"time","PI.x","aimc.is[1]","aimc.is[2]","aimc.idq_rr[1]","aimc.idq_rr[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","loadInertia.w","powerSensor.flange_a.phi"
2.2760000000000002,-8.9591361501823047e-06,-6.7406065457844946,7.6453518677832637,-0.16005292989998934,0.18788886187168577,-6.1681617592498883,-5.5898516044687598,157.04190598324419,357.42666095389933
2.2760500000000001,-8.9666037103349922e-06,-6.8173125893314364,7.5914854493528505,-0.16005363858880078,0.18788825792658351,-6.1681406706933757,-5.5898748747529003,157.04190598329069,357.43451304919847
2.2761,-8.9738382895104769e-06,-6.892336563011404,7.5357459454866165,-0.1600543472752271,0.18788765397838716,-6.1681195820492025,-5.5898981449570302,157.04190598333693,357.44236514449761
2.2761499999999999,-8.9808394089292268e-06,-6.9656599557809979,7.4781471090734311,-0.16005505595927305,0.1878870500270991,-6.1680984933173626,-5.5899214150811529,157.04190598338292,357.4502172397967
2.2762000000000002,-8.987606589811772e-06,-7.0372646761919242,7.4187031517631139,-0.16005576464094351,0.18788644607272173,-6.1680774044978515,-5.5899446851252703,157.04190598342856,357.4580693350959
2.2762500000000001,-8.9941393533784653e-06,-7.1071330568492943,7.3574287404638339,-0.16005647332024325,0.18788584211525738,-6.1680563155906656,-5.5899679550893833,157.04190598347395,357.46592143039504
2.2763,-9.0004372208498351e-06,-7.1752478587756947,7.2943389937196592,-0.16005718199717703,0.18788523815470845,-6.1680352265957996,-5.5899912249734953,157.04190598351903,357.47377352569413
2.2763500000000003,-9.0064997134464052e-06,-7.2415922756650888,7.2294494779798262,-0.16005789067174966,0.18788463419107726,-6.16801413751325,-5.5900144947776065,157.04190598356382,357.48162562099338
2.2764000000000002,-9.0123263523885416e-06,-7.306149938022326,7.1627762037639418,-0.16005859934396599,0.18788403022436623,-6.1679930483430097,-5.5900377645017212,157.04190598360836,357.48947771629247
2.2764500000000001,-9.0179166588967662e-06,-7.3689049172123084,7.0943356217029994,-0.16005930801383081,0.18788342625457771,-6.1679719590850777,-5.5900610341458403,157.04190598365261,357.49732981159161
2.2765,-9.0232701541915502e-06,-7.4298417293824714,7.0241446184868979,-0.16006001668134884,0.18788282228171407,-6.1679508697394461,-5.5900843037099648,157.04190598369652,357.50518190689075
2.2765500000000003,-9.0283863594934102e-06,-7.4889453392866967,6.9522205126948275,-0.16006072534652499,0.18788221830577764,-6.1679297803061122,-5.590107573194099,157.04190598374015,357.51303400218995
2.2766000000000002,-9.033264796022721e-06,-7.5462011639928095,6.8785810505246596,-0.16006143400936396,0.18788161432677089,-6.1679086907850706,-5.5901308425982421,157.04190598378347,357.5208860974891
2.2766500000000001,-9.0379049850000077e-06,-7.601595076483723,6.8032444014107343,-0.16006214266987062,0.18788101034469606,-6.1678876011763162,-5.5901541119223985,157.0419059838265,357.5287381927883
2.2766999999999999,-9.042306447645733e-06,-7.6551134091395499,6.7262291535448799,-0.16006285132804976,0.18788040635955561,-6.1678665114798461,-5.59017738116657,157.04190598386924,357.53659028808744
2.2767500000000003,-9.0464687051804053e-06,-7.7067429571133239,6.6475543092859368,-0.16006355998390617,0.18787980237135191,-6.1678454216956542,-5.5902006503307575,157.04190598391168,357.54444238338664
2.2768000000000002,-9.0503912788244245e-06,-7.7564709815860278,6.5672392804756772,-0.16006426863744466,0.18787919838008726,-6.167824331823736,-5.5902239194149645,157.04190598395382,357.55229447868578
2.27685,-9.0540736897982955e-06,-7.8042852129120881,6.4853038836450212,-0.16006497728866997,0.1878785943857641,-6.167803241864088,-5.5902471884191902,157.04190598399566,357.56014657398492
2.2768999999999999,-9.0575154593224895e-06,-7.8501738536457992,6.401768335126496,-0.16006568593758699,0.18787799038838476,-6.1677821518167049,-5.5902704573434399,157.04190598403716,357.56799866928412
