"time","imc.idq_rr[1]","imc.idq_rr[2]","loadInertia.phi","loadInertia.w","imc.idq_sr[1]","imc.idq_sr[2]","imc.is[1]","imc.is[2]","tauElectrical","tauShaft","wMechanical"
3.5325000000000002,103.56828890898976,89.08012749432902,522.97416601304803,138.62976591570285,-105.81244407717988,-93.828179789407159,122.4871774860578,-0.025380693797755201,-8.0769081621516854,-6.4615265297213487,138.62976591570285
3.5329999999999999,114.88424323164354,73.913936854403786,523.04348019971599,138.62698074700344,-117.76295573430895,-78.306365647863103,122.48717825472214,-0.025382231126510776,-8.0770703542650413,-6.461656283412033,138.62698074700344
3.5335000000000001,123.99573595253634,57.329893520263241,523.11279299378555,138.62419552236858,-127.45377045238807,-61.282436650362541,122.48717902362561,-0.025383768933327427,-8.077232560332515,-6.4617860482660117,138.62419552236858
3.5340000000000003,130.72808816697827,39.64626101695751,523.18210439522886,138.62141024180255,-134.69909866703921,-43.083099502019422,122.48717979104515,-0.025385303772406935,-8.077394771270674,-6.4619158170165392,138.62141024180255
3.5345,134.95228238857592,21.202366623404235,523.25141440401796,138.61862490529944,-139.36008599954781,-24.05757832140538,122.48718056168262,-0.025386845047489434,-8.0775569935628138,-6.4620455948502507,138.61862490529944
3.5350000000000001,136.58743124274716,2.3520887123915553,523.32072302012489,138.61583951285215,-141.34747047154707,-4.5709119292481253,122.4871813289119,-0.025388379505965834,-8.0777192260369599,-6.4621753808295681,138.61583951285215
3.5354999999999999,135.60232245612067,-16.542933968172207,523.39003024352132,138.61305406446559,-140.62328790742308,15.003051114825002,122.48718209929267,-0.025389920267485936,-8.0778814657738423,-6.4623051726190734,138.61305406446559
3.536,132.01601056713957,-35.120240567079719,523.45933607417987,138.61026856012896,-137.20159298381321,34.288825110087103,122.48718286754102,-0.025391456764182863,-8.0780437181976072,-6.4624349745580858,138.61026856012896
3.5365000000000002,125.89744441486832,-53.023500987045118,523.52864051207223,138.60748299984141,-131.1481823371129,52.916490005246487,122.48718363433754,-0.02539299035732202,-8.0782059777396391,-6.4625647821917109,138.60748299984141
3.5369999999999999,117.36413759476824,-69.909349862345948,523.59794355717031,138.60469738360237,-122.57932524615782,70.528786088224223,122.48718440097946,-0.025394523641083751,-8.0783682459272157,-6.4626945967417724,138.60469738360237
3.5375000000000001,106.57990766999458,-85.453970626077094,523.66724520944638,138.60191171140352,-111.65952646324068,86.787964574384773,122.48718516859252,-0.025396058867180306,-8.0785305278184403,-6.4628244222547524,138.60191171140352
3.5380000000000003,93.751727719882197,-99.359303447411691,523.73654546887246,138.59912598324431,-98.598364318002353,101.38226274280944,122.48718593418283,-0.025397590047837267,-8.0786928224826351,-6.4629542579861079,138.59912598324431
3.5385,79.125750791654042,-111.35875813693208,523.80584433542026,138.59634019912386,-83.646464911599452,114.0318795465034,122.48718670316265,-0.025399128007428169,-8.0788551255483956,-6.4630841004387163,138.59634019912386
3.5390000000000001,62.98258360112532,-121.22232234283456,523.87514180906226,138.59355435903097,-67.090689865078176,124.49433713475253,122.48718746923215,-0.02540066014660643,-8.0790174389525422,-6.4632139511620341,138.59355435903097
3.5394999999999999,45.631900422448091,-128.76096752456911,523.94443788977003,138.59076846297324,-49.248629975236497,132.56912570743543,122.48718823749091,-0.025402196663941529,-8.0791797566480188,-6.4633438053184147,138.59076846297324
3.54,27.406500501655731,-133.83026804779763,524.01373257751573,138.58798251093626,-30.462510649601413,138.10154267882953,122.48718900572783,-0.025403733137714019,-8.0793420885465395,-6.4634736708372316,138.58798251093626
3.5405000000000002,8.6559231365915501,-136.33316446609646,524.08302587227161,138.58519650292499,-11.092626012268981,140.98565279339428,122.48718977262556,-0.025405266933243065,-8.0795044251906063,-6.4636035401524854,138.58519650292499
3.5409999999999999,-10.260257141400013,-136.22181795116146,524.15231777400925,138.5824104389327,8.4895722696762181,141.16631258265474,122.48719054264836,-0.025406806978828054,-8.0796667739283698,-6.4637334191426961,138.5824104389327
3.5415000000000001,-28.979326512714064,-133.4985206672489,524.22160828270125,138.57962431895422,27.908598806397112,138.64022056476736,122.48719130943283,-0.02540834054779529,-8.0798291322042566,-6.4638633057634056,138.57962431895422
3.5420000000000003,-47.142386852551311,-128.21564480053786,524.29089739831886,138.57683814299088,46.792134433146337,133.45597326778642,122.48719207672544,-0.025409875132842975,-8.0799914973991456,-6.4639931979193168,138.57683814299088
3.5425,-64.401236225708942,-120.47463138228407,524.36018512083456,138.57405191103712,64.778164083643858,125.71312621875323,122.4871928435096,-0.025411408701380676,-8.0801538739593894,-6.4641230991675123,138.57405191103712
3.5430000000000001,-80.425043106096112,-110.42403858676367,524.42947145022038,138.571265623085,81.521915864864184,115.56027812159141,122.48719360944055,-0.025412940563227154,-8.0803162618899833,-6.464253009511987,138.571265623085
3.5434999999999999,-94.906686392197471,-98.256687094317215,524.49875638644824,138.5684792791404,96.702468299485332,103.19221516511095,122.48719437632852,-0.025414474339070327,-8.0804786560010591,-6.464382924800848,138.5684792791404
3.544,-107.56863968228568,-84.205957371445677,524.56803992949017,138.56569287919154,110.02889914592093,88.846170422311246,122.48719514458777,-0.025416010857724432,-8.0806410686945931,-6.4645128549556743,138.56569287919154
3.5445000000000002,-118.16828724557462,-68.541310224710017,524.6373220793181,138.56290642323904,121.24585804011124,72.797270238441556,122.48719591075947,-0.025417543201170539,-8.0808034891954623,-6.4646427913563702,138.56290642323904
3.5449999999999999,-126.50256979632194,-51.563116406385575,524.70660283590416,138.56011991128136,130.13845627678617,55.353255044530144,122.48719668073379,-0.025419083149611183,-8.0809659178367994,-6.4647727342694399,138.56011991128136
3.5455000000000001,-132.41187114771037,-33.596894757408421,524.77588219922018,138.55733334330759,136.53638009865122,36.848576034419715,122.48719744783777,-0.02542061735772834,-8.081128357595091,-6.4649026860760728,138.55733334330759
3.5460000000000003,-135.78307160376318,-14.987069329307033,524.84516016923828,138.55454671932497,140.31714890790209,17.637980855066409,122.48719821748873,-0.025422156659627517,-8.0812908019008152,-6.4650326415206525,138.55454671932497
3.5465,-136.5517094705981,3.9096346933782065,524.91443674593017,138.55176003931919,141.40845605655846,-1.9102884768248949,122.48719898712201,-0.02542369592603555,-8.0814532607620304,-6.4651626086096243,138.55176003931919
3.5470000000000002,-134.70320975195631,22.731029642894537,524.98371192926811,138.54897330329544,139.78954761685807,-21.42155511433938,122.48719975596204,-0.025425233606199527,-8.0816157250154728,-6.4652925800123784,138.54897330329544
3.5474999999999999,-130.27315642516859,41.11640749409127,525.05298571922413,138.5461865112477,135.4916128856006,-40.521888951273603,122.48720052567357,-0.025426773029253742,-8.0817781991064859,-6.4654225592851891,138.5461865112477
3.548,-123.34660347058121,58.713452341846683,525.12225811576991,138.54339966317062,128.5971793727285,-58.845272571186371,122.48720129388016,-0.025428309442398458,-8.081940684793409,-6.4655525478347275,138.54339966317062
3.5485000000000002,-114.05643799516682,75.184990843984025,525.19152911887784,138.54061275906039,119.23852407849327,-76.040614294333096,122.48720206102098,-0.025429843724136928,-8.0821031781939521,-6.4656825425551618,138.54061275906039
3.5489999999999999,-102.58082702912387,90.215451263961555,525.26079872851949,138.53782579891936,107.5951317230559,-91.778473926370893,122.48720283104359,-0.025431383769351733,-8.0822656818817435,-6.4658125455053952,138.53782579891936
3.5495000000000001,-89.139797123099299,103.5169073701035,525.33006694466735,138.5350387827348,93.890248864505878,-105.75737239074449,122.48720359948574,-0.025432920653647342,-8.0824281985757533,-6.4659425588606023,138.5350387827348
3.5500000000000003,-73.991012521278947,114.83459161594556,525.399333767293,138.53225171051406,78.386600081807686,-117.70956449892471,122.48720436925426,-0.02543446019074733,-8.082590722063717,-6.4660725776509738,138.53225171051406
3.5505,-57.42483287956339,123.95177187601124,525.46859919636859,138.52946458224451,61.381348548299435,-127.40616428329677,122.48720514039749,-0.025436002477180027,-8.0827532649531832,-6.4662026119625464,138.52946458224451
3.5510000000000002,-39.758745546556334,130.69389868606549,525.5378632318658,138.52667739792747,43.200397678697961,-134.66152489657478,122.4872059094884,-0.025437540659046454,-8.0829158126431331,-6.4663326501145066,138.52667739792747
3.5514999999999999,-21.331278967329556,134.93194343845713,525.60712587375724,138.52389015756063,24.19214314875671,-139.33678931645139,122.48720668239982,-0.025439086481781094,-8.0830783686760608,-6.4664626949408488,138.52389015756063
