"time","loadInertia3.phi","loadInertia3.w","loadInertiaM.phi","loadInertiaM.w","smpm3.is[1]","smpm3.is[2]","smpm3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpm3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpm3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpm3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.is[1]","smpmM.is[2]","smpmM.is[3]","smpmM.is[4]","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","vfController.x","vfController3.x"
0.34515000000000001,8.6938907367641924,47.847164524688132,8.6938907367641853,47.84716452468767,-147.09147383647226,48.616578378238295,-0.51282924309071931,0.077058551263392255,0.076859294546249207,0.52902401851151759,-88.254884301878988,-43.698362919510551,61.247810764892414,81.55159170873641,-0.51282924309071976,0.077058551263394212,0.076859294546254522,0.52902401851151559,18.712664555960977,18.712664555960977
0.34520000000000001,8.696282606652705,47.827642248417952,8.6962826066526979,47.82764224841749,-146.49818578897569,47.895928204926072,-0.51283760772095455,0.077175732643212425,0.074220286562964408,0.52930698591232594,-87.89891147338102,-43.8677437019088,60.787154855831297,81.436271482216412,-0.51283760772095499,0.077175732643214395,0.074220286562969751,0.52930698591232395,18.71808655218199,18.71808655218199
0.34525,8.6986735019341577,47.808180238217268,8.6986735019341506,47.808180238216806,-145.90268629539563,47.179090690985937,-0.51284568173542366,0.077291889034108371,0.071580084655848253,0.52957614817181231,-87.541611777233143,-44.033473681987985,60.327428399039512,81.317874886470719,-0.51284568173542411,0.077291889034110314,0.071580084655853582,0.52957614817181031,18.723509333801168,18.723509333801168
0.3453,8.701063425625259,47.788778621676244,8.7010634256252519,47.788778621675782,-145.3050232243634,46.466101601560958,-0.51285346519539665,0.077407020565784149,0.068938762571903747,0.52983149894729742,-87.183013934613811,-44.195553939615465,59.868659448301074,81.196420339558657,-0.51285346519539698,0.077407020565786092,0.06893876257190909,0.52983149894729553,18.72893290081851,18.72893290081851
0.34534999999999999,8.7034523807491109,47.769437525661829,8.7034523807491038,47.769437525661367,-144.70524454614514,45.756996406063891,-0.51286095815549071,0.077521127376171464,0.066296394098779729,0.53007303230064107,-86.823146727682854,-44.353985801845397,59.410875965611098,81.071926449997875,-0.51286095815549104,0.077521127376173393,0.066296394098785072,0.53007303230063918,18.734357253234013,18.734357253234013
0.34540000000000004,8.7058403703351743,47.75015707631659,8.7058403703351672,47.750157076316135,-144.10339832979292,45.051810275359344,-0.51286816066367891,0.077634209611421354,0.063653053062714751,0.53030074269890404,-86.462038997871346,-44.508770843311247,58.954105819223848,80.944412015950249,-0.51286816066367935,0.077634209611423283,0.063653053062720122,0.53030074269890215,18.739782391047687,18.739782391047687
0.34545000000000003,8.7082273974192201,47.730937399057886,8.708227397419213,47.730937399057424,-143.49953274029011,44.350578078940678,-0.51287507276129773,0.077746267425895271,0.061008813326496311,0.53051462501500801,-86.099719644169497,-44.659910886615485,58.498376781699498,80.813896024403476,-0.51287507276129818,0.0777462674258972,0.061008813326501689,0.53051462501500612,18.745208314259518,18.745208314259518
0.34550000000000003,8.7106134650433198,47.711778618576624,8.7106134650433127,47.711778618576162,-142.89369603572075,43.653334382112547,-0.51288169448305476,0.077857300982157374,0.058363748787389896,0.53071467452839882,-85.736217621428096,-44.80740800272666,58.043716527958161,80.680397650369486,-0.5128816944830551,0.077857300982159289,0.058363748787395288,0.53071467452839705,18.750635022869513,18.750635022869513
0.34555000000000002,8.7129985762557904,47.692680858836425,8.7129985762557833,47.692680858835971,-142.285936564401,42.960113443157596,-0.51288802585703575,0.07796731045096561,0.055717933375098082,0.53090088692570703,-85.371561938636503,-44.951264511372969,57.59015263332001,80.543936256059581,-0.51288802585703608,0.077967310450967511,0.055717933375103494,0.53090088692570525,18.75606251687767,18.75606251687767
0.34560000000000002,8.7153827341111754,47.673644243072481,8.7153827341111683,47.673644243072026,-141.67630276205537,42.270949210525735,-0.51289406690471329,0.07807629601126341,0.053071441049704592,0.53107325830140828,-85.005781657228695,-45.091482981437757,57.137712571562702,80.40453139008568,-0.51289406690471373,0.078076296011265284,0.053071441049710004,0.5310732583014065,18.76149079628399,18.76149079628399
0.34565000000000001,8.717765941670196,47.654668893790614,8.7177659416701889,47.654668893790152,-141.06484314893467,41.585875319985959,-0.51289981764095394,0.078184257850171204,0.050424345799621371,0.53123178515848646,-84.638905889356437,-45.228066231352507,56.68642371294905,80.262202786633011,-0.51289981764095427,0.078184257850173064,0.050424345799626791,0.53123178515848468,18.766919861088475,18.766919861088475
0.34570000000000001,8.720148201999729,47.635754932766204,8.7201482019997218,47.635754932765749,-140.45160632698867,40.90492509181189,-0.51290527807402564,0.078291196162978124,0.047776721639535717,0.53137646440909281,-84.270963796189221,-45.361017329496228,56.236313322286463,80.116970364658457,-0.51290527807402597,0.07829119616297997,0.047776721639541157,0.53137646440909103,18.77234971129112,18.77234971129112
0.34575,8.7225295181727667,47.616902481043198,8.7225295181727596,47.616902481042743,-139.83664097700185,40.228131527939802,-0.51291044820560583,0.078397111153133414,0.045128642608357306,0.53150729337520941,-83.901984586196917,-45.490339594594587,55.787408556961985,79.968854227073805,-0.51291044820560616,0.078397111153135246,0.04512864260836276,0.53150729337520763,18.777780346891934,18.777780346891934
0.3458,8.7249098932465561,47.598111666048027,8.7249098932465472,47.598111666047579,-139.21999265652769,39.555536378673864,-0.51291532816112195,0.078502003008415241,0.04248018129577414,0.53162426429472431,-83.531995593909869,-45.616028972927253,55.339739256840673,79.81786876221166,-0.51291532816112229,0.078502003008417059,0.042480181295779608,0.53162426429472243,18.783211767890904,18.783211767890904
0.34584999999999999,8.7272893303212165,47.579382602469501,8.7272893303212076,47.579382602469053,-138.60171239646496,38.887165769346211,-0.5129199178395315,0.078605871964938373,0.039831412794085343,0.53172737908700096,-83.16102743787242,-45.738094524287135,54.893330441207176,79.664038492632386,-0.51291991783953184,0.078605871964940177,0.039831412794090817,0.53172737908699919,18.788643974288043,18.788643974288043
0.34590000000000004,8.7296678324889285,47.560715408809415,8.7296678324889196,47.560715408808967,-137.98184925152353,38.223051294657367,-0.51292421721652748,0.078708718251726109,0.037182411273203486,0.53181663657133138,-82.789109550907554,-45.856540687162116,54.448208799748095,79.507384351958251,-0.51292421721652781,0.078708718251727899,0.037182411273208975,0.5318166365713296,18.794076966083352,18.794076966083352
0.34595000000000004,8.7320454028462002,47.542110203372168,8.7320454028461914,47.54211020337172,-137.36045210194868,37.563224905486052,-0.5129282262710988,0.078810542104126385,0.034533250807793021,0.53189203556397435,-82.416271261162564,-45.971371575526987,54.004401118035553,79.347927008556525,-0.51292822627109924,0.078810542104128148,0.034533250807798517,0.53189203556397258,18.799510743276819,18.799510743276819
0.34600000000000003,8.7344220444954583,47.523567103736674,8.7344220444954495,47.523567103736227,-136.73756988767008,36.907718234373533,-0.51293194497588568,0.078911343765568256,0.031884005484170558,0.53195357528574894,-82.042541932595782,-46.082591543840991,53.561934068822637,79.185687301554978,-0.51293194497588601,0.078911343765570005,0.031884005484176074,0.53195357528574716,18.804945305868447,18.804945305868447
