"Time","smee.stator.stray.port_p.Phi.re","constantSpeedQS.phi","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.stator.stray.port_p.Phi.im","smeeQS.short.port_p.reference.gamma","smee.excitation.electroMagneticConverter.Phi.re","constantSpeed.phi"
14.9735,0.034835454,2349.6785,-0.18223001,-0.41154814,0.073765956,4.7068386,0.34606761,2348.8931
14.9736,0.032502007,2349.6941,-0.16921315,-0.41706929,0.074823432,4.7068596,0.34606743,2348.9087
14.9737,0.030136501,2349.71,-0.15602928,-0.42217883,0.075807117,4.7068806,0.34606722,2348.9246
14.9738,0.027741276,2349.7256,-0.14269142,-0.42687175,0.076716043,4.7069016,0.34606704,2348.9402
14.9739,0.02531869,2349.7412,-0.12921272,-0.4311434,0.077549309,4.7069225,0.34606683,2348.9558
14.974,0.022871135,2349.7568,-0.11560649,-0.43498957,0.078306086,4.7069435,0.34606665,2348.9714
14.9741,0.020401021,2349.7727,-0.10188615,-0.43840647,0.078985646,4.7069645,0.34606645,2348.9873
14.9742,0.01791079,2349.7883,-0.088065244,-0.44139072,0.079587303,4.7069855,0.34606627,2349.0029
14.9743,0.015402892,2349.804,-0.074157424,-0.44393936,0.080110468,4.7070065,0.34606609,2349.0186
14.9744,0.012879803,2349.8198,-0.060176395,-0.4460499,0.080554627,4.7070274,0.34606588,2349.0344
14.9745,0.010344012,2349.8354,-0.046135966,-0.44772023,0.08091934,4.7070484,0.34606567,2349.05
14.9746,0.0077980179,2349.8511,-0.032049991,-0.44894874,0.081204258,4.7070694,0.34606549,2349.0657
14.9747,0.0052443333,2349.8669,-0.017932368,-0.44973418,0.081409082,4.7070904,0.34606528,2349.0815
14.9748,0.0026854761,2349.8826,-0.0037970343,-0.45007578,0.081533618,4.7071109,0.3460651,2349.0972
14.9749,0.00012396982,2349.8982,0.010342063,-0.44997323,0.081577748,4.7071319,0.3460649,2349.1128
14.975,-0.0024376591,2349.9138,0.02447097,-0.44942659,0.081541419,4.7071528,0.34606472,2349.1284
14.9751,-0.0049968846,2349.9297,0.038575746,-0.44843644,0.081424676,4.7071738,0.34606451,2349.1443
14.9752,-0.0075511825,2349.9453,0.052642465,-0.44700372,0.08122763,4.7071948,0.34606433,2349.1599
14.9753,-0.010098034,2349.9609,0.066657245,-0.44512987,0.080950476,4.7072158,0.34606412,2349.1755
14.9754,-0.012634926,2349.9768,0.080606267,-0.4428167,0.080593482,4.7072368,0.34606394,2349.1914
14.9755,-0.015159359,2349.9924,0.094475754,-0.44006655,0.080157004,4.7072577,0.34606373,2349.207
14.9756,-0.017668841,2350.0081,0.10825201,-0.43688211,0.079641484,4.7072787,0.34606352,2349.2227
14.9757,-0.020160899,2350.0239,0.12192146,-0.43326649,0.079047412,4.7072997,0.34606335,2349.2385
14.9758,-0.022633074,2350.0396,0.1354706,-0.4292233,0.078375377,4.7073207,0.34606314,2349.2542
14.9759,-0.025082927,2350.0552,0.14888607,-0.42475653,0.07762605,4.7073417,0.34606296,2349.2698
14.976,-0.027508045,2350.0708,0.16215461,-0.41987056,0.076800168,4.7073627,0.34606275,2349.2854
14.9761,-0.029906034,2350.0867,0.17526315,-0.41457021,0.075898543,4.7073832,0.34606257,2349.3013
14.9762,-0.032274529,2350.1023,0.18819873,-0.40886071,0.07492207,4.7074041,0.34606236,2349.3169
14.9763,-0.034611195,2350.1179,0.20094861,-0.40274775,0.073871702,4.7074251,0.34606215,2349.3325
14.9764,-0.036913726,2350.1338,0.21350019,-0.39623728,0.072748475,4.7074461,0.34606197,2349.3484
14.9765,-0.039179854,2350.1494,0.22584108,-0.38933578,0.071553506,4.7074671,0.34606177,2349.364
14.9766,-0.041407339,2350.165,0.2379591,-0.38205004,0.070287973,4.7074881,0.34606159,2349.3796
14.9767,-0.043593992,2350.1807,0.2498423,-0.37438726,0.068953112,4.707509,0.34606138,2349.3953
14.9768,-0.04573765,2350.1965,0.26147896,-0.366355,0.067550257,4.70753,0.34606117,2349.4111
14.9769,-0.047836199,2350.2122,0.27285758,-0.35796118,0.066080771,4.707551,0.34606099,2349.4268
14.977,-0.049887575,2350.2278,0.28396693,-0.34921408,0.064546123,4.707572,0.34606078,2349.4424
14.9771,-0.051889747,2350.2437,0.29479605,-0.34012234,0.062947817,4.707593,0.34606057,2349.4583
14.9772,-0.053840749,2350.2593,0.30533424,-0.33069494,0.061287425,4.7076139,0.3460604,2349.4739
14.9773,-0.055738647,2350.2749,0.31557113,-0.32094118,0.059566591,4.7076349,0.34606019,2349.4895
14.9774,-0.057581577,2350.2908,0.32549661,-0.31087065,0.057787012,4.7076554,0.34605998,2349.5054
14.9775,-0.05936772,2350.3064,0.33510086,-0.30049333,0.055950444,4.7076764,0.3460598,2349.521
14.9776,-0.061095316,2350.322,0.34437445,-0.28981945,0.054058693,4.7076974,0.34605959,2349.5366
14.9777,-0.062762655,2350.3376,0.35330817,-0.27885956,0.05211363,4.7077184,0.34605938,2349.5522
14.9778,-0.064368099,2350.3535,0.36189321,-0.26762444,0.050117169,4.7077394,0.34605917,2349.5681
14.9779,-0.065910056,2350.3691,0.37012112,-0.25612518,0.04807128,4.7077603,0.34605899,2349.5837
14.978,-0.067387015,2350.3848,0.37798381,-0.24437316,0.045977984,4.7077813,0.34605879,2349.5994
14.9781,-0.068797521,2350.4006,0.38547346,-0.23237994,0.043839343,4.7078023,0.34605858,2349.6152
14.9782,-0.070140168,2350.4163,0.39258268,-0.2201574,0.041657463,4.7078233,0.3460584,2349.6309
14.9783,-0.071413651,2350.4319,0.39930451,-0.20771757,0.039434504,4.7078443,0.34605819,2349.6465
14.9784,-0.072616696,2350.4478,0.40563229,-0.19507273,0.037172649,4.7078652,0.34605798,2349.6624
14.9785,-0.073748127,2350.4634,0.41155973,-0.18223536,0.034874134,4.7078862,0.34605777,2349.678
14.9786,-0.074806832,2350.479,0.41708106,-0.16921812,0.032541227,4.7079072,0.34605759,2349.6936
14.9787,-0.075791754,2350.4946,0.42219076,-0.15603389,0.030176222,4.7079277,0.34605739,2349.7092
14.9788,-0.076701932,2350.5105,0.42688382,-0.14269565,0.02778146,4.7079487,0.34605718,2349.7251
14.9789,-0.077536464,2350.5261,0.43115559,-0.12921657,0.025359297,4.7079697,0.34605697,2349.7407
14.979,-0.078294523,2350.5417,0.43500188,-0.11560995,0.022912126,4.7079906,0.34605676,2349.7563
14.9791,-0.078975372,2350.5576,0.43841887,-0.10188923,0.020442355,4.7080116,0.34605658,2349.7722
14.9792,-0.079578333,2350.5732,0.44140321,-0.088067941,0.017952425,4.7080326,0.34605637,2349.7878
14.9793,-0.080102809,2350.5889,0.44395193,-0.074159719,0.015444788,4.7080536,0.34605616,2349.8035
14.9794,-0.080548294,2350.6045,0.44606254,-0.060178299,0.012921919,4.7080746,0.34605595,2349.8193
14.9795,-0.080914333,2350.6204,0.44773293,-0.046137471,0.010386306,4.7080956,0.34605578,2349.835
14.9796,-0.081200577,2350.636,0.44896147,-0.032051094,0.007840449,4.7081165,0.34605557,2349.8506
14.9797,-0.081406735,2350.6516,0.44974694,-0.017933074,0.0052868593,4.7081375,0.34605536,2349.8662
14.9798,-0.081532605,2350.6675,0.45008856,-0.0037973374,0.0027280545,4.7081585,0.34605515,2349.8821
14.9799,-0.081578076,2350.6831,0.44998601,0.010342162,0.00016655911,4.7081795,0.34605494,2349.8977
14.98,-0.081543088,2350.6987,0.44943938,0.024471469,-0.0023951011,4.7082,0.34605473,2349.9133
14.9801,-0.081427678,2350.7146,0.44844919,0.038576644,-0.0049543995,4.708221,0.34605452,2349.9292
14.9802,-0.081231959,2350.7302,0.44701642,0.052643765,-0.0075088125,4.7082419,0.34605435,2349.9448
14.9803,-0.080956131,2350.7458,0.44514254,0.066658944,-0.01005582,4.7082629,0.34605414,2349.9604
14.9804,-0.080600463,2350.7615,0.44282931,0.08060836,-0.012592912,4.7082839,0.34605393,2349.9761
14.9805,-0.080165304,2350.7773,0.44007909,0.094478242,-0.015117585,4.7083049,0.34605372,2349.9919
14.9806,-0.079651088,2350.793,0.43689457,0.10825489,-0.017627347,4.7083259,0.34605351,2350.0076
14.9807,-0.079058312,2350.8086,0.43327886,0.12192474,-0.020119729,4.7083468,0.3460533,2350.0232
14.9808,-0.078387573,2350.8245,0.42923555,0.13547426,-0.022592265,4.7083678,0.34605309,2350.0391
14.9809,-0.07763952,2350.8401,0.42476866,0.14889011,-0.025042523,4.7083888,0.34605291,2350.0547
14.981,-0.076814897,2350.8557,0.41988254,0.16215904,-0.027468082,4.7084098,0.34605271,2350.0703
14.9811,-0.075914524,2350.8716,0.41458204,0.17526795,-0.029866552,4.7084308,0.3460525,2350.0862
14.9812,-0.074939273,2350.8872,0.40887243,0.1882039,-0.03223557,4.7084517,0.34605229,2350.1018
14.9813,-0.07389012,2350.9028,0.40275925,0.20095414,-0.034572795,4.7084723,0.34605208,2350.1174
14.9814,-0.072768092,2350.9185,0.39624864,0.21350607,-0.036875922,4.7084932,0.34605187,2350.1331
14.9815,-0.071574301,2350.9343,0.38934693,0.22584732,-0.039142683,4.7085142,0.34605166,2350.1489
14.9816,-0.070309922,2350.95,0.382061,0.23796569,-0.041370843,4.7085352,0.34605145,2350.1646
14.9817,-0.068976201,2350.9656,0.37439802,0.24984923,-0.043558203,4.7085562,0.34605125,2350.1802
14.9818,-0.067574456,2350.9814,0.36636552,0.2614862,-0.045702603,4.7085772,0.34605104,2350.196
14.9819,-0.066106059,2350.9971,0.35797146,0.27286515,-0.04780193,4.7085981,0.34605083,2350.2117
14.982,-0.064572476,2351.0127,0.34922412,0.28397483,-0.049854115,4.7086191,0.34605062,2350.2273
14.9821,-0.062975205,2351.0286,0.34013215,0.29480428,-0.051857132,4.7086401,0.34605041,2350.2432
14.9822,-0.061315823,2351.0442,0.33070448,0.30534276,-0.053809006,4.7086611,0.3460502,2350.2588
14.9823,-0.059595976,2351.0598,0.32095042,0.31557995,-0.055707816,4.7086821,0.34604999,2350.2744
14.9824,-0.057817351,2351.0754,0.31087962,0.32550573,-0.057551682,4.708703,0.34604979,2350.29
14.9825,-0.055981703,2351.0913,0.30050203,0.33511025,-0.059338793,4.708724,0.34604958,2350.3059
14.9826,-0.054090846,2351.1069,0.28982785,0.3443841,-0.061067384,4.7087445,0.34604937,2350.3215
14.9827,-0.052146643,2351.1226,0.27886763,0.35331807,-0.062735744,4.7087655,0.34604916,2350.3372
14.9828,-0.050151009,2351.1384,0.26763219,0.36190337,-0.064342238,4.7087865,0.34604895,2350.353
14.9829,-0.048105918,2351.1541,0.25613263,0.37013152,-0.065885276,4.7088075,0.34604874,2350.3687
14.983,-0.046013381,2351.1697,0.24438027,0.37799442,-0.067363329,4.7088284,0.34604853,2350.3843
14.9831,-0.043875467,2351.1853,0.23238672,0.38548431,-0.068774953,4.7088494,0.34604833,2350.3999
14.9832,-0.04169428,2351.2012,0.22016382,0.39259374,-0.070118755,4.7088704,0.34604812,2350.4158
14.9833,-0.039471973,2351.2168,0.20772363,0.39931577,-0.0713934,4.7088914,0.34604791,2350.4314
14.9834,-0.037210736,2351.2324,0.19507845,0.4056437,-0.07259763,4.7089124,0.3460477,2350.447
14.9835,-0.034912799,2351.2483,0.18224071,0.41157135,-0.073730268,4.7089334,0.34604749,2350.4629
14.9836,-0.032580432,2351.2639,0.16922311,0.4170928,-0.074790195,4.7089543,0.34604728,2350.4785
14.9837,-0.030215934,2351.2795,0.15603851,0.42220268,-0.075776353,4.7089753,0.34604707,2350.4941
14.9838,-0.027821634,2351.2954,0.1426999,0.42689586,-0.07668779,4.7089963,0.34604686,2350.51
14.9839,-0.025399897,2351.311,0.12922044,0.43116778,-0.077523589,4.7090168,0.34604666,2350.5256
14.984,-0.022953108,2351.3267,0.11561344,0.43501419,-0.07828293,4.7090378,0.34604645,2350.5413
14.9841,-0.020483682,2351.3423,0.10189232,0.43843126,-0.078965075,4.7090588,0.34604621,2350.5569
14.9842,-0.017994054,2351.3582,0.088070638,0.4414157,-0.07956934,4.7090797,0.346046,2350.5728
14.9843,-0.01548668,2351.3738,0.074162029,0.44396451,-0.080095127,4.7091007,0.34604579,2350.5884
14.9844,-0.012964032,2351.3894,0.060180206,0.44607517,-0.080541924,4.7091217,0.34604558,2350.604
14.9845,-0.010428598,2351.4053,0.046138983,0.44774562,-0.080909289,4.7091427,0.34604537,2350.6199
14.9846,-0.0078828782,2351.4209,0.032052208,0.44897419,-0.081196867,4.7091637,0.34604517,2350.6355
14.9847,-0.0053293835,2351.4365,0.017933786,0.44975969,-0.081404358,4.7091846,0.34604496,2350.6511
14.9848,-0.002770633,2351.4524,0.0037976503,0.45010135,-0.081531569,4.7092056,0.34604475,2350.667
14.9849,-0.00020914916,2351.468,-0.010342251,0.4499988,-0.081578374,4.7092266,0.34604454,2350.6826
14.985,0.0023525413,2351.4836,-0.024471961,0.44945213,-0.08154472,4.7092476,0.3460443,2350.6982
14.9851,0.0049119121,2351.4993,-0.038577534,0.44846195,-0.081430644,4.7092686,0.34604409,2350.7139
14.9852,0.0074664392,2351.5151,-0.052645054,0.44702914,-0.081236266,4.7092891,0.34604388,2350.7297
14.9853,0.010013604,2351.5308,-0.066660635,0.4451552,-0.080961764,4.7093101,0.34604368,2350.7454
14.9854,0.012550892,2351.5464,-0.080610447,0.44284195,-0.080607414,4.709331,0.34604347,2350.761
14.9855,0.015075804,2351.5623,-0.094480723,0.44009164,-0.080173574,4.709352,0.34604326,2350.7769
14.9856,0.017585848,2351.5779,-0.10825777,0.43690702,-0.079660662,4.709373,0.34604302,2350.7925
14.9857,0.020078547,2351.5935,-0.121928,0.43329123,-0.07906919,4.709394,0.34604281,2350.8081
14.9858,0.022551447,2351.6091,-0.13547792,0.4292478,-0.078399733,4.709415,0.3460426,2350.824
14.9859,0.025002107,2351.625,-0.14889415,0.42478079,-0.077652954,4.7094359,0.34604239,2350.8396
14.986,0.027428107,2351.6406,-0.16216345,0.41989455,-0.076829597,4.7094569,0.34604219,2350.8552
14.9861,0.02982706,2351.6562,-0.17527273,0.41459391,-0.075930469,4.7094779,0.34604195,2350.8708
14.9862,0.032196596,2351.6721,-0.18820906,0.40888411,-0.074956454,4.7094989,0.34604174,2350.8867
14.9863,0.03453438,2351.6877,-0.20095965,0.40277079,-0.073908515,4.7095199,0.34604153,2350.9023
14.9864,0.036838103,2351.7034,-0.21351194,0.39625996,-0.072787687,4.7095404,0.34604132,2350.918
14.9865,0.039105501,2351.7192,-0.22585355,0.3893581,-0.071595073,4.7095613,0.34604108,2350.9338
14.9866,0.041334327,2351.7349,-0.23797227,0.38207197,-0.070331849,4.7095823,0.34604087,2350.9495
14.9867,0.043522395,2351.7505,-0.24985614,0.37440875,-0.068999261,4.7096033,0.34604067,2350.9651
14.9868,0.045667537,2351.7661,-0.26149347,0.36637604,-0.067598626,4.7096243,0.34604046,2350.9807
14.9869,0.047767639,2351.782,-0.27287275,0.35798177,-0.066131324,4.7096453,0.34604022,2350.9966
14.987,0.049820635,2351.7976,-0.28398272,0.34923419,-0.064598799,4.7096663,0.34604001,2351.0122
14.9871,0.051824495,2351.8132,-0.29481247,0.34014195,-0.063002571,4.7096872,0.3460398,2351.0278
14.9872,0.053777248,2351.8291,-0.30535129,0.33071402,-0.061344203,4.7097082,0.34603956,2351.0437
14.9873,0.055676963,2351.8447,-0.31558877,0.32095969,-0.059625335,4.7097292,0.34603935,2351.0593
14.9874,0.057521768,2351.8604,-0.32551482,0.31088862,-0.057847664,4.7097502,0.34603915,2351.075
14.9875,0.059309844,2351.8762,-0.33511963,0.3005107,-0.056012943,4.7097712,0.34603894,2351.0908
14.9876,0.061039425,2351.8918,-0.34439373,0.28983623,-0.054122977,4.7097921,0.3460387,2351.1064
14.9877,0.06270881,2351.9075,-0.35332796,0.27887571,-0.052179638,4.7098126,0.34603849,2351.1221
14.9878,0.064316355,2351.9231,-0.36191353,0.26763996,-0.050184835,4.7098336,0.34603828,2351.1377
14.9879,0.065860465,2351.939,-0.37014192,0.25614005,-0.048140537,4.7098546,0.34603804,2351.1536
14.988,0.067339621,2351.9546,-0.37800506,0.24438737,-0.046048764,4.7098756,0.34603783,2351.1692
14.9881,0.068752371,2351.9702,-0.38549513,0.2323935,-0.043911576,4.7098966,0.34603763,2351.1848
14.9882,0.070097312,2351.9861,-0.3926048,0.22017026,-0.041731078,4.7099175,0.34603739,2351.2007
14.9883,0.07137312,2352.0017,-0.39932701,0.20772973,-0.039509427,4.7099385,0.34603718,2351.2163
14.9884,0.072578542,2352.0173,-0.40565515,0.19508417,-0.037248809,4.7099595,0.34603694,2351.2319
14.9885,0.073712386,2352.0332,-0.41158295,0.18224609,-0.034951456,4.7099805,0.34603673,2351.2478
14.9886,0.074773528,2352.0488,-0.41710457,0.16922812,-0.032619629,4.7100015,0.34603652,2351.2634
14.9887,0.075760931,2352.0645,-0.42221457,0.15604314,-0.030255634,4.7100224,0.34603629,2351.2791
14.9888,0.076673619,2352.0801,-0.42690793,0.14270414,-0.0278618,4.7100434,0.34603608,2351.2947
14.9889,0.077510685,2352.0959,-0.43117997,0.1292243,-0.025440486,4.7100644,0.34603587,2351.3105
14.989,0.078271315,2352.1116,-0.43502647,0.11561693,-0.022994082,4.7100849,0.34603563,2351.3262
14.9891,0.078954741,2352.1272,-0.43844369,0.10189542,-0.020525003,4.7101059,0.34603542,2351.3418
14.9892,0.07956031,2352.1431,-0.44142818,0.08807335,-0.018035678,4.7101269,0.34603518,2351.3577
14.9893,0.080087408,2352.1587,-0.44397709,0.074164338,-0.015528567,4.7101479,0.34603497,2351.3733
14.9894,0.080535531,2352.1743,-0.44608781,0.060182128,-0.01300614,4.7101688,0.34603477,2351.3889
14.9895,0.080904223,2352.1899,-0.44775832,0.046140503,-0.010470886,4.7101898,0.34603453,2351.4045
14.9896,0.081193119,2352.2058,-0.44898695,0.032053333,-0.0079253046,4.7102108,0.34603432,2351.4204
14.9897,0.081401952,2352.2214,-0.44977248,0.017934509,-0.0053719073,4.7102318,0.34603408,2351.436
14.9898,0.081530496,2352.2371,-0.45011413,0.0037979709,-0.0028132109,4.7102528,0.34603387,2351.4517
14.9899,0.081578635,2352.2529,-0.45001158,-0.010342331,-0.00025173978,4.7102737,0.34603363,2351.4675
14.99,0.081546322,2352.2686,-0.44946492,-0.024472442,0.0023099801,4.7102947,0.34603342,2351.4832
14.9901,0.081433579,2352.2842,-0.44847468,-0.038578417,0.0048694224,4.7103157,0.34603319,2351.4988
14.9902,0.081240535,2352.3,-0.44704187,-0.052646339,0.0074240626,4.7103367,0.34603298,2351.5146
14.9903,0.080967359,2352.3157,-0.44516787,-0.066662319,0.0099713812,4.7103572,0.34603274,2351.5303
14.9904,0.080614336,2352.3313,-0.44285455,-0.080612525,0.012508867,4.7103782,0.34603253,2351.5459
14.9905,0.080181815,2352.3469,-0.44010419,-0.094483197,0.015034016,4.7103992,0.34603232,2351.5615
14.9906,0.079670206,2352.3628,-0.43691948,-0.10826064,0.01754434,4.7104201,0.34603208,2351.5774
14.9907,0.07908003,2352.3784,-0.43330356,-0.12193125,0.02003736,4.7104411,0.34603184,2351.593
14.9908,0.078411862,2352.394,-0.42926008,-0.13548155,0.02251062,4.7104621,0.34603164,2351.6086
14.9909,0.077666365,2352.4099,-0.42479292,-0.14889817,0.02496168,4.7104831,0.3460314,2351.6245
14.991,0.076844268,2352.4255,-0.41990653,-0.16216785,0.027388122,4.7105041,0.34603119,2351.6401
14.9911,0.075946391,2352.4412,-0.41460577,-0.17527752,0.029787555,4.710525,0.34603095,2351.6558
14.9912,0.074973606,2352.457,-0.40889582,-0.18821421,0.032157611,4.710546,0.34603074,2351.6716
14.9913,0.073926881,2352.4727,-0.40278232,-0.20096517,0.034495953,4.710567,0.3460305,2351.6873
14.9914,0.072807252,2352.4883,-0.39627135,-0.21351783,0.036800273,4.710588,0.34603029,2351.7029
14.9915,0.071615815,2352.5039,-0.38936925,-0.22585978,0.0390683,4.710609,0.34603006,2351.7185
14.9916,0.070353746,2352.5198,-0.38208294,-0.23797885,0.041297801,4.7106295,0.34602985,2351.7344
14.9917,0.069022298,2352.5354,-0.37441951,-0.24986306,0.043486569,4.7106504,0.34602961,2351.75
14.9918,0.067622781,2352.551,-0.36638656,-0.26150072,0.045632452,4.7106714,0.34602937,2351.7656
14.9919,0.066156566,2352.5669,-0.35799205,-0.27288032,0.047733333,4.7106924,0.34602916,2351.7815
14.992,0.064625107,2352.5825,-0.34924424,-0.28399062,0.049787138,4.7107134,0.34602892,2351.7971
14.9921,0.063029915,2352.5981,-0.34015173,-0.2948207,0.051791839,4.7107344,0.34602872,2351.8127
14.9922,0.061372556,2352.6138,-0.33072355,-0.30535981,0.053745463,4.7107553,0.34602848,2351.8286
14.9923,0.059654675,2352.6296,-0.32096896,-0.31559759,0.055646084,4.7107763,0.34602827,2351.8442
14.9924,0.057877958,2352.6453,-0.31089759,-0.32552391,0.057491828,4.7107973,0.34602803,2351.8599
14.9925,0.056044161,2352.6609,-0.30051941,-0.33512899,0.059280869,4.7108183,0.34602779,2351.8755
14.9926,0.054155093,2352.6768,-0.28984463,-0.34440336,0.061011449,4.7108393,0.34602758,2351.8914
14.9927,0.052212611,2352.6924,-0.27888379,-0.35333785,0.062681854,4.7108603,0.34602734,2351.907
14.9928,0.050218642,2352.708,-0.26764774,-0.36192366,0.064290449,4.7108812,0.34602711,2351.9226
14.9929,0.048175141,2352.7239,-0.2561475,-0.37015229,0.065835632,4.7109017,0.3460269,2351.9385
14.993,0.046084128,2352.7395,-0.2443945,-0.37801567,0.067315884,4.7109227,0.34602666,2351.9541
14.9931,0.043947667,2352.7551,-0.23240028,-0.38550597,0.068729758,4.7109437,0.34602645,2351.9697
14.9932,0.041767865,2352.7708,-0.2201767,-0.39261582,0.07007584,4.7109647,0.34602621,2351.9854
14.9933,0.039546866,2352.7866,-0.20773582,-0.39933825,0.071352817,4.7109857,0.34602597,2352.0012
14.9934,0.037286866,2352.8022,-0.19508991,-0.40566656,0.072559424,4.7110066,0.34602576,2352.0168
14.9935,0.034990095,2352.8179,-0.18225145,-0.41159454,0.073694468,4.7110276,0.34602553,2352.0325
14.9936,0.032658815,2352.8337,-0.16923313,-0.41711634,0.074756838,4.7110486,0.34602529,2352.0483
14.9937,0.030295324,2352.8494,-0.15604778,-0.42222649,0.075745478,4.7110696,0.34602505,2352.064
14.9938,0.027901955,2352.865,-0.14270841,-0.42691997,0.076659419,4.7110906,0.34602484,2352.0796
14.9939,0.025481068,2352.8809,-0.12922819,-0.43119213,0.077497751,4.7111115,0.3460246,2352.0955
14.994,0.023035051,2352.8965,-0.11562042,-0.43503878,0.078259662,4.7111325,0.34602436,2352.1111
14.9941,0.020566314,2352.9121,-0.10189853,-0.43845609,0.078944385,4.7111535,0.34602416,2352.1267
14.9942,0.018077295,2352.9277,-0.08807607,-0.4414407,0.07955125,4.711174,0.34602392,2352.1423
14.9943,0.015570449,2352.9436,-0.07416667,-0.44398966,0.080079667,4.711195,0.34602368,2352.1582
14.9944,0.013048245,2352.9592,-0.060184058,-0.44610044,0.080529101,4.711216,0.34602344,2352.1738
14.9945,0.010513172,2352.9749,-0.046142038,-0.44777101,0.080899119,4.711237,0.34602323,2352.1895
14.9946,0.0079677291,2352.9907,-0.032054465,-0.44899967,0.081189349,4.7112579,0.34602299,2352.2053
14.9947,0.0054144291,2353.0063,-0.017935241,-0.44978523,0.081399508,4.7112789,0.34602275,2352.2209
14.9948,0.0028557887,2353.022,-0.0037983025,-0.45012692,0.081529394,4.7112999,0.34602252,2352.2366
14.9949,0.00029433108,2353.0378,0.010342401,-0.45002437,0.081578873,4.7113209,0.34602231,2352.2524
