"Time","pulse2m.twomPulse.timerNegative[1].entryTime","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[3].off","meanCurrent.y","meanVoltage.y","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[3].off","pulse2m.twomPulse.timerNegative[3].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerPositive[1].entryTime","inductor.i","rootMeanSquareVoltage.mean.x","meanVoltage.x","rootMeanSquareVoltage.mean.y","pulse2m.twomPulse.timerPositive[2].entryTime","rectifier.thyristor_p.idealThyristor[2].off","pulse2m.twomPulse.timerPositive[3].entryTime","meanCurrent.x","rectifier.thyristor_n.idealThyristor[2].off"
5.0099983,4.9933333,1,1,13.104951,-0.23370145,0,1,5.0066667,5,5.0033336,13.11565,6.9783974,-0.0012981257,2093.4324,4.9899998,1,4.9966664,0.043636471,1
5.0100002,4.9933333,1,1,13.104951,-0.23370145,0,1,5.0066667,5,5.0033336,13.115646,6.9783974,-0.0012980646,2093.4324,4.9899998,1,4.9966664,0.043657232,1
5.0100002,4.9933333,1,1,13.104951,-0.23370145,0,1,5.0066667,5,5.0033336,13.115646,6.9783974,-0.0012980646,2093.4324,4.9899998,1,4.9966664,0.043657251,1
5.0100002,4.9933333,1,1,13.097175,-0.38941938,0,1,5.0066667,5,5.0033336,13.115646,0,0,2093.5193,4.9899998,1,4.9966664,0,1
5.0100002,4.9933333,1,1,13.097175,-0.38941938,0,1,5.0066667,5,5.0033336,13.115646,3.7267835e-17,-9.6621887e-15,2093.5193,4.9899998,1,4.9966664,3.2855385e-11,1
5.0100002,4.9933333,1,1,13.097175,-0.38941938,0,1,5.0066667,5,5.0033336,13.115646,3.7267835e-17,-9.6621887e-15,2093.5193,5.0100002,1,4.9966664,3.2855385e-11,1
5.0101986,4.9933333,1,1,13.097175,-0.38941938,0,1,5.0066667,5,5.0033336,13.114228,0.0062153018,-0.00096179714,2093.5193,5.0100002,1,4.9966664,0.002602346,1
5.0103984,4.9933333,1,1,13.097175,-0.38941938,0,1,5.0066667,5,5.0033336,13.110865,0.050198492,-0.0038741138,2093.5193,5.0100002,1,4.9966664,0.0052249916,1
5.0105987,4.9933333,1,1,13.097175,-0.38941938,0,1,5.0066667,5,5.0033336,13.10558,0.16942663,-0.0087255295,2093.5193,5.0100002,1,4.9966664,0.0078467717,1
5.0107985,4.9933333,1,1,13.097175,-0.38941938,0,1,5.0066667,5,5.0033336,13.0984,0.4001891,-0.015496887,2093.5193,5.0100002,1,4.9966664,0.010467305,1
5.0109982,4.9933333,1,1,13.097175,-0.38941938,0,1,5.0066667,5,5.0033336,13.089359,0.77701682,-0.024161462,2093.5193,5.0100002,1,4.9966664,0.013086215,1
5.0111985,4.9933333,1,1,13.097175,-0.38941938,0,1,5.0066667,5,5.0033336,13.0785,1.3321357,-0.034685057,2093.5193,5.0100002,1,4.9966664,0.015703134,1
5.0113983,4.9933333,1,1,13.097175,-0.38941938,0,1,5.0066667,5,5.0033336,13.065869,2.0949583,-0.047026131,2093.5193,5.0100002,1,4.9966664,0.018317703,1
5.0115986,4.9933333,1,1,13.097175,-0.38941938,0,1,5.0066667,5,5.0033336,13.051524,3.0916235,-0.061135985,2093.5193,5.0100002,1,4.9966664,0.020929575,1
5.0116668,4.9933333,1,1,13.097175,-0.38941938,0,1,5.0066667,5,5.0033336,13.046252,3.4889722,-0.066340819,2093.5193,5.0100002,1,4.9966664,0.021819327,1
5.0116782,4.9933333,1,1,13.097175,-0.38941938,0,1,5.0066667,5,5.0033336,13.04533,3.5600855,-0.067252189,2093.5193,5.0100002,1,4.9966664,0.021971701,1
5.0116782,4.9933333,1,0,13.097175,-0.38941938,1,1,5.0066667,5,5.0033336,13.04533,3.5600855,-0.067252189,2093.5193,5.0100002,1,4.9966664,0.021971701,1
5.0117984,4.9933333,1,0,13.097175,-0.38941938,1,1,5.0066667,5,5.0033336,13.054188,4.2311387,-0.058275081,2093.5193,5.0100002,1,4.9966664,0.023539532,1
5.0119987,4.9933333,1,0,13.097175,-0.38941938,1,1,5.0066667,5,5.0033336,13.067496,5.1507907,-0.044722281,2093.5193,5.0100002,1,4.9966664,0.026151834,1
5.0121984,4.9933333,1,0,13.097175,-0.38941938,1,1,5.0066667,5,5.0033336,13.078971,5.8445311,-0.032954533,2093.5193,5.0100002,1,4.9966664,0.028766615,1
5.0123987,4.9933333,1,0,13.097175,-0.38941938,1,1,5.0066667,5,5.0033336,13.088572,6.3395815,-0.023018286,2093.5193,5.0100002,1,4.9966664,0.031383503,1
5.0125985,4.9933333,1,0,13.097175,-0.38941938,1,1,5.0066667,5,5.0033336,13.096267,6.6663156,-0.014952737,2093.5193,5.0100002,1,4.9966664,0.034002125,1
5.0127983,4.9933333,1,0,13.097175,-0.38941938,1,1,5.0066667,5,5.0033336,13.102032,6.857748,-0.0087897256,2093.5193,5.0100002,1,4.9966664,0.036622088,1
5.0129986,4.9933333,1,0,13.097175,-0.38941938,1,1,5.0066667,5,5.0033336,13.105852,6.9490309,-0.0045535746,2093.5193,5.0100002,1,4.9966664,0.039243013,1
5.0131984,4.9933333,1,0,13.097175,-0.38941938,1,1,5.0066667,5,5.0033336,13.107717,6.9768929,-0.0022610037,2093.5193,5.0100002,1,4.9966664,0.041864507,1
5.0133333,4.9933333,1,0,13.097175,-0.38941938,1,1,5.0066667,5,5.0033336,13.10787,6.9788418,-0.0018171236,2093.5193,5.0100002,1,4.9966664,0.043631312,1
5.0133333,4.9933333,1,0,13.097175,-0.38941938,1,1,5.0066667,5,5.0033336,13.10787,6.9788418,-0.0018171236,2093.5193,5.0100002,1,4.9966664,0.043631326,1
5.0133333,5.0133333,1,0,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.10787,0,0,2093.6526,5.0100002,1,4.9966664,0,1
5.0133986,5.0133333,1,0,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.107625,0.00022500131,-0.00010393847,2093.6526,5.0100002,1,4.9966664,0.0008548504,1
5.0135984,5.0133333,1,0,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.105584,0.014836608,-0.0017179578,2093.6526,5.0100002,1,4.9966664,0.0034763075,1
5.0137987,5.0133333,1,0,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.101607,0.079829812,-0.0052795787,2093.6526,5.0100002,1,4.9966664,0.0060971626,1
5.0139985,5.0133333,1,0,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.095716,0.23234913,-0.010774748,2093.6526,5.0100002,1,4.9966664,0.0087170303,1
5.0141988,5.0133333,1,0,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.087942,0.50815874,-0.018181771,2093.6526,5.0100002,1,4.9966664,0.011335531,1
5.0143986,5.0133333,1,0,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.07832,0.94107932,-0.027471416,2093.6526,5.0100002,1,4.9966664,0.013952292,1
5.0145984,5.0133333,1,0,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.066893,1.5624516,-0.038607016,2093.6526,5.0100002,1,4.9966664,0.016566945,1
5.0147986,5.0133333,1,0,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.053713,2.4006441,-0.051544618,2093.6526,5.0100002,1,4.9966664,0.019179139,1
5.0149984,5.0133333,1,0,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.038839,3.4806058,-0.066233166,2093.6526,5.0100002,1,4.9966664,0.021788524,1
5.0149999,5.0133333,1,0,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.038731,3.4889767,-0.066340826,2093.6526,5.0100002,1,4.9966664,0.021806579,1
5.0150151,5.0133333,1,0,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.037546,3.5805709,-0.067513607,2093.6526,5.0100002,1,4.9966664,0.022002367,1
5.0150151,5.0133333,1,1,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.037546,3.5805709,-0.067513607,2093.6526,5.0100002,0,4.9966664,0.022002367,1
5.0151987,5.0133333,1,1,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.050824,4.5655503,-0.054072227,2093.6526,5.0100002,0,4.9966664,0.02439739,1
5.0153985,5.0133333,1,1,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.063558,5.4069381,-0.041110013,2093.6526,5.0100002,0,4.9966664,0.027008962,1
5.0155988,5.0133333,1,1,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.074442,6.0311232,-0.029949162,2093.6526,5.0100002,0,4.9966664,0.029622896,1
5.0157986,5.0133333,1,1,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.083441,6.4664378,-0.020633716,2093.6526,5.0100002,0,4.9966664,0.032238819,1
5.0159988,5.0133333,1,1,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.090526,6.7441931,-0.013200431,2093.6526,5.0100002,0,4.9966664,0.034856353,1
5.0161986,5.0133333,1,1,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.095675,6.8981771,-0.0076786471,2093.6526,5.0100002,0,4.9966664,0.037475109,1
5.0163989,5.0133333,1,1,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.098873,6.9641309,-0.0040901583,2093.6526,5.0100002,0,4.9966664,0.0400947,1
5.0165987,5.0133333,1,1,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.100115,6.9791827,-0.0024491264,2093.6526,5.0100002,0,4.9966664,0.042714734,1
5.0166669,5.0133333,1,1,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.100092,6.9794331,-0.0023361833,2093.6526,5.0100002,0,4.9966664,0.043605387,1
5.0166669,5.0133333,1,1,13.089398,-0.54513711,1,1,5.0066667,5,5.0033336,13.100092,6.9794331,-0.0023361833,2093.6526,5.0100002,0,4.9966664,0.043605406,1
5.0166669,5.0133333,1,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.100092,0,0,2093.8298,5.0100002,0,4.9966664,0,1
5.0166669,5.0133333,1,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.100092,3.7392964e-17,-9.6837321e-15,2093.8298,5.0100002,0,4.9966664,3.285262e-11,1
5.0166669,5.0133333,1,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.100092,3.7392964e-17,-9.6837321e-15,2093.8298,5.0100002,0,5.0166669,3.285262e-11,1
5.0167985,5.0133333,1,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.099402,0.0018318073,-0.00042584536,2093.8298,5.0100002,0,5.0166669,0.0017294174,1
5.0169988,5.0133333,1,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.096745,0.029078098,-0.0026914338,2093.8298,5.0100002,0,5.0166669,0.0043491684,1
5.0171986,5.0133333,1,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.092156,0.11922919,-0.0069007939,2093.8298,5.0100002,0,5.0166669,0.0069681937,1
5.0173988,5.0133333,1,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.085664,0.30903369,-0.013037297,2093.8298,5.0100002,0,5.0166669,0.0095861107,1
5.0175986,5.0133333,1,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.077297,0.63366771,-0.021076726,2093.8298,5.0100002,0,5.0166669,0.012202541,1
5.0177989,5.0133333,1,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.067098,1.1261817,-0.030987348,2093.8298,5.0100002,0,5.0166669,0.014817115,1
5.0179987,5.0133333,1,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.05511,1.8169754,-0.042730048,2093.8298,5.0100002,0,5.0166669,0.017429469,1
5.018199,5.0133333,1,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.041388,2.7333226,-0.056258477,2093.8298,5.0100002,0,5.0166669,0.020039249,1
5.0183334,5.0133333,1,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.031207,3.4889722,-0.066340819,2093.8298,5.0100002,0,5.0166669,0.021793829,1
5.0183516,5.0133333,1,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.029761,3.6011214,-0.067775488,2093.8298,5.0100002,0,5.0166669,0.022032982,1
5.0183516,5.0133333,0,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.029761,3.6011214,-0.067775488,2093.8298,5.0100002,1,5.0166669,0.022032982,1
5.0183988,5.0133333,0,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.033309,3.8729911,-0.064198606,2093.8298,5.0100002,1,5.0166669,0.022646291,1
5.0185986,5.0133333,0,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.047281,4.8730655,-0.050064657,2093.8298,5.0100002,1,5.0166669,0.025254482,1
5.0187988,5.0133333,0,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.059433,5.6389656,-0.037698738,2093.8298,5.0100002,1,5.0166669,0.027865289,1
5.0189986,5.0133333,0,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.069723,6.1967587,-0.027149701,2093.8298,5.0100002,1,5.0166669,0.03047834,1
5.0191989,5.0133333,0,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.078117,6.5758352,-0.01845916,2093.8298,5.0100002,1,5.0166669,0.033093259,1
5.0193987,5.0133333,0,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.084589,6.8083849,-0.011661411,2093.8298,5.0100002,1,5.0166669,0.035709664,1
5.019599,5.0133333,0,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.089119,6.9289122,-0.0067832866,2093.8298,5.0100002,1,5.0166669,0.038327172,1
5.0197988,5.0133333,0,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.091696,6.9736838,-0.0038440397,2093.8298,5.0100002,1,5.0166669,0.040945388,1
5.019999,5.0133333,0,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.092316,6.9801621,-0.0028552699,2093.8298,5.0100002,1,5.0166669,0.043563928,1
5.02,5.0133333,0,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.092314,6.9801621,-0.0028552355,2093.8298,5.0100002,1,5.0166669,0.043579467,1
5.02,5.0133333,0,1,13.081621,-0.70085502,1,1,5.0066667,5,5.0033336,13.092314,6.9801621,-0.0028552355,2093.8298,5.0100002,1,5.0166669,0.043579482,1
5.02,5.0133333,0,1,13.073845,-0.85657066,1,1,5.0066667,5,5.0033336,13.092314,0,0,2094.0486,5.0100002,1,5.0166669,0,1
5.02,5.0133333,0,1,13.073845,-0.85657066,1,1,5.0066667,5,5.0033336,13.092314,3.7468406e-17,-9.6978174e-15,2094.0486,5.0100002,1,5.0166669,3.2862397e-11,1
5.02,5.0133333,0,1,13.073845,-0.85657066,1,1,5.0066667,5.02,5.0033336,13.092314,3.7468406e-17,-9.6978174e-15,2094.0486,5.0100002,1,5.0166669,3.2862397e-11,1
5.0201988,5.0133333,0,1,13.073845,-0.85657066,1,1,5.0066667,5.02,5.0033336,13.090983,0.0062525715,-0.00096563913,2094.0486,5.0100002,1,5.0166669,0.0026029102,1
5.0203986,5.0133333,0,1,13.073845,-0.85657066,1,1,5.0066667,5.02,5.0033336,13.087708,0.050348014,-0.0038818093,2094.0486,5.0100002,1,5.0166669,0.0052209152,1
5.0205989,5.0133333,0,1,13.073845,-0.85657066,1,1,5.0066667,5.02,5.0033336,13.082513,0.16976163,-0.0087370481,2094.0486,5.0100002,1,5.0166669,0.0078380732,1
5.0207987,5.0133333,0,1,13.073845,-0.85657066,1,1,5.0066667,5.02,5.0033336,13.075421,0.40077987,-0.015512183,2094.0486,5.0100002,1,5.0166669,0.010454001,1
5.020999,5.0133333,0,1,13.073845,-0.85657066,1,1,5.0066667,5.02,5.0033336,13.066468,0.7779296,-0.024180476,2094.0486,5.0100002,1,5.0166669,0.013068324,1
5.0211987,5.0133333,0,1,13.073845,-0.85657066,1,1,5.0066667,5.02,5.0033336,13.055696,1.3334317,-0.03470771,2094.0486,5.0100002,1,5.0166669,0.015680674,1
5.021399,5.0133333,0,1,13.073845,-0.85657066,1,1,5.0066667,5.02,5.0033336,13.043153,2.0966928,-0.047052342,2094.0486,5.0100002,1,5.0166669,0.018290691,1
5.0215988,5.0133333,0,1,13.073845,-0.85657066,1,1,5.0066667,5.02,5.0033336,13.028895,3.0938447,-0.061165642,2094.0486,5.0100002,1,5.0166669,0.020898027,1
5.0216665,5.0133333,0,1,13.073845,-0.85657066,1,1,5.0066667,5.02,5.0033336,13.023685,3.4889722,-0.066340819,2094.0486,5.0100002,1,5.0166669,0.021781079,1
5.0216885,5.0133333,0,1,13.073845,-0.85657066,1,1,5.0066667,5.02,5.0033336,13.021977,3.6217501,-0.068037838,2094.0486,5.0100002,1,5.0166669,0.022063544,1
5.0216885,5.0133333,1,1,13.073845,-0.85657066,1,0,5.0066667,5.02,5.0033336,13.021977,3.6217501,-0.068037838,2094.0486,5.0100002,1,5.0166669,0.022063544,1
5.0217991,5.0133333,1,1,13.073845,-0.85657066,1,0,5.0066667,5.02,5.0033336,13.030154,4.2354002,-0.059803687,2094.0486,5.0100002,1,5.0166669,0.023503294,1
5.0219989,5.0133333,1,1,13.073845,-0.85657066,1,0,5.0066667,5.02,5.0033336,13.043555,5.1545796,-0.04625437,2094.0486,5.0100002,1,5.0166669,0.0261108,1
5.0221987,5.0133333,1,1,13.073845,-0.85657066,1,0,5.0066667,5.02,5.0033336,13.055121,5.8479013,-0.034490198,2094.0486,5.0100002,1,5.0166669,0.028720802,1
5.0223989,5.0133333,1,1,13.073845,-0.85657066,1,0,5.0066667,5.02,5.0033336,13.064814,6.342587,-0.024557618,2094.0486,5.0100002,1,5.0166669,0.031332929,1
5.0225987,5.0133333,1,1,13.073845,-0.85657066,1,0,5.0066667,5.02,5.0033336,13.072599,6.6690187,-0.016495809,2094.0486,5.0100002,1,5.0166669,0.033946808,1
5.022799,5.0133333,1,1,13.073845,-0.85657066,1,0,5.0066667,5.02,5.0033336,13.078456,6.8602171,-0.01033659,2094.0486,5.0100002,1,5.0166669,0.036562048,1
5.0229988,5.0133333,1,1,13.073845,-0.85657066,1,0,5.0066667,5.02,5.0033336,13.082366,6.9513373,-0.0061042742,2094.0486,5.0100002,1,5.0166669,0.039178267,1
5.0231991,5.0133333,1,1,13.073845,-0.85657066,1,0,5.0066667,5.02,5.0033336,13.084321,6.9791107,-0.0038155636,2094.0486,5.0100002,1,5.0166669,0.041795071,1
5.0233335,5.0133333,1,1,13.073845,-0.85657066,1,0,5.0066667,5.02,5.0033336,13.084535,6.9810424,-0.0033742879,2094.0486,5.0100002,1,5.0166669,0.043553542,1
5.0233335,5.0133333,1,1,13.073845,-0.85657066,1,0,5.0066667,5.02,5.0033336,13.084535,6.9810424,-0.0033742879,2094.0486,5.0100002,1,5.0166669,0.043553561,1
5.0233335,5.0133333,1,1,13.066068,-1.0122863,1,0,5.0066667,5.02,5.0233335,13.084535,0,0,2094.3127,5.0100002,1,5.0166669,0,1
5.0233989,5.0133333,1,1,13.066068,-1.0122863,1,0,5.0066667,5.02,5.0233335,13.084319,0.000229125,-0.0001052046,2094.3127,5.0100002,1,5.0166669,0.00085851172,1
5.0235991,5.0133333,1,1,13.066068,-1.0122863,1,0,5.0066667,5.02,5.0233335,13.082367,0.014903162,-0.0017230894,2094.3127,5.0100002,1,5.0166669,0.0034753163,1
5.0237989,5.0133333,1,1,13.066068,-1.0122863,1,0,5.0066667,5.02,5.0233335,13.078479,0.080033347,-0.0052885553,2094.3127,5.0100002,1,5.0166669,0.0060915365,1
5.0239987,5.0133333,1,1,13.066068,-1.0122863,1,0,5.0066667,5.02,5.0233335,13.072678,0.23276201,-0.010787535,2094.3127,5.0100002,1,5.0166669,0.0087067876,1
5.024199,5.0133333,1,1,13.066068,-1.0122863,1,0,5.0066667,5.02,5.0233335,13.064991,0.50885004,-0.018198317,2094.3127,5.0100002,1,5.0166669,0.011320689,1
5.0243988,5.0133333,1,1,13.066068,-1.0122863,1,0,5.0066667,5.02,5.0233335,13.055455,0.9421137,-0.027491657,2094.3127,5.0100002,1,5.0166669,0.013932868,1
5.0245991,5.0133333,1,1,13.066068,-1.0122863,1,0,5.0066667,5.02,5.0233335,13.044117,1.5638883,-0.038630869,2094.3127,5.0100002,1,5.0166669,0.016542958,1
5.0247989,5.0133333,1,1,13.066068,-1.0122863,1,0,5.0066667,5.02,5.0233335,13.031025,2.4025362,-0.051571991,2094.3127,5.0100002,1,5.0166669,0.019150604,1
5.0249991,5.0133333,1,1,13.066068,-1.0122863,1,0,5.0066667,5.02,5.0233335,13.016237,3.4829988,-0.066263951,2094.3127,5.0100002,1,5.0166669,0.021755461,1
5.0250001,5.0133333,1,1,13.066068,-1.0122863,1,0,5.0066667,5.02,5.0233335,13.016161,3.4889767,-0.066340826,2094.3127,5.0100002,1,5.0166669,0.02176833,1
5.0250249,5.0133333,1,1,13.066068,-1.0122863,1,0,5.0066667,5.02,5.0233335,13.014194,3.642457,-0.068300664,2094.3127,5.0100002,1,5.0166669,0.022094054,1
5.0250249,5.0133333,1,1,13.066068,-1.0122863,1,1,5.0066667,5.02,5.0233335,13.014194,3.642457,-0.068300664,2094.3127,5.0100002,1,5.0166669,0.022094054,0
5.0251989,5.0133333,1,1,13.066068,-1.0122863,1,1,5.0066667,5.02,5.0233335,13.02682,4.5700884,-0.055601973,2094.3127,5.0100002,1,5.0166669,0.024359547,0
5.0253992,5.0133333,1,1,13.066068,-1.0122863,1,1,5.0066667,5.02,5.0233335,13.039645,5.4110208,-0.042643275,2094.3127,5.0100002,1,5.0166669,0.026966328,0
5.025599,5.0133333,1,1,13.066068,-1.0122863,1,1,5.0066667,5.02,5.0233335,13.050621,6.0348043,-0.031486034,2094.3127,5.0100002,1,5.0166669,0.029575489,0
5.0257993,5.0133333,1,1,13.066068,-1.0122863,1,1,5.0066667,5.02,5.0233335,13.059711,6.4697747,-0.022174282,2094.3127,5.0100002,1,5.0166669,0.032186657,0
5.0259991,5.0133333,1,1,13.066068,-1.0122863,1,1,5.0066667,5.02,5.0233335,13.066887,6.7472506,-0.014744755,2094.3127,5.0100002,1,5.0166669,0.034799453,0
5.0261989,5.0133333,1,1,13.066068,-1.0122863,1,1,5.0066667,5.02,5.0233335,13.072126,6.9010234,-0.0092267795,2094.3127,5.0100002,1,5.0166669,0.037413489,0
5.0263991,5.0133333,1,1,13.066068,-1.0122863,1,1,5.0066667,5.02,5.0233335,13.075416,6.9668393,-0.0056421352,2094.3127,5.0100002,1,5.0166669,0.040028382,0
5.0265989,5.0133333,1,1,13.066068,-1.0122863,1,1,5.0066667,5.02,5.0233335,13.076748,6.9818282,-0.0040049688,2094.3127,5.0100002,1,5.0166669,0.042643733,0
5.0266666,5.0133333,1,1,13.066068,-1.0122863,1,1,5.0066667,5.02,5.0233335,13.076756,6.9820738,-0.0038933377,2094.3127,5.0100002,1,5.0166669,0.043527618,0
5.0266666,5.0133333,1,1,13.066068,-1.0122863,1,1,5.0066667,5.02,5.0233335,13.076756,6.9820738,-0.0038933377,2094.3127,5.0100002,1,5.0166669,0.043527637,0
5.0266666,5.0133333,1,1,13.058291,-1.1680013,1,1,5.0066667,5.02,5.0233335,13.076756,0,0,2094.6221,5.0100002,1,5.0166669,0,0
5.0266666,5.0133333,1,1,13.058291,-1.1680013,1,1,5.0066667,5.02,5.0233335,13.076756,3.760191e-17,-9.7214454e-15,2094.6221,5.0100002,1,5.0166669,3.2866373e-11,0
5.0266666,5.0133333,1,1,13.058291,-1.1680013,1,1,5.0266666,5.02,5.0233335,13.076756,3.760191e-17,-9.7214454e-15,2094.6221,5.0100002,1,5.0166669,3.2866373e-11,0
5.0267992,5.0133333,1,1,13.058291,-1.1680013,1,1,5.0266666,5.02,5.0233335,13.076124,0.0018483358,-0.00042840379,2094.6221,5.0100002,1,5.0166669,0.0017315195,0
5.026999,5.0133333,1,1,13.058291,-1.1680013,1,1,5.0266666,5.02,5.0233335,13.073555,0.029182123,-0.0026978524,2094.6221,5.0100002,1,5.0166669,0.0043466236,0
5.0271993,5.0133333,1,1,13.058291,-1.1680013,1,1,5.0266666,5.02,5.0233335,13.069056,0.11949465,-0.0069110473,2094.6221,5.0100002,1,5.0166669,0.0069610202,0
5.0273991,5.0133333,1,1,13.058291,-1.1680013,1,1,5.0266666,5.02,5.0233335,13.062652,0.30953196,-0.013051345,2094.6221,5.0100002,1,5.0166669,0.0095743258,0
5.0275993,5.0133333,1,1,13.058291,-1.1680013,1,1,5.0266666,5.02,5.0233335,13.054374,0.63446653,-0.021094512,2094.6221,5.0100002,1,5.0166669,0.012186163,0
5.0277991,5.0133333,1,1,13.058291,-1.1680013,1,1,5.0266666,5.02,5.0233335,13.044262,1.1273441,-0.031008804,2094.6221,5.0100002,1,5.0166669,0.01479616,0
5.0279989,5.0133333,1,1,13.058291,-1.1680013,1,1,5.0266666,5.02,5.0233335,13.032361,1.8185585,-0.04275509,2094.6221,5.0100002,1,5.0166669,0.017403955,0
5.0281992,5.0133333,1,1,13.058291,-1.1680013,1,1,5.0266666,5.02,5.0233335,13.018727,2.7353771,-0.056287006,2094.6221,5.0100002,1,5.0166669,0.020009195,0
5.0283332,5.0133333,1,1,13.058291,-1.1680013,1,1,5.0266666,5.02,5.0233335,13.008636,3.4889722,-0.066340819,2094.6221,5.0100002,1,5.0166669,0.021755578,0
5.0283618,5.0133333,1,1,13.058291,-1.1680013,1,1,5.0266666,5.02,5.0233335,13.006409,3.663229,-0.068563953,2094.6221,5.0100002,1,5.0166669,0.022124512,0
5.0283618,5.0133333,1,1,13.058291,-1.1680013,0,1,5.0266666,5.02,5.0233335,13.006409,3.663229,-0.068563953,2094.6221,5.0100002,1,5.0166669,0.022124512,1
5.028399,5.0133333,1,1,13.058291,-1.1680013,0,1,5.0266666,5.02,5.0233335,13.009241,3.8782969,-0.065726049,2094.6221,5.0100002,1,5.0166669,0.02261165,1
5.0285993,5.0133333,1,1,13.058291,-1.1680013,0,1,5.0266666,5.02,5.0233335,13.023306,4.8778858,-0.051595554,2094.6221,5.0100002,1,5.0166669,0.025215037,1
5.0287991,5.0133333,1,1,13.058291,-1.1680013,0,1,5.0266666,5.02,5.0233335,13.035549,5.6433482,-0.039233182,2094.6221,5.0100002,1,5.0166669,0.027821057,1
5.0289993,5.0133333,1,1,13.058291,-1.1680013,0,1,5.0266666,5.02,5.0233335,13.045932,6.2007589,-0.028687786,2094.6221,5.0100002,1,5.0166669,0.030429339,1
5.0291991,5.0133333,1,1,13.058291,-1.1680013,0,1,5.0266666,5.02,5.0233335,13.054417,6.5795112,-0.020000961,2094.6221,5.0100002,1,5.0166669,0.03303951,1
5.0293994,5.0133333,1,1,13.058291,-1.1680013,0,1,5.0266666,5.02,5.0233335,13.06098,6.8118038,-0.01320699,2094.6221,5.0100002,1,5.0166669,0.035651185,1
5.0295992,5.0133333,1,1,13.058291,-1.1680013,0,1,5.0266666,5.02,5.0233335,13.065599,6.9321442,-0.0083326884,2094.6221,5.0100002,1,5.0166669,0.038263977,1
5.029799,5.0133333,1,1,13.058291,-1.1680013,0,1,5.0266666,5.02,5.0233335,13.068267,6.9768023,-0.0053972946,2094.6221,5.0100002,1,5.0166669,0.040877502,1
5.0299993,5.0133333,1,1,13.058291,-1.1680013,0,1,5.0266666,5.02,5.0233335,13.068976,6.983243,-0.0044123936,2094.6221,5.0100002,1,5.0166669,0.04349136,1
5.0300002,5.0133333,1,1,13.058291,-1.1680013,0,1,5.0266666,5.02,5.0233335,13.068975,6.983243,-0.0044123782,2094.6221,5.0100002,1,5.0166669,0.043501697,1
