"time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.stator.zeroInductor.i0","imcQS.rotorCage.port_p.reference.gamma","loadInertia.phi","loadInertia.w","loadInertiaQS.phi","loadInertiaQS.w"
0.59760000000000002,-0.014613887201888975,0.061955448369292267,0.20401121692844351,-0.14713184458641873,2.8579395270762024e-15,165.50131828589713,10.729063943557094,44.226093553929445,11.120129346313444,48.216950299209692
0.59765000000000001,-0.015327030064481465,0.061826813811198651,0.20625701263384719,-0.14392981827109932,4.5290843589002236e-15,165.51220431407748,10.731275367232184,44.230853918747428,11.122540313857252,48.221751442124152
0.59770000000000001,-0.016038555635637296,0.061690128707616296,0.20845231365559166,-0.14069295910662022,5.5043357919583565e-15,165.52308986214683,10.733487028994693,44.235617051696224,11.124951521456559,48.226552519175037
0.59775,-0.016748373294821015,0.061545411914954662,0.21059657948621258,-0.13742206463013967,5.1786758659261723e-15,165.53397493011175,10.735698928983215,44.240382959894234,11.12736296910807,48.231353530348528
0.5978,-0.017456392649961995,0.061392683318579201,0.21268928236726248,-0.13411794091505413,2.8019451066775938e-15,165.54485951797884,10.737911067336686,44.245151649884853,11.129774656808495,48.236154475630833
0.59784999999999999,-0.018162523549232912,0.061231963831647453,0.214729907454628,-0.13078140240084657,-2.5335283747726829e-15,165.5557436257547,10.740123444194362,44.249923127635057,11.132186584554535,48.240955355008133
0.59789999999999999,-0.018866676074648241,0.061063275271537577,0.21671795040246583,-0.12741326944391945,-8.3915047308633814e-15,165.56662725344594,10.742336059695743,44.25469739863891,11.134598752342896,48.24575616846662
0.59794999999999998,-0.019568760568211257,0.060886640455427993,0.21865291956869001,-0.12401436994864032,-1.1781297285474934e-14,165.57751040105913,10.744548913980582,44.2594744678334,11.137011160170282,48.250556915992483
0.59799999999999998,-0.020268687674319906,0.060702083405353796,0.22053434052914261,-0.12058554303665274,-1.5089837851621773e-14,165.58839306860082,10.746762007188932,44.264254339420908,11.139423808033396,48.255357597571916
0.59805000000000008,-0.020966368309108852,0.060509629061301036,0.22236175021708654,-0.11712763355670998,-1.7891643016522721e-14,165.5992752560777,10.74897533946101,44.269037017112169,11.141836695928944,48.26015821319114
0.59810000000000008,-0.021661713686100419,0.060309303373491559,0.22413469905915703,-0.11364149365437741,-1.9643650441699463e-14,165.61015696349631,10.7511889109372,44.273822504045086,11.144249823853619,48.264958762836322
0.59815000000000007,-0.02235463532787307,0.060101133300413404,0.22585275112376327,-0.11012798258687927,-1.9674530773688426e-14,165.62103819086323,10.753402721758039,44.2786108027842,11.146663191804128,48.269759246493685
0.59820000000000007,-0.023045045055372478,0.059885146705143395,0.22751548192176696,-0.10658796483355215,-1.8506250288668784e-14,165.63191893818512,10.755616772064169,44.283401915407453,11.149076799777168,48.274559664149429
0.59825000000000006,-0.023732855006759007,0.05966137238609618,0.22912247931002072,-0.10302231045898966,-1.7414850254976319e-14,165.64279920546852,10.757831061996308,44.288195843477503,11.151490647769441,48.279360015789784
0.59830000000000005,-0.024417977710962425,0.059429840356840825,0.2306733501437922,-0.099431899650023151,-1.4728873841991424e-14,165.65367899272005,10.760045591695258,44.292992587798707,11.153904735777648,48.284160301400938
0.59835000000000005,-0.025100326027770833,0.059190581518306161,0.23216771290448962,-0.09581761707044939,-1.0086460458487646e-14,165.66455829994629,10.762260361301848,44.297792148696765,11.156319063798479,48.288960520969084
0.59840000000000004,-0.025779813181788333,0.058943627758328718,0.23360520019118186,-0.092180353377098762,-3.094982111679042e-15,165.67543712715391,10.764475370956893,44.302594525930807,11.158733631828641,48.293760674480467
0.59845000000000004,-0.026456352773920201,0.058689011948893373,0.23498545885068958,-0.088521005021451965,6.6692677772553557e-15,165.68631547434953,10.766690620801194,44.307399718693475,11.161148439864826,48.298560761921294
0.59850000000000003,-0.027129858768865561,0.058426767861480447,0.23630814805717978,-0.084840472842420578,1.7111002854105229e-14,165.69719334153964,10.768906110975506,44.312207725681638,11.163563487903733,48.303360783277753
0.59855000000000003,-0.027800245498770002,0.058156930137570395,0.23757293877283076,-0.081139661473312683,2.278363009204544e-14,165.70807072873097,10.771121841620515,44.317018545119574,11.165978775942053,48.308160738536102
0.59860000000000002,-0.028467427777186558,0.057879534635667904,0.23877952263600349,-0.077419484306635047,2.5782759843479546e-14,165.71894763593008,10.773337812876763,44.321832174457143,11.168394303976482,48.312960627682543
0.59865000000000002,-0.029131320804888637,0.057594618067849226,0.23992760306008684,-0.073680857971484826,2.4513558793202125e-14,165.7298240631435,10.775554024884665,44.326648610681069,11.170810072003716,48.31776045070329
0.59870000000000001,-0.0297918402130786,0.057302218105284936,0.24101689807482085,-0.069924703733529547,1.7063261009569749e-14,165.74070001037799,10.777770477784472,44.331467850221728,11.173226080020452,48.322560207584566
0.59875,-0.030448902074645099,0.057002373374703083,0.24204714043692191,-0.066151947285147547,1.1772673481249455e-15,165.75157547764007,10.779987171716241,44.336289888953743,11.175642328023372,48.327359898312615
0.5988,-0.031102422892096204,0.056695123391692505,0.24301807603736425,-0.062363517739076217,-1.9912391672860757e-14,165.76245046493645,10.782204106819828,44.34111472225139,11.178058816009175,48.332159522873653
0.59884999999999999,-0.031752319578909151,0.056380508476178384,0.24392946182787292,-0.058560346397238158,-3.0006691172513681e-14,165.77332497227363,10.784421283234908,44.345942345059271,11.180475543974556,48.336959081253902
0.59889999999999999,-0.032398509622012434,0.056058570158388443,0.24478107697533924,-0.054743371705024649,-3.7907890932920532e-14,165.78419899965832,10.786638701100747,44.350772751539211,11.182892511916199,48.341758573439591
0.59894999999999998,-0.033040910949030541,0.055729350785342989,0.24557271245535195,-0.050913534123581003,-4.1308691330218978e-14,165.79507254709702,10.788856360556377,44.355605935407965,11.185309719830796,48.346557999416966
0.59899999999999998,-0.033679441981521382,0.055392893630996053,0.2463041742285792,-0.047071777353513193,-3.7349494933833436e-14,165.80594561459648,10.791074261740478,44.360441889839777,11.187727167715035,48.351357359172248
0.59905000000000008,-0.034314021645954706,0.055049242891938702,0.24697528333092458,-0.043219048115448105,-2.2571977505595667e-14,165.81681820216335,10.793292404791393,44.36528060746771,11.190144855565613,48.356156652691688
0.59910000000000008,-0.034944569364141052,0.054698443637413108,0.24758587464393481,-0.039356295460662993,1.3374917505294571e-15,165.82769030980413,10.79551078984708,44.370122080424558,11.192562783379206,48.360955879961509
0.59915000000000007,-0.035571005005994333,0.054340541675504485,0.24813579324444521,-0.035484469219563587,1.1184225740472205e-14,165.83856193752547,10.797729417045231,44.374966300455974,11.194980951152505,48.365755040967954
0.59920000000000007,-0.036193249107468926,0.053975584009208669,0.24862490779115751,-0.031604524517288048,2.0644502748879514e-14,165.84943308533403,10.799948286522879,44.379813258524528,11.197399358882198,48.370554135697262
0.59925000000000006,-0.036811222695691266,0.053603618418750366,0.24905309867513867,-0.027717417302427615,2.7931440313530053e-14,165.86030375323639,10.802167398416687,44.38466294516784,11.199818006564968,48.375353164135667
0.59930000000000005,-0.037424847352830137,0.053224693574939329,0.24942026150807745,-0.023824105337695613,3.074925817512186e-14,165.87117394123928,10.804386752862817,44.389515350398604,11.202236894197505,48.380152126269429
0.59935000000000005,-0.038034045226742294,0.052838859034137334,0.24972630719115216,-0.019925547972915764,2.6246317840377261e-14,165.88204364934924,10.806606349996914,44.394370463706409,11.20465602177649,48.384951022084799
0.59940000000000004,-0.038638739025756284,0.052446165203574847,0.24997116107090342,-0.016022705687976608,1.3850559305099042e-14,165.892912877573,10.808826189954106,44.399228274085459,11.207075389298607,48.389749851568013
0.59945000000000004,-0.039238851937378458,0.05204666316445776,0.2501547577161935,-0.012116538532492676,1.1929512833031659e-14,165.90378162591705,10.811046272869149,44.404088770184373,11.209494996760542,48.394548614705322
0.59950000000000003,-0.039834307907442051,0.051640405168840567,0.25027705644172266,-0.0082080097926793515,8.9517959636418923e-15,165.91464989438813,10.813266598875902,44.408951939876367,11.21191484415897,48.399347311482984
0.59955000000000003,-0.040425031420327155,0.051227444203864721,0.25033802811393646,-0.0042980824226631908,5.3123643119093244e-15,165.92551768299288,10.815487168107715,44.413817770632008,11.214334931490582,48.404145941887236
0.59960000000000002,-0.041010947573894549,0.050807834106897778,0.2503376589202207,-0.00038771974978851005,1.6033266077695224e-15,165.93638499173787,10.8177079806973,44.418686249417703,11.216755258752052,48.408944505904358
0.59965000000000002,-0.041591982089750706,0.050381629559788928,0.25027595041585754,0.0035221147579150886,-1.3638385946782985e-15,165.94725182062979,10.819929036776694,44.423557362698403,11.219175825940065,48.413743003520587
0.59970000000000001,-0.042168061314007792,0.04994888606796153,0.25015291907500264,0.0074304578000005048,-2.8432792145802776e-15,165.95811816967526,10.82215033647725,44.428431096453266,11.221596633051297,48.418541434722201
0.59975000000000001,-0.042739112097344691,0.049509659746962337,0.24996858954354925,0.011336347513588904,-6.3408621034884856e-15,165.96898403888093,10.824371879929892,44.433307436355932,11.224017680082429,48.423339799495437
0.5998,-0.043305062139907619,0.049064007850540034,0.24972301214748738,0.015238821039559074,-8.7762380123658431e-15,165.97984942825346,10.826593667264381,44.438186367320483,11.226438967030138,48.428138097826569
0.59984999999999999,-0.043865839724572531,0.04861198832301597,0.24941624848576766,0.019136916962208705,-9.4135934336737988e-15,165.99071433779949,10.828815698609871,44.443067873882192,11.228860493891103,48.432936329701867
0.59989999999999999,-0.044421373803202123,0.048153659914764606,0.24904837544253744,0.023029674936291704,-7.3833108728649924e-15,166.00157876752561,10.831037974094725,44.447951940096353,11.231282260662001,48.437734495107577
0.59994999999999998,-0.044971594006482624,0.047689082175786095,0.24861948521175967,0.026916135922961604,-1.6735881128963821e-15,166.01244271743857,10.83326049384647,44.452838549541603,11.233704267339506,48.442532594029984
0.59999999999999998,-0.045516430652062359,0.047218315446942626,0.24812968524087256,0.030795342430272508,8.762094877306482e-15,166.02330618754493,10.835483257991822,44.457727685325089,11.236126513920293,48.447330626455354
0.60005000000000008,-0.046055814582232214,0.046741420616731297,0.24757909004946202,0.03466633921111429,1.3271064236565311e-14,166.03416917785142,10.837706266656996,44.462619330286586,11.238549000401047,48.452128592369988
0.60010000000000008,-0.046589677577924531,0.0462584596707823,0.24696784051860529,0.038528172414546077,1.7076672733120519e-14,166.04503168836459,10.83992951996678,44.467513466530114,11.240971726778428,48.456926491760107
0.60015000000000007,-0.047117952043716056,0.045769495238614122,0.24629608843183654,0.042379890693497575,1.9130366656354099e-14,166.05589371909119,10.842153018045277,44.472410075806231,11.243394693049114,48.461724324612021
0.60020000000000007,-0.047640571105495168,0.045274590708025288,0.24556400068645201,0.046220545204974151,1.8110996603990729e-14,166.06675527003779,10.844376761015642,44.47730913941276,11.245817899209779,48.466522090912008
0.60025000000000006,-0.04815746861982665,0.044773810218014874,0.24477175929556705,0.050049189847278942,1.2400915356151875e-14,166.07761634121113,10.846600749000084,44.482210638198573,11.248241345257094,48.471319790646348
0.60030000000000006,-0.048668579183315477,0.044267218651704042,0.24391956139017457,0.053864881497226465,6.2075749399864049e-17,166.08847693261779,10.848824982119813,44.487114552567363,11.250665031187733,48.476117423801306
0.60035000000000005,-0.049173837961667424,0.043754881414019016,0.24300761133413798,0.057666679939206322,-5.0783208323699668e-15,166.09933704426447,10.851049460495469,44.492020862661967,11.253088956998363,48.480914990363175
0.60040000000000004,-0.049673181101685705,0.043236864905259985,0.24203613833878412,0.061453648790523785,-9.425820875845425e-15,166.11019667615784,10.853274184246132,44.496929547964996,11.25551312268566,48.485712490318235
0.60045000000000004,-0.050166545440698027,0.042713236155970453,0.24100538334472005,0.065224855226000633,-1.2844160988970485e-14,166.12105582830452,10.855499153490003,44.501840587602949,11.257937528246284,48.490509923652787
0.60050000000000003,-0.050653868578930623,0.042184062895077833,0.23991560178017482,0.068979370322878555,-1.4308956609799974e-14,166.13191450071122,10.857724368344238,44.506753960286886,11.260362173676912,48.495307290353104
0.60055000000000003,-0.051135088895684501,0.041649413550947645,0.23876706386106389,0.072716269309675591,-1.2540289415416161e-14,166.14277269338459,10.859949828924908,44.511669644309407,11.26278705897421,48.500104590405478
0.60060000000000002,-0.051610145558182906,0.041109357243688929,0.23756005457046811,0.076434631802517403,-5.9804917148458242e-15,166.15363040633127,10.862175535346967,44.516587617548922,11.265212184134841,48.504901823796196
0.60065000000000002,-0.052078978353429013,0.040563963593448264,0.23629486651576906,0.080133541078857451,-3.7738006093671156e-15,166.16448763955793,10.864401487724676,44.521507857626055,11.267637549155477,48.509698990511559
0.60070000000000001,-0.05254152807232379,0.040013303102873106,0.23497181500958964,0.083812086354827564,-2.4169480267779413e-15,166.17534439307127,10.866627686170643,44.526430341585474,11.27006315403278,48.514496090537868
0.60075000000000001,-0.052997736270534918,0.039457446891601217,0.23359122807023569,0.08746936167286376,-1.1515434555236703e-15,166.18620066687797,10.86885413079642,44.531355046113283,11.272488998763418,48.519293123861409
0.6008,-0.053447545301896965,0.038896466714092408,0.23215344738920948,0.091104466271575368,-4.1564392997757847e-16,166.19705646098464,10.871080821712411,44.536281947520209,11.274915083344053,48.524090090468476
0.60085,-0.053890898344050184,0.038330434969391494,0.230658828986398,0.09471650491340064,-7.7777279128249486e-16,166.20791177539797,10.873307759027812,44.541211021731478,11.277341407771351,48.528886990345391
0.60089999999999999,-0.054327739406731516,0.037759424692855169,0.22910774316715984,0.09830458811791172,-2.9492932524375041e-15,166.2187666101247,10.875534942850591,44.546142244291566,11.279767972041975,48.533683823478441
0.60094999999999998,-0.054758013169044377,0.037183509392901389,0.22750056814426683,0.10186783091426724,-2.485445402683427e-15,166.22962096517136,10.877762373287897,44.551075590494719,11.282194776152586,48.538480589853918
0.60099999999999998,-0.055181665327970392,0.036602763351039992,0.2258377025977916,0.10540535602044653,-3.638089119169875e-16,166.24047484054478,10.879990050445171,44.55601103513964,11.284621820099849,48.543277289458146
0.60105000000000008,-0.055598642419108377,0.036017261443640425,0.22411955868467012,0.10891629245256447,2.8280709678081114e-15,166.25132823625165,10.882217974426611,44.560948552672151,11.287049103880426,48.548073922277446
0.60110000000000008,-0.05600889180689924,0.035427079117295528,0.22234656132670994,0.11239977560174481,7.4412727084746876e-15,166.2621811522985,10.884446145335174,44.565888117203137,11.289476627490966,48.552870488298083
0.60115000000000007,-0.056412361720460789,0.034832292405495388,0.22051914918775287,0.11585494770592132,1.3897882747987299e-14,166.2730335886921,10.886674563272505,44.570829702493263,11.29190439092814,48.557666987506408
0.60120000000000007,-0.056809001261281016,0.034232977919821182,0.21863777460877487,0.11928095807796854,2.2697068621966306e-14,166.28388554543912,10.888903228338917,44.575773281958021,11.294332394188602,48.562463419888708
0.60125000000000006,-0.057198760248203598,0.033629212712850104,0.21670289799996445,0.12267696146667646,2.9048913375937054e-14,166.29473702254626,10.891132140633776,44.580718828774607,11.296760637269015,48.567259785431318
0.60130000000000006,-0.057581589523768482,0.033021074504794003,0.21471499794946239,0.12604212171197224,3.2740723138832631e-14,166.30558802002014,10.893361300254716,44.585666315700685,11.29918912016603,48.572056084120561
0.60135000000000005,-0.057957440841659179,0.032408641579883671,0.21267456706199878,0.12937561059316624,3.4172851402214792e-14,166.31643853786755,10.895590707297936,44.590615715154627,11.301617842876311,48.576852315942723
0.60140000000000005,-0.058326266810533892,0.031791992727205218,0.21058210971829797,0.1326766073242242,3.2256119301896082e-14,166.32728857609507,10.897820361858324,44.595566999260662,11.304046805396512,48.581648480884155
0.60145000000000004,-0.058688020940554121,0.031171207262503556,0.20843814333301028,0.1359442992275379,2.5699982600926416e-14,166.33813813470948,10.90005026402936,44.600520139829804,11.306476007723283,48.586444578931172
0.60150000000000003,-0.059042657650453162,0.030546365018875452,0.20624319826838386,0.13917788195487391,1.2997851376003139e-14,166.34898721371741,10.902280413903085,44.605475108365454,11.308905449853286,48.591240610070123
0.60155000000000003,-0.05939013212222434,0.02991754623342404,0.20399781298573055,0.14237655758047185,2.5260504566222889e-15,166.35983581312558,10.904510811570486,44.610431876148937,11.311335131783174,48.596036574287275
0.60160000000000002,-0.05973040055988045,0.029284831709795147,0.20170254182496772,0.145539538336625,-4.1758492645967409e-15,166.37068393294069,10.906741457120811,44.615390414113101,11.3137650535096,48.600832471568992
0.60165000000000002,-0.060063420148887998,0.028648302776348219,0.19935795342962667,0.14866604616946191,-9.2581891829140246e-15,166.38153157316938,10.908972350641681,44.620350692872904,11.316195215029216,48.605628301901604
0.60170000000000001,-0.060389148951324405,0.028008041200440925,0.19696462716305405,0.15175531139715576,-1.114822160210311e-14,166.39237873381845,10.911203492219359,44.62531268278974,11.318625616338675,48.610424065271431
0.60175000000000001,-0.060707545963403046,0.027364129213571786,0.19452315459895789,0.15480657363545261,-7.9136457904817568e-15,166.40322541489448,10.913434881938599,44.630276353950542,11.321056257434627,48.615219761664811
0.6018,-0.061018571121881644,0.02671664950162253,0.19203413941444999,0.15781908200940201,2.7665232056209673e-15,166.41407161640421,10.915666519882638,44.635241676173749,11.323487138313723,48.620015391068058
0.60185,-0.06132218517013073,0.026065685112774951,0.18949819327545472,0.16079209309438089,1.1878912983621363e-14,166.42491733835436,10.917898406133546,44.640208619075963,11.325918258972617,48.624810953467559
0.60189999999999999,-0.061618349865039015,0.025411319565367591,0.18691594145526205,0.16372487437187488,1.5894684430353403e-14,166.43576258075163,10.920130540771671,44.64517715199122,11.328349619407954,48.629606448849628
0.60194999999999999,-0.06190702801218894,0.024753636855013854,0.18428802354907128,0.16661670490666661,1.9207670706622526e-14,166.44660734360275,10.922362923875552,44.650147243964369,11.330781219616384,48.634401877200581
0.60199999999999998,-0.062188183310982623,0.024092721350233218,0.18161508876134372,0.16946687294900439,2.0657568218997723e-14,166.45745162691432,10.924595555522323,44.655118863826914,11.333213059594557,48.639197238506803
0.60204999999999997,-0.062461780423256542,0.023428657819184878,0.17889779757524962,0.17227467715283684,1.8768281816873497e-14,166.46829543069319,10.926828435787545,44.660091980176027,11.335645139339116,48.643992532754623
0.60210000000000008,-0.062727784979002138,0.022761531419504811,0.17613682162604577,0.17503942677641091,1.1719407799401575e-14,166.47913875494595,10.929061564745178,44.665066561380748,11.338077458846717,48.648787759930393
0.60215000000000007,-0.062986163455181099,0.022091427624958391,0.17333284028187992,0.17776043957773457,4.7010378043042357e-15,166.48998159967934,10.931294942467902,44.670042575632479,11.340510018113994,48.65358292002044
0.60220000000000007,-0.063236883327615859,0.021418432288054595,0.17048654430957721,0.18043704467024119,1.3810888091216808e-15,166.50082396490009,10.933528569026722,44.675019990900331,11.342942817137601,48.658378013011131
0.60225000000000006,-0.063479913184187456,0.020742631683411398,0.16759863853673157,0.18306858467567336,-2.3765440322475383e-15,166.51166585061489,10.935762444490667,44.6799987748999,11.345375855914178,48.663173038888807
0.60230000000000006,-0.063715222519453954,0.020064112392472751,0.16466983624782994,0.18565441209013528,-6.258336050723117e-15,166.52250725683044,10.937996568927323,44.684978895173074,11.34780913444037,48.667967997639828
0.60235000000000005,-0.063942781814254848,0.019382961330138501,0.16170086097464195,0.1881938908267537,-9.8283365294430821e-15,166.5333481835535,10.94023094240263,44.689960319068554,11.350242652712822,48.672762889250549
0.60240000000000005,-0.064162562540717838,0.018699265734247662,0.1586924463510937,0.19068639640331256,-1.2515179828699956e-14,166.54418863079073,10.942465564980875,44.694943013748301,11.352676410728174,48.67755771370733
0.60245000000000004,-0.064374537054893405,0.018013113108405719,0.15564533333937822,0.19313131388828336,-1.4656948828230512e-14,166.55502859854889,10.944700436724967,44.699926946224352,11.355110408483073,48.682352470996527
0.60250000000000004,-0.064578678691531236,0.017324591248739495,0.15256027218485022,0.19552803987919401,-1.6643107042608319e-14,166.56586808683468,10.946935557696202,44.704912083341078,11.357544645974153,48.687147161104498
0.60255000000000003,-0.064774961956180627,0.016633788311060917,0.14943802664767014,0.1978759864224269,-1.7140234893527521e-14,166.57670709565477,10.949170927953723,44.709898391731407,11.359979123198062,48.691941784017601
0.60260000000000002,-0.064963362269659375,0.015940792692176499,0.14627936776280209,0.2001745760036229,-1.5531706287485163e-14,166.58754562501596,10.951406547555216,44.714885837893362,11.362413840151435,48.696736339722229
0.60265000000000002,-0.065143856058366159,0.015245693054789143,0.14308507569048767,0.20242324343700627,-1.1101641641687614e-14,166.59838367492495,10.953642416556674,44.719874388173672,11.364848796830913,48.70153082820471
0.60270000000000001,-0.065316420758552374,0.014548578316676337,0.13985593955392739,0.20462143603835814,-3.0288375483693363e-15,166.60922124538848,10.95587853501238,44.724864008774411,11.367283993233134,48.706325249451432
0.60275000000000001,-0.06548103472355056,0.013849537607159923,0.13659275525095788,0.20676861170625385,6.052908352328724e-15,166.62005833641319,10.95811490297516,44.72985466577861,11.369719429354735,48.711119603448758
0.6028,-0.06563767726037438,0.013148660267180302,0.13329632596666111,0.20886423979186353,1.1248952017045003e-14,166.6308949480059,10.960351520496287,44.734846325150684,11.372155105192357,48.71591389018306
0.60285,-0.065786328900261384,0.012446035928221556,0.12996746757008268,0.21090780701132039,1.5195498694546441e-14,166.64173108017332,10.962588387624736,44.739838952691258,11.374591020742631,48.720708109640704
0.60289999999999999,-0.065926971094136672,0.011741754397405694,0.12660700200481978,0.21289881096243024,1.6716792576038101e-14,166.65256673292211,10.964825504408026,44.744832514103948,11.377027176002198,48.725502261808089
0.60294999999999999,-0.066059586313183066,0.011035905679128226,0.12321575913715906,0.21483676237332988,1.4370213550215423e-14,166.66340190625908,10.967062870891935,44.749826974983392,11.379463570967692,48.730296346671558
0.60299999999999998,-0.066184158052359776,0.010328579963982544,0.11979457657803823,0.21672118525923104,6.4246762056837128e-15,166.67423660019091,10.969300487120488,44.754822300822042,11.381900205635745,48.735090364217491
0.60304999999999997,-0.066300670752721835,0.0096198675963717912,0.11634429801259977,0.21855161521138602,-4.2810699616249051e-15,166.68507081472438,10.971538353136189,44.759818457027059,11.384337080002991,48.739884314432302
0.60310000000000008,-0.066409109779751785,0.0089098590568204589,0.11286577255921267,0.22032759897446907,-8.8463423281401362e-15,166.69590454986619,10.97377646898007,44.764815408930296,11.386774194066069,48.744678197302356
0.60315000000000007,-0.066509461770635589,0.0081986450411323693,0.10935986090959354,0.22204870251056397,-1.2989240706244315e-14,166.70673780562305,10.976014834690716,44.769813121752513,11.389211547821603,48.749472012814024
0.60320000000000007,-0.066601714282595689,0.0074863163560786048,0.10582742862253433,0.22371450298577844,-1.5722276887279651e-14,166.71757058200174,10.978253450305273,44.774811560654307,11.391649141266226,48.754265760953693
0.60325000000000006,-0.066685855903112198,0.0067729639363349539,0.10226934790705966,0.22532459138140851,-1.5786624010941198e-14,166.728402879009,10.98049231585912,44.779810690729654,11.394086974396576,48.75905944170777
0.60330000000000006,-0.066761876252674573,0.0060586788332032898,0.098686497430276771,0.22687857263303496,-1.162760008813426e-14,166.73923469665158,10.982731431385861,44.784810477012876,11.396525047209273,48.763853055062647
0.60335000000000005,-0.066829765922422957,0.005343552190926886,0.095079761091006118,0.22837606418711826,-4.6501864928863251e-15,166.75006603493617,10.984970796917507,44.789810884489214,11.398963359700957,48.768646601004697
0.60340000000000005,-0.066889516395033474,0.0046276752198122816,0.091450026527248165,0.22981669415033237,-3.3186744522878599e-15,166.7608968938695,10.987210412484675,44.794811878106408,11.40140191186825,48.773440079520299
0.60345000000000004,-0.066941120465862425,0.0039111392646838123,0.087798191569937387,0.23120011159770948,-2.054808081222416e-15,166.7717272734584,10.989450278115454,44.799813422758078,11.403840703707786,48.778233490595881
0.60350000000000004,-0.066984571846686713,0.0031940357175686395,0.084125157712773707,0.23252597701375952,-1.3142055777672417e-15,166.78255717370951,10.991690393836489,44.804815483313135,11.406279735216186,48.783026834217843
0.60355000000000003,-0.067019865284832919,0.0024764560285973334,0.080431831768663739,0.23379396526012694,-1.6990928187701588e-15,166.79338659462968,10.993930759672638,44.809818024616135,11.408719006390081,48.787820110372564
0.60360000000000003,-0.06704699656515041,0.0017584916945785416,0.076719125665217908,0.23500376569577033,-3.9729879320171326e-15,166.8042155362256,10.996171375646984,44.814821011494253,11.411158517226099,48.792613319046438
0.60365000000000002,-0.067065962462955597,0.0010402342416633969,0.072987955584360581,0.23615508104821503,-7.7796670810212635e-15,166.81504399850402,10.998412241780954,44.819824408763878,11.413598267720861,48.797406460225893
0.60370000000000001,-0.067076760609142513,0.00032177519742151506,0.069239239926941018,0.23724762404740021,-8.0408988389388026e-15,166.82587198147169,11.000653358094684,44.824828181236178,11.416038257870992,48.802199533897308
0.60375000000000001,-0.067079389981266904,-0.00039679386162294389,0.065473905651333097,0.2382811300050931,-7.897156110113494e-15,166.8366994851354,11.002894724605699,44.829832293728835,11.418478487673124,48.806992540047105
0.6038,-0.067073850465840537,-0.0011153813744189762,0.061692882187110373,0.23925534573502891,-7.1026450741435405e-15,166.84752650950182,11.005136341330084,44.834836711068732,11.420918957123874,48.81178547866169
0.60385,-0.067060142985497548,-0.0018338957917223178,0.057897102905318222,0.2401700328621611,-5.3485406003406252e-15,166.8583530545778,11.00737820828215,44.839841398100241,11.423359666219863,48.816578349727465
0.60389999999999999,-0.067038269500182185,-0.0025522455876154423,0.054087504903466088,0.24102496792283787,-2.2569182664842543e-15,166.86917912037003,11.009620325474431,44.84484631969211,11.425800614957719,48.821371153230842
0.60394999999999999,-0.067008232975143106,-0.0032703392727439929,0.050265028430500236,0.24181994158484638,2.0429824873746716e-15,166.88000470688533,11.011862692917765,44.849851440742093,11.42824180333406,48.826163889158238
0.60399999999999998,-0.06697003719272053,-0.0039880854156312115,0.046430614617557639,0.2425547537256455,3.5981043178085932e-15,166.89082981413034,11.014105310621792,44.85485672617007,11.430683231345508,48.830956557496066
0.60404999999999998,-0.066923687308485427,-0.0047053926255002177,0.042585211281955436,0.24322922824703455,4.3733456438869567e-15,166.90165444211195,11.016348178593484,44.859862140965433,11.433124898988684,48.835749158230755
0.60410000000000008,-0.066869189375770174,-0.0054221695884444851,0.038729767542354972,0.24384320053680072,3.8954636736861472e-15,166.91247859083688,11.018591296838409,44.864867650159439,11.435566806260208,48.840541691348704
0.60415000000000008,-0.066806550479894408,-0.0061383250720618478,0.034865235046710921,0.24439652109636717,1.593064416462419e-15,166.92330226031186,11.020834665360352,44.869873218841697,11.438008953156695,48.845334156836351
0.60420000000000007,-0.066735778738563553,-0.0068537679370248338,0.030992567748658235,0.24488905562006616,-3.2111653393091272e-15,166.93412545054366,11.023078284161347,44.87487881216726,11.440451339674764,48.850126554680102
0.60425000000000006,-0.066656883284445093,-0.0075684071483390989,0.027112721536463248,0.24532068458539871,-1.0786946723252721e-14,166.94494816153909,11.025322153241708,44.879884395361081,11.442893965811036,48.854918884866393
0.60430000000000006,-0.066569874026790432,-0.0082821517829417476,0.0232266520331189,0.24569129678123042,-1.402065580055795e-14,166.95577039330482,11.027566272600652,44.884889933692669,11.445336831562122,48.859711147381645
0.60435000000000005,-0.066474762266893903,-0.0089949110514732644,0.019335319463565179,0.24600080626177045,-1.6411742364838347e-14,166.96659214584776,11.029810642234683,44.889895392566032,11.447779936924643,48.864503342212274
0.60440000000000005,-0.066371560189011317,-0.0097065943013798835,0.015439684214211912,0.24624913844777771,-1.7179717328067052e-14,166.97741341917452,11.032055262138938,44.894900737457803,11.450223281895212,48.869295469344728
0.60445000000000004,-0.066260281000574225,-0.0104171110307956,0.011540707766611287,0.24643623404177784,-1.5361092648104507e-14,166.988234213292,11.034300132306806,44.899905933943103,11.452666866470448,48.874087528765443
0.60450000000000004,-0.066140938931800911,-0.011126370900089846,0.007639352467370744,0.24656204908569812,-9.7940910249802923e-15,166.99905452820693,11.036545252729939,44.904910947702277,11.455110690646963,48.878879520460828
