"time","loadInertia3.phi","loadInertia3.w","loadInertiaM.phi","loadInertiaM.w","smr3.is[1]","smr3.is[2]","smr3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smr3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smr3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smr3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.is[1]","smrM.is[2]","smrM.is[3]","smrM.is[4]","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","vfController3.x","vfControllerM.x"
0.41150000000000003,10.691272784388055,62.2465204750971,10.691272784388058,62.246520475097057,65.443919539906545,45.052695717933439,0.36950075277425537,0.1719606208703047,-0.42186689776511371,0.031892448205325878,39.266351723948908,63.380568009531849,-0.095006467784167797,-63.439285235773283,0.36950075277425959,0.17196062087030153,-0.42186689776511993,0.031892448205333511,26.598647630802258,26.598647630802258
0.41155000000000003,10.69438536887124,62.256859430234996,10.694385368871243,62.256859430234954,64.915965777729966,45.698041569999546,0.36942668575555754,0.17205739971943074,-0.42206442879462491,0.029132591771348731,38.949579466643044,63.533968316579241,0.31657239316123953,-63.33831581770481,0.36942668575556176,0.17205739971942755,-0.42206442879463119,0.029132591771356367,26.605111850386102,26.605111850386102
0.41160000000000002,10.697498470351182,62.267200340648145,10.697498470351185,62.267200340648102,64.385086468100425,46.34201614894728,0.36935264851516969,0.17215420336179527,-0.42224406727013741,0.026371193065313013,38.631051880865151,63.684958811855466,0.72841723699856498,-63.234772201398833,0.36935264851517396,0.17215420336179207,-0.42224406727014357,0.02637119306532066,26.611576855368106,26.611576855368106
0.41165000000000002,10.70061208892494,62.277543182320215,10.700612088924943,62.277543182320173,63.851302466750731,46.984592255611453,0.36927864150024897,0.17225103151747861,-0.42240579926395982,0.023608367661348481,38.310781480055418,63.833532311429146,1.1405111103719761,-63.128657680671637,0.3692786415002533,0.17225103151747539,-0.42240579926396599,0.023608367661356128,26.618042645748272,26.618042645748272
0.41170000000000001,10.703726224688349,62.287887931212836,10.703726224688353,62.287887931212794,63.314634782592726,47.625742714992036,0.36920466515679151,0.17234788390571382,-0.42254961160433191,0.020844231272947451,37.988780869560387,63.979681726156372,1.5528370266041178,-63.019975664725088,0.36920466515679579,0.1723478839057106,-0.42254961160433813,0.02084423127295509,26.624509221526605,26.624509221526605
0.41175,10.706840877736044,62.298234563265787,10.706840877736047,62.298234563265744,62.775104578812169,48.265440375518246,0.36913071992962254,0.17244476024488667,-0.42267549187757059,0.018078899748684932,37.665062747292176,64.123400061762226,1.9653779650836267,-62.908729678600082,0.36913071992962687,0.17244476024488345,-0.42267549187757686,0.018078899748692579,26.630976582703102,26.630976582703102
0.4118,10.709956048161434,62.30858305439736,10.709956048161438,62.308583054397317,62.232733174032695,48.903658108319995,0.36905680626238824,0.17254166025253606,-0.42278342843021577,0.01531248906793883,37.339639904424509,64.26468041895923,2.3781168706418736,-62.794923363682628,0.36905680626239257,0.17254166025253281,-0.42278342843022193,0.015312489067946477,26.63744472927776,26.63744472927776
0.41184999999999999,10.713071736056708,62.318933380504625,10.713071736056712,62.318933380504575,61.687542043534961,49.540368806418655,0.36898292459754573,0.17263858364535378,-0.42287341037117637,0.01254511533661001,37.012525226125788,64.403515993541802,2.7910366528804391,-62.678560478214884,0.36898292459755017,0.17263858364535054,-0.42287341037118265,0.012545115336617663,26.643913661250586,26.643913661250586
0.41190000000000004,10.716187941512853,62.329285517463674,10.716187941512857,62.329285517463632,61.13955282052509,50.175545383838006,0.36890907537635487,0.17273553013918536,-0.42294542757387688,0.0097768947828394282,36.68373169231991,64.539900076453563,3.204120185450249,-62.559644897805661,0.36890907537635925,0.17273553013918208,-0.42294542757388315,0.0097768947828470853,26.650383378621576,26.650383378621576
0.41195000000000004,10.719304664619616,62.339639441129926,10.719304664619619,62.339639441129876,60.588787297478547,50.809160774715892,0.36883525903886877,0.17283249944902929,-0.4229994706784026,0.0070079437527405166,36.353272378491951,64.673826053893649,3.6173503053121285,-62.438180615995037,0.36883525903887315,0.17283249944902601,-0.42299947067840887,0.0070079437527481789,26.656853881390724,26.656853881390724
0.41200000000000003,10.722421905465529,62.349995127338424,10.722421905465533,62.349995127338374,60.035267427527117,51.441187932328504,0.36876147602392478,0.17292949128903817,-0.42303553109364656,0.0042383787061009114,36.021160456520924,64.80528740738751,4.0307098119497597,-62.314171744814445,0.36876147602392922,0.1729294912890349,-0.42303553109365283,0.0042383787061085823,26.663325169558039,26.663325169558039
0.41205000000000003,10.72553966414138,62.360352552837298,10.725539664141383,62.360352552837249,59.479008065080841,52.071607259213572,0.3686877268581541,0.17302650543372239,-0.42305359765735212,0.0014683141211671422,35.687404839053137,64.93427887197538,4.444186538791338,-62.187620538657185,0.36868772685815854,0.17302650543371906,-0.42305359765735839,0.001468314121174822,26.669797243123512,26.669797243123512
0.41210000000000002,10.728657940735081,62.370711693914075,10.728657940735085,62.370711693914025,58.920027658969616,52.70039566188882,0.36861401202491029,0.17312354162783949,-0.4230536615588471,-0.0013021344311318307,35.352016595386409,65.060794729772894,4.8577658826926893,-62.058530304878616,0.36861401202491478,0.17312354162783616,-0.42305366155885338,-0.0013021344311241541,26.676270102087152,26.676270102087152
0.41215000000000002,10.731776735328317,62.381072525491042,10.731776735328321,62.381072525490985,58.35835529339311,53.327519347392872,0.36854033187793472,0.17322059952704197,-0.42303571958219044,-0.0040728482637646833,35.01501317604054,65.18482768867743,5.2714258863667167,-61.926907321726304,0.36854033187793916,0.17322059952703861,-0.42303571958219677,-0.0040728482637569941,26.682743746448953,26.682743746448953
0.41220000000000001,10.734896048004973,62.391435023394763,10.734896048004977,62.391435023394706,57.794013033371655,53.952951892450358,0.36846668685781436,0.1733176788467076,-0.42299976598130162,-0.0068437106624559896,34.676407820027642,65.306371698619827,5.6851495716532119,-61.79275603221074,0.36846668685781886,0.17331767884670424,-0.42299976598130784,-0.0068437106624482979,26.689218176208918,26.689218176208918
0.41225000000000001,10.738015878847724,62.401799163437431,10.738015878847728,62.401799163437381,57.227023076451133,54.576666923960104,0.36839307740431848,0.17341477930167334,-0.42294579577300884,-0.0096146048310499204,34.336213845875214,65.425420810824377,6.0989199434788084,-61.656080991089702,0.36839307740432303,0.17341477930166996,-0.422945795773015,-0.0096146048310422252,26.695693391367048,26.695693391367048
0.4123,10.74113622793803,62.412164921417343,10.741136227938034,62.412164921417293,56.657407753437305,55.198638118744988,0.36831950395640145,0.17351190060624397,-0.42287380473872027,-0.012385413896086999,33.994444652066996,65.54196917802183,6.5127199895485939,-61.51688686527023,0.36831950395640606,0.17351190060624058,-0.4228738047387266,-0.012385413896079299,26.702169391923341,26.702169391923341
0.41234999999999999,10.74425709535614,62.422532273119266,10.744257095356144,62.422532273119209,56.085189529185904,55.818839203240309,0.36824596695220718,0.17360904247420131,-0.42278378942609629,-0.015156020911380878,33.651113717516175,65.656011054650648,6.9265326799965825,-61.375178434225731,0.36824596695221168,0.17360904247419792,-0.42278378942610256,-0.015156020911373174,26.708646177877796,26.708646177877796
0.41240000000000004,10.747378481181082,62.432901194314852,10.747378481181086,62.432901194314795,55.510391003456135,56.43724395315229,0.36817246682907184,0.17370620461881292,-0.42267574715071965,-0.017926308862598255,33.306234602078263,65.767540797071746,7.3403409670071511,-61.230960590447808,0.36817246682907639,0.17370620461880948,-0.42267574715072598,-0.017926308862590543,26.715123749230425,26.715123749230425
0.41245000000000004,10.750500385490655,62.443271660763052,10.750500385490659,62.443271660762996,54.933034911827868,57.053826193034176,0.36809900402352824,0.17380338675284063,-0.42254967599776855,-0.020696160671823303,32.959820947101079,65.87655286376102,7.7541277843824465,-61.084238339902903,0.36809900402353285,0.17380338675283716,-0.42254967599777482,-0.020696160671815581,26.721602105981209,26.721602105981209
0.41250000000000003,10.753622808361463,62.453643648210573,10.753622808361467,62.453643648210509,54.353144126669754,57.66855979580891,0.368025578971309,0.17390058858855015,-0.42240557482368662,-0.023465459202152948,32.611886476006262,65.983041815494417,8.1678760470745129,-60.935016802506006,0.36802557897131366,0.17390058858854668,-0.42240557482369295,-0.023465459202145225,26.728081248130152,26.728081248130152
0.41255000000000003,10.756745749868871,62.464017132392243,10.756745749868875,62.464017132392186,53.770741658185123,58.28141868228807,0.36795219210735008,0.17399780983771929,-0.42224344325785518,-0.026234087262261372,32.262444994915619,66.087002315567418,8.5815686506979567,-60.78330121264537,0.36795219210735475,0.17399780983771582,-0.42224344325786151,-0.026234087262253635,26.734561175677264,26.734561175677264
0.41260000000000002,10.759869210087032,62.474392089031447,10.759869210087036,62.47439208903139,53.185850655506577,58.892376820574292,0.36787884386579456,0.1740950502116472,-0.42206328170426455,-0.029001927610979809,31.911510393308532,66.188429129967105,8.9951884709747389,-60.629096919693488,0.36787884386579922,0.1740950502116437,-0.42206328170427093,-0.029001927610972065,26.741041888622537,26.741041888622537
0.41265000000000002,10.762993189088867,62.484768493840512,10.762993189088871,62.484768493840456,52.598494407859981,59.501408225465191,0.36780553467999633,0.17419230942116304,-0.42186509134318551,-0.031768862961873423,31.559096644720384,66.287317127577396,9.4087183631649349,-60.47240938856568,0.36780553468000099,0.17419230942115957,-0.42186509134319189,-0.031768862961865672,26.747523386965977,26.747523386965977
0.41270000000000001,10.766117686946084,62.495146322521158,10.766117686946087,62.495146322521094,52.008696345787229,60.108486957756014,0.36773226498252298,0.17428958717663498,-0.42164887413284047,-0.034534775987818046,31.205217807476735,66.383661280348491,9.8221411614387844,-60.313244200279726,0.36773226498252765,0.17428958717663146,-0.4216488741328468,-0.034534775987810282,26.754005670707574,26.754005670707574
0.41275000000000001,10.769242703729155,62.505525550764929,10.769242703729159,62.505525550764865,51.416480042433996,60.713587123546667,0.36765903520516074,0.17438688318797899,-0.42141463281107561,-0.037299549325576976,30.849888025464928,66.477456663505649,10.235439678229376,-60.151607052560095,0.36765903520516541,0.17438688318797543,-0.42141463281108199,-0.037299549325569212,26.760488739847339,26.760488739847339
0.4128,10.772368239507337,62.515906154253479,10.77236823950734,62.515906154253415,50.821869214900197,61.316682873443092,0.36758584577891651,0.1744841971646677,-0.42116237089703168,-0.040063065580377769,30.493121528944634,66.568698455715378,10.64859670353008,-59.98750376044373,0.36758584577892123,0.17448419716466412,-0.42116237089703806,-0.040063065580369983,26.766972594385265,26.766972594385265
0.41284999999999999,10.775494294349576,62.526288108766899,10.77549429434958,62.526288108766835,50.224885020825653,61.917750694592669,0.3675126971239932,0.1745815288167141,-0.42089209140054712,-0.042825207852689132,30.134931012499884,66.657382057440373,11.061596700085174,-59.820939326943517,0.36751269712399787,0.17458152881671052,-0.4208920914005535,-0.042825207852681346,26.773457234321356,26.773457234321356
0.41290000000000004,10.778620868326493,62.536671390412742,10.778620868326497,62.536671390412678,49.625540316773183,62.516774280482011,0.36743958962849232,0.17467887785675071,-0.42060379407936982,-0.045585860851829425,29.775324190068524,66.743503343539416,11.474429404480945,-59.651915970058745,0.36743958962849704,0.17467887785674713,-0.4206037940793762,-0.045585860851821626,26.779942659655614,26.779942659655614
0.41295000000000004,10.781747961500322,62.547055974459106,10.781747961500326,62.547055974459035,49.023868971957505,63.113719680531055,0.36736652375711204,0.17477624398947395,-0.42029748944568357,-0.048344905241218303,29.414321383179256,66.827057381694061,11.887071446847218,-59.480443200843879,0.36736652375711676,0.17477624398947031,-0.42029748944569001,-0.048344905241210497,26.786428870388033,26.786428870388033
0.41300000000000003,10.784875573935578,62.557441836573226,10.784875573935581,62.557441836573162,48.419894777685037,63.708561654117794,0.36729349993586308,0.17487362692285846,-0.41997318391341293,-0.0511022236455674,29.051936866615378,66.908039789905061,12.299505844175579,-59.306527133375617,0.36729349993586791,0.1748736269228548,-0.41997318391341937,-0.051102223645559594,26.792915866518612,26.792915866518612
0.41305000000000003,10.78800370569555,62.567828952416029,10.788003705695553,62.567828952415965,47.813641642494389,64.301275029969133,0.36722051858986776,0.17497102636449238,-0.41963088466963611,-0.053857698687600625,28.688184985501181,66.986446292225025,12.711715608663479,-59.130173990748588,0.36722051858987254,0.17497102636448872,-0.41963088466964255,-0.053857698687592791,26.799403648047356,26.799403648047356
0.41310000000000002,10.791132356842315,62.578217297642531,10.791132356842319,62.578217297642468,47.205133592901305,64.89183470593025,0.36714758014335941,0.17506844202158642,-0.41927059967578129,-0.056611212992825823,28.323080155745146,67.062272718994663,13.123683747408002,-58.951390105491818,0.36714758014336418,0.17506844202158275,-0.41927059967578773,-0.056611212992817989,26.805892214974264,26.805892214974264
0.41315000000000002,10.794261527436714,62.588606847902255,10.794261527436717,62.588606847902192,46.594394774205071,65.480215648733648,0.36707468501968249,0.17516587360098335,-0.41889233766882344,-0.059362649194303507,27.956636864527432,67.135515007100423,13.535393262088855,-58.77018192003284,0.36707468501968726,0.17516587360097963,-0.41889233766882988,-0.059362649194295652,26.812381567299333,26.812381567299333
0.41320000000000001,10.797391217538383,62.598997578839786,10.797391217538387,62.598997578839715,45.981449451360277,66.066392893636888,0.36700183364129257,0.17526332080916707,-0.41849610816248062,-0.06211188993741535,27.588869670820657,67.206169200187972,13.946827148571758,-58.586555987150874,0.36700183364129735,0.17526332080916335,-0.41849610816248711,-0.062111889937407495,26.818871705022566,26.818871705022566
0.41325000000000001,10.800521427205718,62.609389466095116,10.800521427205721,62.609389466095045,45.366322009914853,66.650341544119229,0.36692902642975628,0.17536078335227193,-0.4180819214484115,-0.06485881788463288,27.21979320595333,67.274231448944903,14.357968396521647,-58.4005189704977,0.36692902642976105,0.17536078335226821,-0.41808192144841794,-0.064858817884625025,26.825362628143967,26.825362628143967
0.4133,10.803652156495898,62.619782485304171,10.803652156495902,62.6197824853041,44.749036957010588,67.232036771428639,0.36685626380575065,0.17545826093609199,-0.41764978859741125,-0.067603315720286147,26.849422174210787,67.339698011316415,14.768799988936145,-58.212077645104472,0.36685626380575548,0.17545826093608824,-0.4176497885974178,-0.067603315720278251,26.831854336663525,26.831854336663525
0.41335,10.806783405464879,62.630176612099255,10.806783405464882,62.630176612099184,44.129618922451797,67.811453814143576,0.36678354618906389,0.17555575326608996,-0.41719972146060896,-0.070345266155332181,26.477771353475632,67.402565252766991,15.179304901666622,-58.021238897938417,0.36678354618906867,0.17555575326608619,-0.41719972146061546,-0.070345266155324299,26.838346830581251,26.838346830581251
0.41340000000000005,10.809915174167388,62.640571822109457,10.809915174167392,62.640571822109386,43.508092659833466,68.388567977669695,0.36671087399859453,0.17565326004740706,-0.41673173267066332,-0.073084551932126901,26.104855595904461,67.462829646530281,15.589466102895173,-57.828009728476388,0.36671087399859942,0.17565326004740328,-0.41673173267066976,-0.073084551932119018,26.844840109897145,26.844840109897145
0.41345000000000004,10.813047462656925,62.65096809096115,10.813047462656929,62.650968090961079,42.884483047744638,68.963354633673688,0.36663824765235203,0.17575078098487124,-0.41624583564296197,-0.075821055829181347,25.730689828651066,67.520487773855621,15.999266552562847,-57.632397249301704,0.36663824765235692,0.17575078098486743,-0.41624583564296841,-0.075821055829173478,26.851334174611196,26.851334174611196
0.41350000000000003,10.816180270985761,62.661365394278448,10.816180270985765,62.661365394278377,42.258815091025298,69.535789219512864,0.36656566756745584,0.17584831578300744,-0.41574204457681457,-0.078554660665948753,25.355289054619483,67.575536324277735,16.408689201786849,-57.434408686739566,0.36656566756746073,0.17584831578300364,-0.41574204457682107,-0.078554660665940829,26.857829024723411,26.857829024723411
0.41355000000000003,10.819313599204937,62.671763707683589,10.819313599204941,62.67176370768351,41.631113922096844,70.105847237569662,0.36649313416013612,0.1759458641460464,-0.415220374456652,-0.081285249307580756,24.9786683532623,67.627972095865942,16.817716992212031,-57.234051381502049,0.36649313416014107,0.17594586414604252,-0.41522037445665849,-0.08128524930757286,26.864324660233788,26.864324660233788
0.41360000000000002,10.822447447364278,62.682163006797488,10.822447447364281,62.68216300679741,41.001404802360497,70.673504254546742,0.36642064784573297,0.17604342577793364,-0.41468084105322245,-0.084012704669699373,24.600842881420753,67.677791995477008,17.22633285532936,-57.031332789363994,0.36642064784573791,0.17604342577792981,-0.414680841053229,-0.084012704669691463,26.870821081142331,26.870821081142331
0.41365000000000002,10.82558181551236,62.692563267240132,10.825581815512363,62.692563267240054,40.369713123652986,71.238735900768546,0.36634820903869686,0.17614100038233921,-0.41412346092478819,-0.086736909723165334,24.221827874195917,67.724993039046396,17.634519711784261,-56.826260481883082,0.3663482090387018,0.17614100038233532,-0.41412346092479468,-0.086736909723157424,26.877318287449032,26.877318287449032
0.41370000000000001,10.828716703699945,62.702964464563181,10.828716703699948,62.702964464563095,39.736050238381566,71.801528040697605,0.3662758179948562,0.17623858757852692,-0.4135482445196989,-0.089457749175445869,23.841630143033143,67.769571757475305,18.042268606111069,-56.618836524742839,0.36627581799486114,0.17623858757852301,-0.41354824451970534,-0.089457749175437973,26.883816279153901,26.883816279153901
0.41375000000000001,10.831852111971024,62.713366574428605,10.831852111971028,62.713366574428527,39.100450677664981,72.361850067336235,0.36620347522564478,0.17633618712232652,-0.41295521429438753,-0.092175105072388741,23.460270406603122,67.811525762361185,18.449557343524727,-56.409072246672167,0.36620347522564978,0.1763361871223226,-0.41295521429439402,-0.092175105072380831,26.890315056256934,26.890315056256934
0.4138,10.834988040370295,62.723769572460114,10.834988040370298,62.723769572460029,38.462941020238077,72.919677235595302,0.36613118115159266,0.17643379872130346,-0.41234438955951352,-0.094888860486179463,23.077764612146957,67.850852433367962,18.85636835732776,-56.196975884150902,0.36613118115159765,0.17643379872129952,-0.41234438955951996,-0.094888860486171553,26.896814618758128,26.896814618758128
0.41385,10.838124488941546,62.734173434275952,10.838124488941551,62.734173434275867,37.823546654264334,73.474985813541934,0.36605893617756435,0.17653142207490249,-0.41171578977182599,-0.097598898720368685,22.694127992563061,67.887549204754606,19.262684828905595,-55.982555265913099,0.36605893617756935,0.17653142207489853,-0.41171578977183249,-0.097598898720360802,26.903314966657486,26.903314966657486
0.41390000000000005,10.84126145772734,62.74457813549553,10.841261457727343,62.744578135495445,37.182293071398377,74.027752154239138,0.36598674070714216,0.1766290568821301,-0.41106943516443034,-0.10030510316175797,22.309375842843117,67.921613620073117,19.668489945099758,-55.765818326615879,0.36598674070714715,0.17662905688212613,-0.41106943516443678,-0.10030510316175008,26.909816099955012,26.909816099955012
0.41395000000000004,10.844398946769008,62.754983651739884,10.844398946769012,62.754983651739799,36.539205867643659,74.577952695478984,0.36591459514261498,0.17672670284155698,-0.41040534674750351,-0.10300735728527378,21.923523520590408,67.953043332423007,20.073766897841324,-55.546773107314337,0.36591459514262004,0.17672670284155298,-0.41040534674751006,-0.1030073572852659,26.916318018650699,26.916318018650699
0.41400000000000003,10.847536956106651,62.765389958632134,10.847536956106655,62.765389958632042,35.894310744274421,75.125563959513599,0.36584249988496725,0.17682435965132207,-0.40972354630900443,-0.10570554465887164,21.536586446568776,67.981836104760248,20.478498883797982,-55.325427755996571,0.36584249988497231,0.17682435965131804,-0.40972354630901092,-0.10570554465886373,26.922820722744547,26.922820722744547
0.41405000000000003,10.850675485779158,62.775797031797914,10.850675485779162,62.775797031797822,35.247633508833303,75.670562552664592,0.36577045533386776,0.17692202700913573,-0.40902405641538886,-0.10839954894841007,21.148580105303957,68.007989810148885,20.882669103924119,-55.101790528106129,0.36577045533387281,0.17692202700913168,-0.40902405641539535,-0.10839954894840215,26.929324212236562,26.929324212236562
0.41410000000000002,10.853814535824172,62.786204846865829,10.853814535824176,62.786204846865736,34.599200076185767,76.21292516499139,0.36569846188765814,0.17701970461228286,-0.40830690041232365,-0.11108925392253984,20.75952004571559,68.031502432084295,21.286260763033763,-54.875869787136239,0.36569846188766325,0.17701970461227878,-0.40830690041233014,-0.11108925392253191,26.935828487126734,26.935828487126734
0.41415000000000002,10.856954106278122,62.796613379467907,10.856954106278126,62.796613379467814,33.949036469647922,76.752628569826967,0.36562651994334255,0.17711739215762634,-0.40757210242539921,-0.11377454345758983,20.369421881792768,68.05237206477085,21.689257069288967,-54.647674005215954,0.36562651994334766,0.17711739215762226,-0.40757210242540576,-0.11377454345758192,26.942333547415075,26.942333547415075
0.41420000000000001,10.860094197176199,62.807022605240043,10.860094197176203,62.807022605239951,33.297168822177312,77.289649623337823,0.36555462989657578,0.17721508934161054,-0.40681968736084356,-0.11645530154245332,19.978301293310174,68.070596913441747,22.09164123369014,-54.417211763752398,0.36555462989658094,0.17721508934160643,-0.40681968736085006,-0.11645530154244543,26.948839393101576,26.948839393101576
0.41425000000000001,10.863234808552363,62.817432499822431,10.863234808552367,62.817432499822338,32.643623377631812,77.823965264009672,0.36548279214165236,0.17731279586026424,-0.40604968090623544,-0.11913141228347386,19.586174026582931,68.086175294671236,22.493396469506997,-54.184491754088747,0.36548279214165752,0.17731279586026014,-0.40604968090624194,-0.11913141228346595,26.955346024186241,26.955346024186241
0.4143,10.866375940439349,62.827843038860031,10.866375940439353,62.827843038859932,31.988426492099563,78.355552512087414,0.36541100707149549,0.17741051140920447,-0.4052621095312185,-0.12180275990933141,19.193055895263612,68.099105636688577,22.894505991679697,-53.949522778192652,0.36541100707150065,0.17741051140920033,-0.40526210953122499,-0.12180275990932352,26.961853440669071,26.961853440669071
0.41435,10.869517592868657,62.838254198003028,10.869517592868661,62.838254198002936,31.331604635287917,78.884388469000413,0.3653392750776458,0.17750823568363958,-0.4044570004882137,-0.12446922877592846,18.798962781176499,68.109386479716093,23.294953016190444,-53.712313749378303,0.36533927507765102,0.17750823568363541,-0.4044570004882202,-0.12446922877592058,26.968361642550065,26.968361642550065
0.41440000000000005,10.872659765870564,62.84866595290729,10.872659765870567,62.84866595290719,30.673184391988457,79.410450316720471,0.36526759655025021,0.1776059683783725,-0.40363438181313277,-0.12713070337127899,18.403910635196745,68.117016476298048,23.694720759391299,-53.472873693055689,0.36526759655025542,0.17760596837836834,-0.40363438181313926,-0.12713070337127111,26.974870629829223,26.974870629829223
0.41445000000000004,10.875802459474098,62.859078279234708,10.875802459474102,62.859078279234609,30.013192463605591,79.933715317102468,0.36519597187805086,0.17770370918780415,-0.40279428232609504,-0.1297870683203827,18.007915478167099,68.121994391654596,24.093792437304653,-53.231211747514642,0.36519597187805608,0.17770370918779996,-0.40279428232610154,-0.12978706832037482,26.981380402506545,26.981380402506545
0.41450000000000004,10.878945673710174,62.869491152258185,10.878945673710177,62.869491152258085,29.351645377033762,80.454167568396443,0.36512440145288616,0.17780145779163226,-0.4019367267469226,-0.1324382092645762,17.61098722622399,68.124318257077078,24.492156917064236,-52.987332824535279,0.36512440145289138,0.17780145779162806,-0.4019367267469291,-0.13243820926456834,26.987890960582028,26.987890960582028
0.41455000000000003,10.882089408605193,62.879904547675885,10.882089408605196,62.879904547675785,28.688570661325329,80.971784104935182,0.36505288566039651,0.17789921388428306,-0.40106174574601566,-0.13508401106744186,17.213142396798709,68.123987113996762,24.889797088810855,-52.741246540023397,0.36505288566040178,0.17789921388427885,-0.40106174574602216,-0.13508401106743403,26.994402304055672,26.994402304055672
0.41460000000000002,10.885233664182998,62.89031844136025,10.885233664183001,62.890318441360151,28.024000307936049,81.486539188229372,0.36498142488288154,0.17799697716582358,-0.40016937284044601,-0.13772435837541722,16.814400184765347,68.121000474340349,25.286693456024338,-52.492964455417244,0.36498142488288682,0.17799697716581936,-0.40016937284045256,-0.13772435837540936,27.00091443292748,27.00091443292748
0.41465000000000002,10.888378440467866,62.900732808979811,10.88837844046787,62.900732808979704,27.357960920105683,81.998410774788852,0.36491001950360746,0.17809474732827232,-0.39925963971839767,-0.14035913645973061,16.414776552066947,68.115357510502804,25.682829545273972,-52.242495924253511,0.36491001950361274,0.17809474732826808,-0.39925963971840417,-0.14035913645972276,27.007427347197456,27.007427347197456
0.41470000000000001,10.891523737482851,62.911147626209946,10.891523737482855,62.911147626209839,26.690479188133367,82.507376922307614,0.36483866990439651,0.17819252406320951,-0.39833257883769796,-0.1429882307562807,16.014287512883776,68.107057506374389,26.078188899799098,-51.98985040125784,0.36483866990440178,0.17819252406320527,-0.3983325788377044,-0.14298823075627284,27.01394104686559,27.01394104686559
0.41475000000000001,10.894669555249786,62.921562868733325,10.89466955524979,62.921562868733218,26.021581890223857,83.01341578948103,0.36476737646561669,0.17829030706177867,-0.39738822342601571,-0.14561152687061421,15.612949134137978,68.096099857655688,26.472755079199924,-51.735037442858307,0.36476737646562196,0.17829030706177443,-0.3973882234260222,-0.14561152687060638,27.020455531931891,27.020455531931891
0.4148,10.897815893789273,62.931978512240342,10.897815893789277,62.931978512240228,25.351295893399524,83.516505635807832,0.36469613956617064,0.17838809601468869,-0.39642660748105979,-0.1482289105829048,15.210777536043018,68.082484072197488,26.866511659098236,-51.478066707729518,0.36469613956617603,0.17838809601468439,-0.39642660748106623,-0.14822891058289697,27.026970802396352,27.026970802396352
0.41485,10.900962753120696,62.942394532429432,10.9009627531207,62.942394532429319,24.679648154485321,84.016624821319724,0.36462495958348551,0.17848589061221554,-0.39544776577077734,-0.1508402678529307,14.807788892694781,68.066209770328641,27.25944223074826,-51.218947957361571,0.36462495958349084,0.17848589061221121,-0.39544776577078383,-0.15084026785292295,27.033486858258978,27.033486858258978
0.41490000000000005,10.904110133262217,62.952810905007603,10.90411013326222,62.952810905007489,24.00666572115783,84.513751806304143,0.36455383689350163,0.17858369054420409,-0.39445173383355103,-0.15344548482505654,14.403999432698157,68.04727668521376,27.651530400632087,-50.957691056672104,0.36455383689350701,0.17858369054419976,-0.39445173383355758,-0.15344548482504872,27.040003699519776,27.040003699519776
0.41495000000000004,10.907258034230759,62.963227605690712,10.907258034230763,62.963227605690598,23.332375733063685,85.007865150977892,0.36448277187066241,0.17868149550006981,-0.39343854797840166,-0.15604444783319935,13.999425439841723,68.025684663215316,28.042759790007484,-50.69430597464163,0.36448277187066774,0.17868149550006546,-0.39343854797840816,-0.15604444783319157,27.046521326178727,27.046521326178727
0.41500000000000004,10.910406456042031,62.973644610203984,10.910406456042034,62.97364461020387,22.656805423002027,85.498943515135906,0.36441176488790333,0.17877930516880089,-0.39240824528517981,-0.15863704340582499,13.594083253804719,68.001433664268887,28.433114034434428,-50.428802784986303,0.36441176488790872,0.17877930516879656,-0.39240824528518631,-0.15863704340581716,27.053039738235846,27.053039738235846
0.41505000000000003,10.913555398710516,62.984061894282341,10.913555398710519,62.984061894282227,21.979982118185347,85.986965657734231,0.36434081631664145,0.17887711923895994,-0.39136086360476868,-0.16122315827091421,13.187989270914734,67.974523762259096,28.822576783249136,-50.161191666857924,0.36434081631664683,0.17887711923895555,-0.39136086360477518,-0.16122315827090639,27.059558935691125,27.059558935691125
0.41510000000000002,10.916704862249468,62.994479433670847,10.916704862249471,62.994479433670726,21.301933241557464,86.471910436480016,0.3642699265267646,0.17897493739868578,-0.39029644155928145,-0.16380267936094425,12.781159944937791,67.944955145428267,29.211131699024207,-49.891482905582265,0.36426992652676998,0.17897493739868137,-0.39029644155928794,-0.16380267936093651,27.066078918544566,27.066078918544566
0.41515000000000002,10.919854846670914,63.004897204125101,10.919854846670917,63.00489720412498,20.622686313186293,86.953756807355319,0.36419909588662064,0.17907275933569505,-0.38921501854225909,-0.16637549381786687,12.373611787914903,67.912728116777942,29.598762456984549,-49.619686893427456,0.36419909588662613,0.17907275933569064,-0.38921501854226553,-0.16637549381785913,27.072599686796174,27.072599686796174
