"time","loadInertiaE.phi","loadInertiaE.w","loadInertiaM.phi","loadInertiaM.w","smrE.is[1]","smrE.is[2]","smrE.idq_rr[1]","smrE.idq_rr[2]","smrE.idq_sr[1]","smrE.idq_sr[2]","smrM.is[1]","smrM.is[2]","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","vfController.x"
0.48100000000000004,14.859753102217882,72.693889495394359,14.85975422306924,72.69389746862943,-98.731698776593888,79.632582643682952,-20.600534444444776,60.036803218126558,-22.30312948545625,-102.33255728784768,-98.731743186966611,79.632497236788396,0.39932211055902439,0.11161300649175894,0.10201972479561557,-0.4192285387041868,36.342100896366581
0.48105000000000003,14.863388041261972,72.70367235890491,14.86338916251221,72.7036803406682,-99.004729039901534,79.134828146740332,-20.61202915235874,60.015857688507339,-22.2869720016296,-102.35235440405646,-99.004772305070162,79.1347436523358,0.39928089814633616,0.1117330592816541,0.10519259233123372,-0.41844247482683866,36.349656819397545
0.48110000000000003,14.867023469467036,72.713455940136214,14.867024591116571,72.713463930405496,-99.272294487138367,78.632516714323884,-20.623404553543285,59.994875871754253,-22.270933403995222,-102.37209858176828,-99.272336255006437,78.632434865402914,0.39923966286343199,0.11185307014406234,0.10835975634655877,-0.41763235862635684,36.357213527826673
0.48115000000000002,14.870659386868693,72.723240230626587,14.870660508917959,72.723248229379521,-99.534378715155469,78.125675360965843,-20.634660901427896,59.973857501480843,-22.255013460571465,-102.3917895143661,-99.534418552425393,78.125598327941262,0.39919840494863013,0.11197303900612887,0.11152103387568221,-0.41679822904298908,36.364771021653965
0.48120000000000002,14.874295793502556,72.733025221892049,14.87429691595197,72.733033229106255,-99.790965621199291,77.614331364484201,-20.645798450121866,59.952802311955665,-22.239211938668944,-102.41142689577789,-99.791003699094247,77.614257984778448,0.39915712464009967,0.11209296579457967,0.11467624251610216,-0.4159401241579046,36.372329300879429
0.48125000000000001,14.877932689404011,72.74281090542415,14.877933812253994,72.742818921077131,-100.04203940467596,77.098512264783722,-20.656817454701368,59.931710038769161,-22.223528604580036,-102.43101042116373,-100.04207686484808,77.098436047517581,0.39911582217568853,0.11221285043567304,0.11782520028741617,-0.41505808225250884,36.379888365503049
0.48130000000000001,14.881570074606792,72.752597272670471,14.881571197857772,72.752605296739688,-100.28758457353325,76.578245863642991,-20.667718173453171,59.910580423935571,-22.207963221156117,-102.45053979216216,-100.28762142683036,76.578166577951293,0.39907449779162985,0.11233269285480178,0.12096772447720761,-0.41415214992871019,36.387448215524827
0.48135,14.885207949144863,72.762384315060672,14.885209072797256,72.762392347523488,-100.52758593826138,76.053560221585343,-20.678500864924391,59.889413209222134,-22.192515550991541,-102.47001471003391,-100.52762218795476,76.053477719367365,0.39903315172422821,0.11245249297702303,0.12410363317540503,-0.41322237148620311,36.39500885094477
0.48140000000000005,14.888846313051765,72.772172023997854,14.888847437105989,72.772180064831559,-100.76202861534728,75.524483657011473,-20.689165788943498,59.868208138479496,-22.177185355320773,-102.48943487805917,-100.76206425530707,75.524397900549701,0.3989917842092674,0.11257225072687932,0.12723274475308816,-0.41226879263026489,36.402570271762883
0.48145000000000004,14.892485166360583,72.781960390858742,14.892486290817057,72.781968440040572,-100.99089802825709,74.991044744721876,-20.699713206613769,59.846964957643436,-22.161972394024783,-102.50880000154061,-100.99093304109121,74.990955837611793,0.39895039548200745,0.11269196602840169,0.13035487787308528,-0.41129146047200338,36.410132477979161
0.48150000000000004,14.896124509103984,72.791749406994057,14.896125633963125,72.791757464501131,-101.21417990840524,74.453272314414278,-20.710143380306935,59.825683414736318,-22.146876425637117,-102.52810978780667,-101.2142142635043,74.453180535941385,0.39890898577718176,0.1128116388051149,0.13346985150060531,-0.41029042352859418,36.417695469593596
0.48155000000000003,14.899764341314192,72.801539063728725,14.899765466576419,72.801547129538136,-101.43186029610303,73.911195449174514,-20.720456573656694,59.804363259868936,-22.131897207350292,-102.54736394621469,-101.43189394761976,73.911101292298923,0.39886755532899437,0.11293126898004091,0.13657748491383517,-0.40926573172352942,36.425259246606196
0.48160000000000003,14.903404663023,72.811329352362208,14.903405788688723,72.811337426450947,-101.64392554149202,73.364843483945933,-20.730653051552249,59.783004245241955,-22.117034495021972,-102.56656218815399,-101.64395842628741,73.364747697055833,0.39882610437111687,0.11305085647570304,0.13967759771455454,-0.40821743638685937,36.432823809016959
0.48165000000000002,14.907045474261754,72.821120264168769,14.907046600331384,72.821128346513788,-101.85036230545853,72.8142460039886,-20.740733080131843,59.76160612514775,-22.1022880431813,-102.58570422704906,-101.85039434100881,72.814149636572125,0.39878463313668594,0.11317040121413011,0.14277000983874713,-0.40714559025543712,36.44038915682588
0.48170000000000002,14.91068677506135,72.830911790397735,14.91068790153531,72.830919880975898,-102.05115756053192,72.259432843320241,-20.75069692677636,59.740168655971864,-22.087657605035076,-102.60478977836283,-102.05118864282633,72.259337295719945,0.39874314185830012,0.11328990311686056,0.14585454156721192,-0.40605024747316193,36.447955290032972
0.48175000000000001,14.914328565452262,72.840703922273832,14.914329692330954,72.840712021061975,-102.24629859176633,71.700434083138973,-20.760544860102794,59.71869159619478,-22.073142932474052,-102.62381855959973,-102.24632859322888,71.700341160553947,0.39870163076801723,0.11340936210494656,0.14893101353617449,-0.40493146359122312,36.455522208638214
0.48180000000000001,14.917970845464501,72.850496650997414,14.917971972748335,72.850504757972246,-102.43577299760196,71.137280050239326,-20.770277149957874,59.697174706393454,-22.058743776079204,-102.64279029030874,-102.43580176500923,71.137192021113606,0.3986601000973512,0.11352877809895801,0.15199924674789814,-0.40378929556834353,36.463089912641635
0.48185,14.921613615127839,72.86028996774607,14.921614742817226,72.860298082884299,-102.61956869000315,70.570001315280166,-20.779894067128453,59.675617748551055,-22.044459885436154,-102.66170469136942,-102.61959614695269,70.56991893689252,0.39861855007745656,0.11364815101902408,0.15505906263019545,-0.40262380062573605,36.470658402043213
0.48190000000000005,14.925256874472371,72.870083863678971,14.92525800256772,72.870091986957206,-102.79767389327434,69.998628690855398,-20.789395882525955,59.65402048408081,-22.030291010022413,-102.68056148294451,-102.79770044298675,69.998543417721308,0.39857698093965904,0.11376748078494382,0.15811028318678674,-0.40143503297419852,36.478227676842963
0.48195000000000005,14.928900623526015,72.879878329919961,14.928901752027731,72.879886461314769,-102.97007715369244,69.423193231378519,-20.79878287070623,59.632382682447094,-22.016236895374369,-102.69936039341897,-102.9701027792722,69.423104804687995,0.39853539291312595,0.11388676731572543,0.16115273039883957,-0.40022305807965963,36.485797737040869
0.48200000000000004,14.932544862317066,72.889673357575248,14.932545991225556,72.889681497063123,-103.13676733131223,68.84372622982994,-20.80805530627849,59.610704112404974,-22.002297286996271,-102.71810115031954,-103.13679201805405,68.843634474787947,0.39849378622722864,0.11400601053006311,0.16418622685473999,-0.39898793816205314,36.493368582636947
0.48205000000000003,14.936189590873351,72.899468937728088,14.936190720189016,72.899477085285525,-103.29773360361096,68.260259216623425,-20.817213465041853,59.588984544795899,-21.988471929122021,-102.73678348321444,-103.29775734050872,68.26016407140645,0.39845216111078563,0.1141252103461903,0.16721059556325973,-0.39772973681974116,36.500940213631168
0.48210000000000003,14.939834809222262,72.909265061439157,14.939835938945507,72.909273217042539,-103.45296546624643,67.672823957924365,-20.826257623978666,59.567223752548728,-21.974760564721709,-102.75540712371578,-103.45298824771093,67.672725506103603,0.39841051779205977,0.11424436668188379,0.17022565996421604,-0.39644851902869321,36.508512630023567
0.48215000000000002,14.943480517390737,72.919061719746779,14.943481647521962,72.919069883372458,-103.60245273379545,67.081452453960537,-20.835188061247806,59.545421510680733,-21.961162935508131,-102.77397180548222,-103.60247456176447,67.081350960583194,0.39836885649875531,0.11436347945446787,0.17323124393912848,-0.39514435114166629,36.516085831814131
0.48220000000000002,14.947126715405259,72.928858903667191,14.947127845944866,72.928867075291436,-103.7461855404748,66.486176937316969,-20.844005056177899,59.523577596298502,-21.947678781943385,-102.79247726422128,-103.74620642685113,66.486072888786694,0.3983271774580161,0.11448254858081854,0.17622717182187544,-0.39381730088738542,36.523659819002845
0.48225000000000001,14.950773403291864,72.93865660419489,14.950774534240248,72.938664783793968,-103.8841543408447,65.887029871213429,-20.852708889260686,59.50169178859904,-21.934307843245321,-102.81092323769195,-103.88417431033876,65.886924019153923,0.39828548089642168,0.11460157397736749,0.17921326840935092,-0.39246743736972367,36.531234591589737
0.48230000000000001,14.954420581076121,72.948454812302813,14.954421712433685,72.948462999852921,-104.01634991049359,65.284043947773583,-20.861299842144259,59.479763868870705,-21.921049857394191,-102.82930946570723,-104.01636900386966,65.283937357021031,0.39824376703998565,0.11472055556010641,0.18218935897212132,-0.3910948310668827,36.538810149574786
0.48235,14.95806824878315,72.958253518942783,14.95806938055029,72.958261714420075,-104.14276334670522,64.677252086274109,-20.869778197626356,59.45779362049425,-21.907904561139105,-102.84763569013641,-104.14278162451646,64.677146187184576,0.39820203611415245,0.11483949324459096,0.18515526926508183,-0.38969955383057309,36.546386492957993
0.4824,14.961716406437613,72.968052715045587,14.961717538614728,72.968060918426232,-104.26338606910785,64.066687431382206,-20.878144239647632,59.43578082894377,-21.894871690004614,-102.86590165490779,-104.263403615882,64.066584076600776,0.3981602883437948,0.11495838694594504,0.18811082553811329,-0.38828167888519421,36.553963621739371
0.48245000000000005,14.965365054063717,72.977852391521481,14.965366186651197,72.977860602781504,-104.37820982030485,63.45238335138032,-20.886398253284991,59.413725281787656,-21.88195097829723,-102.88410710601104,-104.37822674930601,63.452284877257497,0.39811852395321096,0.11507723657886491,0.19105585454674223,-0.38684128082701352,36.56154153591892
0.48250000000000004,14.969014191685202,72.987652539260267,14.96901532468344,72.987660758375668,-104.48722666647461,62.834373436375657,-20.894540524740094,59.391626768677291,-21.869142159117171,-102.90225179148675,-104.48724312243415,62.834282688938487,0.39807674316612596,0.11519604205762334,0.19399018356156106,-0.3853784356019973,36.569120235496626
0.48255000000000003,14.972663819326641,72.997453149131886,14.972664952736029,72.997461376078704,-104.59042899364019,62.212691496045245,-20.902571339696955,59.369485076989072,-21.856444966164375,-102.92033545687136,-104.59044426684241,62.212597830276607,0.39803494620693997,0.11531480329619873,0.19691363995200442,-0.3838932130585439,36.576699720472497
0.48260000000000003,14.976313937009962,73.007254211986179,14.976315070830895,73.007262446740356,-104.6878095199441,61.58737155911308,-20.910490987727091,59.347300003581616,-21.843859128891499,-102.93835785749161,-104.68782356264626,61.587274689809277,0.39799313329735042,0.11543352020794324,0.19982605234839415,-0.38238569703071423,36.584279990846525
0.48265000000000002,14.979964544757575,73.017055718653609,14.979965678990443,73.017063961191084,-104.77936128563452,60.958447870301029,-20.918299758304013,59.325071344194725,-21.831384376887577,-102.95631874738196,-104.77937406121369,60.958347596318617,0.3979513046593936,0.11555219270588972,0.20272724961423064,-0.38085596722498261,36.591861046618718
0.48270000000000002,14.983615642591438,73.026857659945392,14.983616777236623,73.026865910242009,-104.86507765680049,60.325954888863201,-20.925997941997178,59.302798896649762,-21.819020438563644,-102.97421788263202,-104.86508914438316,60.32585112306927,0.39790946051452292,0.11567082070266452,0.20561706117019851,-0.3793041046852208,36.599442887789074
0.48275000000000001,14.98726723053303,73.036660026653806,14.987268365590928,73.036668284685419,-104.94495232589217,59.689927286734552,-20.933585830465084,59.280482460849989,-21.806767041159574,-102.99205502138864,-104.94496252566633,59.689820089584558,0.39786760108360664,0.11578940411049152,0.2084953170047622,-0.37773019179080675,36.607025514357595
0.48280000000000001,14.990919308603385,73.046462809552509,14.990920444074373,73.046471075294932,-105.01897931222354,59.050399946654053,-20.941063716448269,59.258121838781015,-21.794623910750861,-103.00982992385755,-105.01898825150276,59.050289563581252,0.39782572658692572,0.11590794284119638,0.21136184768476074,-0.37613431225473343,36.61460892632428
0.48285,14.99457187682305,73.056265999396658,14.994573012707519,73.056274272825718,-105.08715296245553,58.407407960288353,-20.948431893762393,59.235716834511045,-21.782590772255414,-103.02754235230536,-105.08716070247317,58.407294863054403,0.39778383724417066,0.11602643680621072,0.21421648436600346,-0.37451655112171756,36.622193123689122
0.4829,14.998224935212125,73.06606958692349,14.998226071510457,73.066077868014901,-105.14946795106161,57.760986626329654,-20.955690657291274,59.213267254191393,-21.770667349440366,-103.04519207106122,-105.14947459462023,57.760871558528223,0.39774193327443924,0.11614488591657617,0.21705905880386489,-0.37287699476630809,36.629778106452136
0.48295000000000005,15.001878483790232,73.075873562852252,15.001879620502809,73.075881851581826,-105.20591928077411,57.111171448590518,-20.962840302979952,59.190772906056679,-21.758853364928875,-103.06277884651882,-105.20592498075833,57.111055475458983,0.39770001489623452,0.11626329008294869,0.2198894033638833,-0.37121573089099358,36.637363874613321
0.48300000000000004,15.005532522576523,73.08567791788478,15.00553365970373,73.085686214228176,-105.2565022830123,56.457998134081336,-20.969881127827687,59.168233600425395,-21.747148540206943,-103.08030244713811,-105.25650725180452,56.457882696802521,0.39765808232746147,0.11638164921560222,0.2227073510323434,-0.36953284852431778,36.644950428172649
0.48305000000000003,15.009187051589688,73.095482642705619,15.009188189131898,73.095490946638506,-105.30121261829184,55.801502591073834,-20.976813429881087,59.145649149700098,-21.735552595630185,-103.09776264344725,-105.30121713821178,55.801389565737402,0.3976161357854256,0.11649996322443359,0.22551273542689027,-0.3678284380189778,36.652537767130156
0.48310000000000003,15.012842070847931,73.105287727982315,15.012843208805528,73.105296039480436,-105.34004627661514,55.141720927158261,-20.983637508227091,59.123019368367871,-21.724065250430627,-103.11515920804433,-105.34005071134584,55.141612688548783,0.39757417548682905,0.11661823201896616,0.22830539080711221,-0.36610259104993959,36.660125891485812
0.48315000000000002,15.016497580368997,73.115093164365845,15.016498718742357,73.115101483404786,-105.37299957784367,54.478689447279116,-20.990353662986067,59.100344073000649,-21.712686222723544,-103.1324919155993,-105.37300438497029,54.478588937676129,0.39753220164776948,0.116736455508354,0.23108515208513897,-0.36435540061254557,36.667714801239647
0.48320000000000002,15.020153580171211,73.124898942483981,15.020154718960711,73.124907269039397,-105.40006916870911,53.812444651635928,-20.996962194124094,59.077623078776291,-21.701415230830072,-103.14976053918632,-105.40007288451237,53.812343322958114,0.39749021448479621,0.11685463360139556,0.23385185386962298,-0.3625869549279333,36.675304496391632
0.48325000000000001,15.023810070270887,73.134705052958083,15.023811209476902,73.134713387005618,-105.42125203136014,53.14302323408883,-21.003463404335758,59.054856207994341,-21.690251990063615,-103.16696485926626,-105.42125422512618,53.142918687810308,0.39744821421231491,0.11697276620651471,0.23660533284204024,-0.36079735235249588,36.682894976941796
0.48330000000000001,15.027467050684219,73.144511486391536,15.027468190307124,73.144519827906734,-105.43654547767487,52.470462079826994,-21.009857596932868,59.032043283875353,-21.679196215081742,-103.18410465714868,-105.43654608729085,52.470354089507701,0.39740620104447338,0.11709085323178194,0.2393454260445608,-0.35898669051740528,36.69048624289011
0.48335,15.031124521427111,73.154318233370816,15.031125661467279,73.154326582329304,-105.4459471501001,51.794798263415309,-21.016145076023687,59.009184131109897,-21.668247619685562,-103.20117971557237,-105.44594614019897,51.794686716203941,0.39736417519499218,0.11720889458491665,0.24207197104304951,-0.35715506728738611,36.698078294236588
0.4834,15.034782482514991,73.164125284467261,15.034783622972791,73.164133640844625,-105.44945502250674,51.116069046802373,-21.022326146709091,58.98627857645748,-21.657405916600126,-103.21818981933831,-105.44945239322692,51.115953977808751,0.39732213687697943,0.11732689017328976,0.24478480610394163,-0.3553025818068985,36.705671130981237
0.48345000000000005,15.038440933962816,73.173932630237132,15.038442074838619,73.17394099400893,-105.44706740044882,50.434311877287982,-21.0284011150754,58.963326448746223,-21.646670817481503,-103.23513475531091,-105.44706319729407,50.434193507872138,0.39728008630292916,0.11744483990392825,0.24748377020467122,-0.35342933449717495,36.713264753124044
0.48350000000000004,15.042099875785059,73.183740261221928,15.042101017079235,73.183748632363717,-105.43878292140356,49.749564385482536,-21.034370288187208,58.94032757887274,-21.63604203292379,-103.25201431241922,-105.43877724629318,49.749443165647769,0.39723802368471828,0.11756274368351838,0.25016870304408501,-0.35153542705326962,36.720859160665022
0.48355000000000004,15.04575930799572,73.193548167948691,15.045760449708641,73.193556546436028,-105.42460055499247,49.061864383250686,-21.040233974080262,58.917281799801785,-21.625519272466139,-103.26882828165805,-105.42459357856613,49.061741038300973,0.39719594923360491,0.11768060141841095,0.25283944505288569,-0.34962096244108498,36.72845435360415
0.48360000000000003,15.049419230608327,73.203356340930341,15.049420372740355,73.203364726738783,-105.40451960318362,48.371249861644579,-21.045992481754279,58.894188946566047,-21.615102244599786,-103.28557645608917,-105.40451157842429,48.371125443298027,0.39715386316022572,0.11779841301462483,0.25549583740404619,-0.34768604489442007,36.736050331941456
0.48365000000000002,15.053079643635922,73.21316477066587,15.053080786187421,73.213173163770989,-105.37853970047496,47.677758988829943,-21.051646121165774,58.871048856265936,-21.604790656775084,-103.30225863084267,-105.3785309776982,47.677634930950582,0.3971117656745935,0.11791617837785115,0.25813772202323765,-0.34573077991200823,36.743647095676913
0.48370000000000002,15.056740547091065,73.222973447640697,15.056741690062401,73.222981848017994,-105.34666081405865,46.981430107995465,-21.057195203220957,58.847861368069275,-21.594584215408553,-103.31887460311789,-105.34665185736699,46.98130828713056,0.39706965698609525,0.11803389741345759,0.2607649415992554,-0.34375527425455704,36.751244644810534
0.48375000000000001,15.060401940985841,73.23278236232683,15.060403084377379,73.23279076995189,-105.30888324396624,46.282301735253483,-21.062640039768493,58.824626323211149,-21.584482625889898,-103.33542417218487,-105.30887464922981,46.282184536147632,0.39702753730348955,0.11815157002649246,0.26337733959444481,-0.34175963594178799,36.758842979342326
0.48380000000000001,15.064063825331845,73.242591505183341,15.064064969143944,73.242599920031694,-105.2652076231951,45.580412557530558,-21.067980943592424,58.801343564993594,-21.574485592589031,-103.35190713938529,-105.26520013764829,45.580302943796305,0.39698540683490441,0.11826919612168879,0.26597476025512656,-0.3397439742494765,36.766442099272275
0.48385,15.067726200141012,73.252400866646155,15.067727344374031,73.252409288693357,-105.21563491539141,44.875801430512887,-21.073218227618185,58.778012936171258,-21.564592819754758,-103.36832330535272,-105.21562687908293,44.875693230274386,0.39694326578867778,0.11838677560340591,0.26855704739499031,-0.33770839504811556,36.774042004600389
0.4839,15.071389065423901,73.262210437149918,15.071390210078201,73.262218866371555,-105.16016642002299,44.168507376434363,-21.078352206545393,58.754634284399984,-21.554804009663314,-103.38467247581058,-105.16015658869711,44.168395980715353,0.39690111437159853,0.11850430837576406,0.27112404696311171,-0.3356530105097531,36.781642695326667
0.48395000000000005,15.075052421190364,73.272020207119951,15.075053566266307,73.272028643491566,-105.09880377044996,43.458569581908023,-21.083383196205247,58.731207460125148,-21.545118863345472,-103.40095445932742,-105.09879205346267,43.458454740720988,0.39685895278958438,0.11862179434259844,0.27367560606335795,-0.33357793534262647,36.789244171451116
0.48400000000000004,15.078716267450119,73.281830166965022,15.078717412948057,73.281838610462202,-105.03154893223754,42.746027395840919,-21.088311512986856,58.707732314699342,-21.535537081235663,-103.41716906531528,-105.03153527552563,42.745908970996034,0.39681678124828712,0.11873923340741742,0.27621157208130437,-0.33148328343407463,36.796846432973723
0.48405000000000004,15.082380604212412,73.291640307082247,15.082381750132701,73.291648757680576,-104.95840420425074,42.030920327246825,-21.093137474173712,58.684208701523666,-21.526058362789531,-103.43331610524565,-104.95838860234677,42.030798327149846,0.39677459995272185,0.11885662547343473,0.27873179323057695,-0.32936916988207487,36.804449479894487
0.48410000000000003,15.086045431486005,73.301450617857327,15.086046577829,73.301459075532406,-104.87937221866642,41.313288043075303,-21.097861397936367,58.66063647604701,-21.516682406491178,-103.44939539265016,-104.87935472822485,41.313162661523961,0.39673240910726498,0.11897397044357332,0.28123611856298764,-0.32723571099123644,36.812053312213429
0.48415000000000002,15.089710749279163,73.311261089664768,15.089711896045225,73.31126955439224,-104.794455940966,40.59317036603003,-21.102483603325069,58.637015495765191,-21.507408909860438,-103.46540674312088,-104.79443669588818,40.593042025190741,0.39669020891565193,0.11909126822046956,0.28372439797868548,-0.32508302426878327,36.819657929930521
0.48420000000000002,15.093376557599685,73.321071712868275,15.093377704789155,73.321080184623753,-104.70365866990886,39.870607272370975,-21.107004410262437,58.61334562022008,-21.498237569460031,-103.48134997431114,-104.70363789812153,39.870476670118109,0.3966479995809753,0.11920851870647731,0.28619648223630434,-0.32291122842053782,36.827263333045778
0.48425000000000001,15.097042856454864,73.330882477820907,15.097044004068099,73.330890956580035,-104.60698403748734,39.14563888971702,-21.111424139536126,58.589626710998822,-21.489168080902886,-103.49722490593592,-104.60696207944491,39.145507051507614,0.39660578130568236,0.11932572180367208,0.28865222296311005,-0.32072044334690619,36.834869521559199
0.48430000000000001,15.100709645851524,73.340693374865495,15.100710793888869,73.340701860603929,-104.50443600886153,38.418305494827614,-21.115743112791499,58.565858631732951,-21.480200138859303,-103.51303135977255,-104.50441333791491,38.418173830295594,0.39656355429157342,0.11944287741385522,0.29109147266514884,-0.31851079013886197,36.842476495470784
0.48435,15.104376925795984,73.350504394334706,15.10437807425779,73.35051288702816,-104.39601888227625,37.688647511385149,-21.11996165252426,58.542041248097618,-21.471333437064231,-103.52876915966114,-104.39599612694583,37.688517875829163,0.39652131873979946,0.11955998543855799,0.29351408473739443,-0.31628239107393152,36.850084254780533
0.4844,15.108044696294085,73.360315526551602,15.108045845180701,73.360324026175817,-104.28173728895766,36.956705507759544,-21.124080082073171,58.518174427810685,-21.462567668324489,-103.54443813150522,-104.28171525721467,36.956580268709864,0.39647907485085959,0.11967704577904574,0.2959199134738959,-0.31403536961217765,36.857692799488447
0.48445000000000005,15.111712957351179,73.370126761829738,15.11171410666295,73.370135268360428,-104.16159619299144,36.222520194767341,-21.128098725612649,58.494258040631927,-21.453902524525954,-103.56003810327229,-104.16157589864764,36.222402303806938,0.39643682282459991,0.11979405833632217,0.29830881407792814,-0.31176985039218247,36.865302129594525
0.48450000000000004,15.115381708972704,73.379938090462417,15.115382858709973,73.379946603875354,-104.03560088954956,35.486132423581886,-21.132017907671049,58.470291956535483,-21.445337697191018,-103.57556890303323,-104.03558099343709,35.486018199990795,0.39639456286083335,0.11991102301103859,0.30068064144238432,-0.30948595593907918,36.872912245098767
0.48455000000000004,15.119050951163333,73.389749502739278,15.119052101326444,73.389758023010231,-103.90375700715811,34.747583183290367,-21.135837953820513,58.44627604839355,-21.436872876677246,-103.59103036184494,-103.90373506512526,34.747465822306886,0.39635229515842291,0.12002793970363744,0.30303525196718711,-0.3071838114925603,36.880523146001174
0.48460000000000003,15.122720683926486,73.399560988955713,15.122721834515779,73.399569516060524,-103.76607050886037,34.006913598430707,-21.139559191069374,58.422210193514466,-21.428507751721295,-103.60642231540311,-103.76604639926485,34.006792828931779,0.39631001991475395,0.12014480831443546,0.3053725046053305,-0.30486354777254171,36.888134832301738
0.48465000000000003,15.126390907265607,73.409372539388983,15.126392058281429,73.409381073303464,-103.62254768841777,33.264164927068364,-21.143181946808188,58.39809426961223,-21.420242010659535,-103.62174459971655,-103.62252133476753,33.264040586677332,0.39626773732710674,0.12026162874341982,0.3076922581604028,-0.30252529372242748,36.895747304000466
0.48470000000000002,15.130061621183655,73.419184144308105,15.13006277262634,73.419192685008184,-103.47319517154418,32.519378558380069,-21.146706549222248,58.373928156422132,-21.412075340948629,-103.63699705284317,-103.47316655763447,32.519250628322162,0.39622544759210315,0.1203784008903357,0.30999437238483918,-0.30016917941434851,36.903360561097358
0.48475000000000001,15.133732825683095,73.428995793974266,15.133733977552987,73.429004341435885,-103.31801991566962,31.772596010361571,-21.150133327284074,58.349711735699209,-21.404007429172847,-103.65217951488992,-103.317989102551,31.772464654367184,0.39618315090570444,0.12049512465469042,0.31227870798968377,-0.29779533604411618,36.910974603592408
0.48480000000000001,15.137404520765902,73.438807478641067,15.137405673063336,73.438816032840137,-103.1570292096842,31.02385892752438,-21.15346261074593,58.325444891217003,-21.396037961051526,-103.66729182801261,-103.15699635463614,31.023724534946687,0.39614084746320966,0.1206117999357576,0.31454512665435214,-0.29540389592617644,36.918589431485628
0.48485,15.141076706433562,73.448619188554645,15.141077859158873,73.448627749467221,-102.99023067366281,30.273209078583069,-21.156694730132351,58.301127508766001,-21.388166621446452,-103.68233383641603,-102.99019605119608,30.273072311928754,0.39609853745925344,0.12072842663258117,0.31679349103639282,-0.29299499248856337,36.926205044777014
0.4849,15.144749382687069,73.458430913954231,15.144750535840593,73.458439481556269,-102.81763225857178,29.520688354138287,-21.159830016732666,58.276759476152307,-21.380393094369285,-103.69730538635383,-102.81759628360989,29.520550201175443,0.39605622108780425,0.1208450046439795,0.31902366478125022,-0.29056876026785344,36.933821443466556
0.48495000000000005,15.148422549526929,73.468242645072095,15.148423703108998,73.468251219339734,-102.63924224595489,28.766338764346138,-21.162868802593469,58.252340683196209,-21.372717062988929,-103.71220632612842,-102.63920549928986,28.766200594975224,0.39601389854216223,0.12096153386854971,0.32123551253202898,-0.2881253349041159,36.941438627554277
0.48500000000000004,15.152096206953136,73.478054372134125,15.152097360964085,73.478062953043491,-102.45506924760286,28.010202436589417,-21.165811420511172,58.22787102173087,-21.365138209638996,-103.72703650609094,-102.45503250370732,28.010066064657128,0.39597157001495781,0.12107801420467114,0.32342889993924628,-0.28566485313587819,36.949056597040155
0.48505000000000004,15.15577035496521,73.487866085359954,15.155771509405369,73.487874672887187,-102.26512220519993,27.2523216131254,-21.168658204024524,58.203350385600736,-21.357656215825159,-103.74179577864129,-102.26508646251909,27.252189363364401,0.39592923569814908,0.12119444555051039,0.32560369367060887,-0.28318745279506297,36.95667535192419
0.48510000000000003,15.159444993562168,73.497677774963208,15.15944614843187,73.497686369084519,-102.06941038995505,26.492738648741124,-21.171409487407104,58.178778670660279,-21.350270762232569,-103.75648399822798,-102.06937690376915,26.492613429013787,0.39588689578302044,0.12131082780402469,0.32775976142076529,-0.28069327280195339,36.964294892206389
0.48515000000000003,15.163120122742901,73.507489431142659,15.163121278042471,73.507498031834345,-101.86794340125026,25.731496008554046,-21.174065605419361,58.154155773654573,-21.342981529021539,-103.7711010201367,-101.86791162542951,25.731376661987937,0.3958445504605832,0.12142716086287654,0.32989697092631926,-0.27818245114425733,36.971915217886753
0.48520000000000002,15.166795742506089,73.517301044084419,15.166796898235859,73.517309651322762,-101.66073116645163,24.968636265658013,-21.176626893349308,58.129481592441849,-21.335788195777205,-103.78564670073287,-101.66069711911503,24.968513875047275,0.39580219992149285,0.12154344462445536,0.33201519017484948,-0.27565512527587299,36.979536328965281
0.48525000000000001,15.17047185284866,73.52711260400099,15.170473009008955,73.527121217762399,-101.4477839445438,24.204202098022044,-21.179093688026786,58.104756030742038,-21.328690440292146,-103.80012090260885,-101.44774747119459,24.204076374137138,0.3957598443543362,0.12165967898626413,0.33411429164119161,-0.2731114406769502,36.987158225441974
0.48530000000000001,15.17414845376771,73.5369241010834,15.174149610358857,73.536932721344229,-101.2291123206046,23.438236286949994,-21.181466326547941,58.079978992240498,-21.321687940093792,-103.81452348819596,-101.22907331920516,23.438107045115036,0.39571748394775286,0.12177586384544904,0.33619414705192163,-0.27055154021919486,36.994780907316823
0.48535,15.177825545259843,73.546735525517846,15.177826702282163,73.546744152254618,-101.0047272070904,22.670781714417124,-21.183745146702925,58.055150382609703,-21.314780371930176,-103.82885432195674,-101.00468564606007,22.670648909067467,0.39567511888970475,0.12189199909896647,0.33825462919529725,-0.2679755678089199,37.002404374589837
