"Time","rootMeanSquareVoltage.mean.y","pulsem.twomPulse.timerPositive[1].entryTime","pulsem.twomPulse.timerNegative[2].entryTime","pulsem.twomPulse.timerPositive[3].entryTime","inductor.i","pulsem.twomPulse.timerNegative[1].entryTime","meanCurrent.x","rectifier.thyristor.idealThyristor[3].off","pulsem.twomPulse.timerNegative[3].entryTime","rectifier.thyristor.idealThyristor[2].off","rootMeanSquareVoltage.mean.x","rectifier.thyristor.idealThyristor[1].off","meanVoltage.x","pulsem.twomPulse.timerPositive[2].entryTime","meanCurrent.y","meanVoltage.y"
4.9709969,7097.7905,4.9616666,4.9583335,4.9549999,2.7184525,4.9516668,0.011623378,1,4.9650002,1,24.42889,0,0.22350217,4.9683332,2.6752329,1.3485513
4.9711967,7097.7905,4.9616666,4.9583335,4.9549999,2.7070916,4.9516668,0.012165983,1,4.9650002,1,24.982468,0,0.21299316,4.9683332,2.6752329,1.3485513
4.9713969,7097.7905,4.9616666,4.9583335,4.9549999,2.6939621,4.9516668,0.012706139,1,4.9650002,1,25.743528,0,0.20066632,4.9683332,2.6752329,1.3485513
4.9715967,7097.7905,4.9616666,4.9583335,4.9549999,2.6791193,4.9516668,0.013243496,1,4.9650002,1,26.738237,0,0.18657029,4.9683332,2.6752329,1.3485513
4.9716668,7097.7905,4.9616666,4.9583335,4.9549999,2.6735497,4.9516668,0.013430229,1,4.9650002,1,27.144466,0,0.18124679,4.9683332,2.6752329,1.3485513
4.9716668,7097.7905,4.9616666,4.9583335,4.9549999,2.6735497,4.9516668,0.01343023,1,4.9650002,1,27.144468,0,0.18124676,4.9683332,2.6752329,1.3485513
4.9716668,7097.7905,4.9616666,4.9583335,4.9549999,2.6735497,4.9716668,0.01343023,1,4.9650002,1,27.144468,0,0.18124676,4.9683332,2.6752329,1.3485513
4.971797,7097.7905,4.9616666,4.9583335,4.9549999,2.6626258,4.9716668,0.013777719,1,4.9650002,1,27.989103,0,0.17076078,4.9683332,2.6752329,1.3485513
4.9719968,7097.7905,4.9616666,4.9583335,4.9549999,2.6445501,4.9716668,0.014308483,1,4.9650002,1,29.514492,0,0.15330005,4.9683332,2.6752329,1.3485513
4.9721971,7097.7905,4.9616666,4.9583335,4.9549999,2.6249676,4.9716668,0.014835481,1,4.9650002,1,31.32855,0,0.13425712,4.9683332,2.6752329,1.3485513
4.9723969,7097.7905,4.9616666,4.9583335,4.9549999,2.6039593,4.9716668,0.015358417,1,4.9650002,1,33.440861,0,0.1137071,4.9683332,2.6752329,1.3485513
4.9725971,7097.7905,4.9616666,4.9583335,4.9549999,2.5816116,4.9716668,0.015877016,1,4.9650002,1,35.856293,0,0.091731049,4.9683332,2.6752329,1.3485513
4.9727969,7097.7905,4.9616666,4.9583335,4.9549999,2.5580168,4.9716668,0.01639102,1,4.9650002,1,38.574894,0,0.068415768,4.9683332,2.6752329,1.3485513
4.9729972,7097.7905,4.9616666,4.9583335,4.9549999,2.5332713,4.9716668,0.016900187,1,4.9650002,1,41.591957,0,0.043853264,4.9683332,2.6752329,1.3485513
4.973197,7097.7905,4.9616666,4.9583335,4.9549999,2.5074766,4.9716668,0.017404299,1,4.9650002,1,44.898083,0,0.018140418,4.9683332,2.6752329,1.3485513
4.9733067,7097.7905,4.9616666,4.9583335,4.9549999,2.4929235,4.9716668,0.017678527,1,4.9650002,1,46.828979,0,0.0035879035,4.9683332,2.6752329,1.3485513
4.9733067,7097.7905,4.9616666,4.9583335,4.9549999,2.4929235,4.9716668,0.017678527,1,4.9650002,0,46.828979,1,0.0035879035,4.9683332,2.6752329,1.3485513
4.9733334,7097.7905,4.9616666,4.9583335,4.9549999,2.4965312,4.9716668,0.01774512,1,4.9650002,0,47.3158,1,0.0071927425,4.9683332,2.6752329,1.3485513
4.9733334,7097.3701,4.9616666,4.9583335,4.9549999,2.4965312,4.9716668,0,1,4.9650002,0,0,1,0,4.9683332,2.661768,1.0789114
4.9733968,7097.3701,4.9616666,4.9583335,4.9549999,2.5050528,4.9716668,0.00015913318,1,4.9650002,0,1.1415043,1,0.008522694,4.9683332,2.661768,1.0789114
4.973597,7097.3701,4.9616666,4.9583335,4.9549999,2.5310864,4.9716668,0.00066278648,1,4.9650002,0,4.5495,1,0.034628853,4.9683332,2.661768,1.0789114
4.9737968,7097.3701,4.9616666,4.9583335,4.9549999,2.5559042,4.9716668,0.0011715267,1,4.9650002,0,7.6730142,1,0.059621144,4.9683332,2.661768,1.0789114
4.9739971,7097.3701,4.9616666,4.9583335,4.9549999,2.5794129,4.9716668,0.0016851014,1,4.9650002,0,10.500957,1,0.083400935,4.9683332,2.661768,1.0789114
4.9741969,7097.3701,4.9616666,4.9583335,4.9549999,2.6015239,4.9716668,0.0022032396,1,4.9650002,0,13.026895,1,0.10587437,4.9683332,2.661768,1.0789114
4.9743972,7097.3701,4.9616666,4.9583335,4.9549999,2.6221545,4.9716668,0.0027256536,1,4.9650002,0,15.249155,1,0.12695274,4.9683332,2.661768,1.0789114
4.974597,7097.3701,4.9616666,4.9583335,4.9549999,2.6412272,4.9716668,0.0032520392,1,4.9650002,0,17.170855,1,0.14655286,4.9683332,2.661768,1.0789114
4.9747972,7097.3701,4.9616666,4.9583335,4.9549999,2.6586714,4.9716668,0.0037820782,1,4.9650002,0,18.799845,1,0.16459742,4.9683332,2.661768,1.0789114
4.974997,7097.3701,4.9616666,4.9583335,4.9549999,2.6744225,4.9716668,0.0043154377,1,4.9650002,0,20.148607,1,0.18101516,4.9683332,2.661768,1.0789114
4.9749999,7097.3701,4.9616666,4.9583335,4.9549999,2.6746433,4.9716668,0.004323381,1,4.9650002,0,20.166605,1,0.18124637,4.9683332,2.661768,1.0789114
4.9749999,7097.3701,4.9616666,4.9583335,4.9549999,2.6746433,4.9716668,0.0043233819,1,4.9650002,0,20.166607,1,0.18124638,4.9683332,2.661768,1.0789114
4.9749999,7097.3701,4.9616666,4.9583335,4.9749999,2.6746433,4.9716668,0.0043233819,1,4.9650002,0,20.166607,1,0.18124638,4.9683332,2.661768,1.0789114
4.9751968,7097.3701,4.9616666,4.9583335,4.9749999,2.688422,4.9716668,0.0048517715,1,4.9650002,0,21.234169,1,0.19574095,4.9683332,2.661768,1.0789114
4.9753971,7097.3701,4.9616666,4.9583335,4.9749999,2.7006195,4.9716668,0.0053907274,1,4.9650002,0,22.077383,1,0.20871726,4.9683332,2.661768,1.0789114
4.9755969,7097.3701,4.9616666,4.9583335,4.9749999,2.7109709,4.9716668,0.0059319385,1,4.9650002,0,22.70319,1,0.21989255,4.9683332,2.661768,1.0789114
4.9757972,7097.3701,4.9616666,4.9583335,4.9749999,2.7194397,4.9716668,0.0064750328,1,4.9650002,0,23.139883,1,0.22922277,4.9683332,2.661768,1.0789114
4.975997,7097.3701,4.9616666,4.9583335,4.9749999,2.7259965,4.9716668,0.0070196302,1,4.9650002,0,23.418751,1,0.23667112,4.9683332,2.661768,1.0789114
4.9761972,7097.3701,4.9616666,4.9583335,4.9749999,2.7306197,4.9716668,0.0075653456,1,4.9650002,0,23.57357,1,0.24220817,4.9683332,2.661768,1.0789114
4.976397,7097.3701,4.9616666,4.9583335,4.9749999,2.733295,4.9716668,0.0081117917,1,4.9650002,0,23.640078,1,0.24581203,4.9683332,2.661768,1.0789114
4.9765973,7097.3701,4.9616666,4.9583335,4.9749999,2.7340162,4.9716668,0.0086585768,1,4.9650002,0,23.655378,1,0.24746853,4.9683332,2.661768,1.0789114
4.9766431,7097.3701,4.9616666,4.9583335,4.9749999,2.7339048,4.9716668,0.008784933,1,4.9650002,0,23.655634,1,0.24757348,4.9683332,2.661768,1.0789114
4.9766431,7097.3701,4.9616666,4.9583335,4.9749999,2.7339048,4.9716668,0.008784933,1,4.9650002,0,23.655634,1,0.24757348,4.9683332,2.661768,1.0789114
4.9767971,7097.3701,4.9616666,4.9583335,4.9749999,2.7327845,4.9716668,0.0092053106,1,4.9650002,0,23.657467,1,0.24717113,4.9683332,2.661768,1.0789114
4.9769969,7097.3701,4.9616666,4.9583335,4.9749999,2.729609,4.9716668,0.0097516039,1,4.9650002,0,23.684349,1,0.24492104,4.9683332,2.661768,1.0789114
4.9771972,7097.3701,4.9616666,4.9583335,4.9749999,2.7245061,4.9716668,0.010297068,1,4.9650002,0,23.77384,1,0.24072716,4.9683332,2.661768,1.0789114
4.977397,7097.3701,4.9616666,4.9583335,4.9749999,2.7175002,4.9716668,0.010841322,1,4.9650002,0,23.962694,1,0.23460595,4.9683332,2.661768,1.0789114
4.9775972,7097.3701,4.9616666,4.9583335,4.9749999,2.7086229,4.9716668,0.011383987,1,4.9650002,0,24.286116,1,0.22658153,4.9683332,2.661768,1.0789114
4.977797,7097.3701,4.9616666,4.9583335,4.9749999,2.6979134,4.9716668,0.011924692,1,4.9650002,0,24.77717,1,0.21668559,4.9683332,2.661768,1.0789114
4.9779973,7097.3701,4.9616666,4.9583335,4.9749999,2.6854177,4.9716668,0.012463076,1,4.9650002,0,25.466276,1,0.20495726,4.9683332,2.661768,1.0789114
4.9781971,7097.3701,4.9616666,4.9583335,4.9749999,2.6711893,4.9716668,0.012998787,1,4.9650002,0,26.380737,1,0.19144279,4.9683332,2.661768,1.0789114
4.9783335,7097.3701,4.9616666,4.9583335,4.9749999,2.6605411,4.9716668,0.013361824,1,4.9650002,0,27.144604,1,0.18124631,4.9683332,2.661768,1.0789114
4.9783335,7097.3701,4.9616666,4.9583335,4.9749999,2.6605411,4.9716668,0.013361825,1,4.9650002,0,27.144606,1,0.1812463,4.9683332,2.661768,1.0789114
4.9783335,7097.3701,4.9616666,4.9783335,4.9749999,2.6605411,4.9716668,0.013361825,1,4.9650002,0,27.144606,1,0.1812463,4.9683332,2.661768,1.0789114
4.9783974,7097.3701,4.9616666,4.9783335,4.9749999,2.6552887,4.9716668,0.013531483,1,4.9650002,0,27.54431,1,0.17619556,4.9683332,2.661768,1.0789114
4.9785972,7097.3701,4.9616666,4.9783335,4.9749999,2.6377821,4.9716668,0.014060837,1,4.9650002,0,28.976778,1,0.15927574,4.9683332,2.661768,1.0789114
4.978797,7097.3701,4.9616666,4.9783335,4.9749999,2.6187429,4.9716668,0.014586535,1,4.9650002,0,30.693701,1,0.14075011,4.9683332,2.661768,1.0789114
4.9789972,7097.3701,4.9616666,4.9783335,4.9749999,2.5982502,4.9716668,0.015108279,1,4.9650002,0,32.706211,1,0.12069175,4.9683332,2.661768,1.0789114
4.979197,7097.3701,4.9616666,4.9783335,4.9749999,2.5763884,4.9716668,0.015625786,1,4.9650002,0,35.020763,1,0.099179804,4.9683332,2.661768,1.0789114
4.9793973,7097.3701,4.9616666,4.9783335,4.9749999,2.5532482,4.9716668,0.01613879,1,4.9650002,0,37.638996,1,0.076299213,4.9683332,2.661768,1.0789114
4.9795971,7097.3701,4.9616666,4.9783335,4.9749999,2.5289245,4.9716668,0.016647046,1,4.9650002,0,40.557777,1,0.052140299,4.9683332,2.661768,1.0789114
4.9797974,7097.3701,4.9616666,4.9783335,4.9749999,2.5035174,4.9716668,0.017150328,1,4.9650002,0,43.76926,1,0.026798345,4.9683332,2.661768,1.0789114
4.97998,7097.3701,4.9616666,4.9783335,4.9749999,2.4794421,4.9716668,0.017605683,1,4.9650002,0,46.949207,1,0.0026922177,4.9683332,2.661768,1.0789114
4.97998,7097.3701,4.9616666,4.9783335,4.9749999,2.4794421,4.9716668,0.017605683,0,4.9650002,1,46.949207,1,0.0026922177,4.9683332,2.661768,1.0789114
4.9799972,7097.3701,4.9616666,4.9783335,4.9749999,2.4817772,4.9716668,0.017648468,0,4.9650002,1,47.263542,1,0.0050206338,4.9683332,2.661768,1.0789114
4.98,7097.3701,4.9616666,4.9783335,4.9749999,2.4821517,4.9716668,0.017655348,0,4.9650002,1,47.313889,1,0.0053942283,4.9683332,2.661768,1.0789114
4.98,7097.083,4.9616666,4.9783335,4.9749999,2.4821517,4.9716668,0,0,4.9650002,1,0,1,0,4.9683332,2.6483023,0.80913424
4.9801974,7097.083,4.9616666,4.9783335,4.9749999,2.5082502,4.9716668,0.00049216044,0,4.9650002,1,3.4488695,1,0.026079796,4.9683332,2.6483023,0.80913424
4.9803972,7097.083,4.9616666,4.9783335,4.9749999,2.5335393,4.9716668,0.00099637988,0,4.9650002,1,6.6682906,1,0.051453069,4.9683332,2.6483023,0.80913424
4.980597,7097.083,4.9616666,4.9783335,4.9749999,2.5575497,4.9716668,0.001505531,0,4.9650002,1,9.5953121,1,0.075646073,4.9683332,2.6483023,0.80913424
4.9807973,7097.083,4.9616666,4.9783335,4.9749999,2.5801911,4.9716668,0.002019349,0,4.9650002,1,12.221941,1,0.098563328,4.9683332,2.6483023,0.80913424
4.9809971,7097.083,4.9616666,4.9783335,4.9749999,2.6013784,4.9716668,0.0025375516,0,4.9650002,1,14.544915,1,0.12011439,4.9683332,2.6483023,0.80913424
4.9811974,7097.083,4.9616666,4.9783335,4.9749999,2.621033,4.9716668,0.0030598396,0,4.9650002,1,16.565767,1,0.14021417,4.9683332,2.6483023,0.80913424
4.9813972,7097.083,4.9616666,4.9783335,4.9749999,2.6390812,4.9716668,0.0035858992,0,4.9650002,1,18.290783,1,0.15878341,4.9683332,2.6483023,0.80913424
4.9815974,7097.083,4.9616666,4.9783335,4.9749999,2.655457,4.9716668,0.0041154027,0,4.9650002,1,19.730925,1,0.17574878,4.9683332,2.6483023,0.80913424
4.9816666,7097.083,4.9616666,4.9783335,4.9749999,2.6607351,4.9716668,0.0042998106,0,4.9650002,1,20.166605,1,0.18124637,4.9683332,2.6483023,0.80913424
4.9816666,7097.083,4.9616666,4.9783335,4.9749999,2.6607354,4.9716668,0.0042998116,0,4.9650002,1,20.166607,1,0.18124638,4.9683332,2.6483023,0.80913424
4.9816666,7097.083,4.9816666,4.9783335,4.9749999,2.6607354,4.9716668,0.0042998116,0,4.9650002,1,20.166607,1,0.18124638,4.9683332,2.6483023,0.80913424
4.9817972,7097.083,4.9816666,4.9783335,4.9749999,2.6700997,4.9716668,0.0046480079,0,4.9650002,1,20.901737,1,0.19104308,4.9683332,2.6483023,0.80913424
4.9819975,7097.083,4.9816666,4.9783335,4.9749999,2.6829562,4.9716668,0.0051833643,0,4.9650002,1,21.822832,1,0.20460628,4.9683332,2.6483023,0.80913424
4.9821973,7097.083,4.9816666,4.9783335,4.9749999,2.69398,4.9716668,0.0057211104,0,4.9650002,1,22.517843,1,0.21638478,4.9683332,2.6483023,0.80913424
4.9823976,7097.083,4.9816666,4.9783335,4.9749999,2.7031324,4.9716668,0.0062608742,0,4.9650002,1,23.013992,1,0.22633204,4.9683332,2.6483023,0.80913424
4.9825974,7097.083,4.9816666,4.9783335,4.9749999,2.7103815,4.9716668,0.006802279,0,4.9650002,1,23.341625,1,0.23440883,4.9683332,2.6483023,0.80913424
4.9827971,7097.083,4.9816666,4.9783335,4.9749999,2.715703,4.9716668,0.0073449411,0,4.9650002,1,23.533756,1,0.24058324,4.9683332,2.6483023,0.80913424
4.9829974,7097.083,4.9816666,4.9783335,4.9749999,2.7190804,4.9716668,0.0078884736,0,4.9650002,1,23.625525,1,0.24483091,4.9683332,2.6483023,0.80913424
4.9831972,7097.083,4.9816666,4.9783335,4.9749999,2.7205048,4.9716668,0.0084324861,0,4.9650002,1,23.653646,1,0.24713506,4.9683332,2.6483023,0.80913424
4.9833164,7097.083,4.9816666,4.9783335,4.9749999,2.7204237,4.9716668,0.0087570325,0,4.9650002,1,23.65564,1,0.24758001,4.9683332,2.6483023,0.80913424
4.9833164,7097.083,4.9816666,4.9783335,4.9749999,2.7204237,4.9716668,0.0087570325,0,4.9650002,1,23.65564,1,0.24758001,4.9683332,2.6483023,0.80913424
4.9833975,7097.083,4.9816666,4.9783335,4.9749999,2.7199748,4.9716668,0.008976588,0,4.9650002,1,23.65589,1,0.24748662,4.9683332,2.6483023,0.80913424
4.9835973,7097.083,4.9816666,4.9783335,4.9749999,2.7174966,4.9716668,0.0095203891,0,4.9650002,1,23.670338,1,0.24588424,4.9683332,2.6483023,0.80913424
4.9837976,7097.083,4.9816666,4.9783335,4.9749999,2.7130849,4.9716668,0.010063501,0,4.9650002,1,23.734898,1,0.24233429,4.9683332,2.6483023,0.80913424
4.9839973,7097.083,4.9816666,4.9783335,4.9749999,2.7067611,4.9716668,0.010605538,0,4.9650002,1,23.886761,1,0.23685074,4.9683332,2.6483023,0.80913424
4.9841976,7097.083,4.9816666,4.9783335,4.9749999,2.698554,4.9716668,0.011146123,0,4.9650002,1,24.161703,1,0.22945514,4.9683332,2.6483023,0.80913424
4.9843974,7097.083,4.9816666,4.9783335,4.9749999,2.6885009,4.9716668,0.01168488,0,4.9650002,1,24.593588,1,0.22017659,4.9683332,2.6483023,0.80913424
4.9845972,7097.083,4.9816666,4.9783335,4.9749999,2.6766453,4.9716668,0.012221445,0,4.9650002,1,25.213747,1,0.20905186,4.9683332,2.6483023,0.80913424
4.9847975,7097.083,4.9816666,4.9783335,4.9749999,2.6630383,4.9716668,0.012755464,0,4.9650002,1,26.050568,1,0.19612484,4.9683332,2.6483023,0.80913424
4.9849973,7097.083,4.9816666,4.9783335,4.9749999,2.6477377,4.9716668,0.01328659,0,4.9650002,1,27.129026,1,0.18144655,4.9683332,2.6483023,0.80913424
4.9850001,7097.083,4.9816666,4.9783335,4.9749999,2.6475301,4.9716668,0.013293405,0,4.9650002,1,27.144577,1,0.18124647,4.9683332,2.6483023,0.80913424
4.9850001,7097.083,4.9816666,4.9783335,4.9749999,2.6475301,4.9716668,0.013293406,0,4.9650002,1,27.144579,1,0.18124644,4.9683332,2.6483023,0.80913424
4.9850001,7097.083,4.9816666,4.9783335,4.9749999,2.6475301,4.9716668,0.013293406,0,4.9850001,1,27.144579,1,0.18124644,4.9683332,2.6483023,0.80913424
4.9851975,7097.083,4.9816666,4.9783335,4.9749999,2.6308086,4.9716668,0.013814492,0,4.9850001,1,28.470293,1,0.165075,4.9683332,2.6483023,0.80913424
4.9853973,7097.083,4.9816666,4.9783335,4.9749999,2.6123216,4.9716668,0.014338851,0,4.9850001,1,30.091307,1,0.1470747,4.9683332,2.6483023,0.80913424
4.9855976,7097.083,4.9816666,4.9783335,4.9749999,2.5923538,4.9716668,0.014859363,0,4.9850001,1,32.004734,1,0.12751675,4.9683332,2.6483023,0.80913424
4.9857974,7097.083,4.9816666,4.9783335,4.9749999,2.5709882,4.9716668,0.015375741,0,4.9850001,1,34.218582,1,0.10647827,4.9683332,2.6483023,0.80913424
4.9859977,7097.083,4.9816666,4.9783335,4.9749999,2.5483131,4.9716668,0.015887713,0,4.9850001,1,36.736103,1,0.084042333,4.9683332,2.6483023,0.80913424
4.9861975,7097.083,4.9816666,4.9783335,4.9749999,2.5244224,4.9716668,0.016395025,0,4.9850001,1,39.555737,1,0.060297508,4.9683332,2.6483023,0.80913424
4.9863973,7097.083,4.9816666,4.9783335,4.9749999,2.4994144,4.9716668,0.016897447,0,4.9850001,1,42.671196,1,0.035337478,4.9683332,2.6483023,0.80913424
4.9865975,7097.083,4.9816666,4.9783335,4.9749999,2.4733918,4.9716668,0.017394762,0,4.9850001,1,46.071526,1,0.0092607159,4.9683332,2.6483023,0.80913424
4.9866533,7097.083,4.9816666,4.9783335,4.9749999,2.465961,4.9716668,0.017532649,0,4.9850001,1,47.069569,1,0.0017960591,4.9683332,2.6483023,0.80913424
4.9866533,7097.083,4.9816666,4.9783335,4.9749999,2.465961,4.9716668,0.017532649,1,4.9850001,1,47.069569,0,0.0017960591,4.9683332,2.6483023,0.80913424
4.9866667,7097.083,4.9816666,4.9783335,4.9749999,2.4677699,4.9716668,0.017565573,1,4.9850001,1,47.312393,0,0.0035963194,4.9683332,2.6483023,0.80913424
4.9866667,7096.8594,4.9816666,4.9783335,4.9749999,2.4677699,4.9716668,0,1,4.9850001,1,0,0,0,4.9683332,2.634836,0.5394479
4.9867973,7096.8594,4.9816666,4.9783335,4.9749999,2.4852431,4.9716668,0.00032400721,1,4.9850001,1,2.3173602,0,0.017411636,4.9683332,2.634836,0.5394479
4.9869976,7096.8594,4.9816666,4.9783335,4.9749999,2.5109932,4.9716668,0.00082367059,1,4.9850001,1,5.6312971,0,0.043154847,4.9683332,2.634836,0.5394479
4.9871974,7096.8594,4.9816666,4.9783335,4.9749999,2.5354955,4.9716668,0.0013283611,1,4.9850001,1,8.6565161,0,0.067750543,4.9683332,2.634836,0.5394479
4.9873977,7096.8594,4.9816666,4.9783335,4.9749999,2.5586579,4.9716668,0.0018378197,1,4.9850001,1,11.383475,0,0.091101654,4.9683332,2.634836,0.5394479
4.9875975,7096.8594,4.9816666,4.9783335,4.9749999,2.5803938,4.9716668,0.0023517697,1,4.9850001,1,13.807334,0,0.11311601,4.9683332,2.634836,0.5394479
4.9877977,7096.8594,4.9816666,4.9783335,4.9749999,2.6006219,4.9716668,0.0028699175,1,4.9850001,1,15.928029,0,0.13370672,4.9683332,2.634836,0.5394479
4.9879975,7096.8594,4.9816666,4.9783335,4.9749999,2.6192672,4.9716668,0.0033919543,1,4.9850001,1,17.750278,0,0.15279254,4.9683332,2.634836,0.5394479
4.9881973,7096.8594,4.9816666,4.9783335,4.9749999,2.6362612,4.9716668,0.0039175563,1,4.9850001,1,19.283503,0,0.17029817,4.9683332,2.634836,0.5394479
4.9883332,7096.8594,4.9816666,4.9783335,4.9749999,2.6468248,4.9716668,0.0042762361,1,4.9850001,1,20.166605,0,0.18124637,4.9683332,2.634836,0.5394479
4.9883332,7096.8594,4.9816666,4.9783335,4.9749999,2.6468248,4.9716668,0.004276237,1,4.9850001,1,20.166607,0,0.18124638,4.9683332,2.634836,0.5394479
4.9883332,7096.8594,4.9816666,4.9783335,4.9749999,2.6468248,4.9716668,0.004276237,1,4.9850001,1,20.166607,0,0.18124638,4.9883332,2.634836,0.5394479
4.9883976,7096.8594,4.9816666,4.9783335,4.9749999,2.6515412,4.9716668,0.0044463864,1,4.9850001,1,20.541727,0,0.18615438,4.9883332,2.634836,0.5394479
4.9885974,7096.8594,4.9816666,4.9783335,4.9749999,2.6650517,4.9716668,0.0049780956,1,4.9850001,1,21.543333,0,0.20029852,4.9883332,2.634836,0.5394479
4.9887977,7096.8594,4.9816666,4.9783335,4.9749999,2.676744,4.9716668,0.005512327,1,4.9850001,1,22.310549,0,0.21267511,4.9883332,2.634836,0.5394479
4.9889975,7096.8594,4.9816666,4.9783335,4.9749999,2.6865766,4.9716668,0.0060487115,1,4.9850001,1,22.869505,0,0.22323506,4.9883332,2.634836,0.5394479
4.9891977,7096.8594,4.9816666,4.9783335,4.9749999,2.6945155,4.9716668,0.0065868739,1,4.9850001,1,23.249548,0,0.23193677,4.9883332,2.634836,0.5394479
4.9893975,7096.8594,4.9816666,4.9783335,4.9749999,2.7005339,4.9716668,0.0071264324,1,4.9850001,1,23.482862,0,0.23874587,4.9883332,2.634836,0.5394479
4.9895978,7096.8594,4.9816666,4.9783335,4.9749999,2.7046125,4.9716668,0.0076670009,1,4.9850001,1,23.603947,0,0.24363548,4.9883332,2.634836,0.5394479
4.9897976,7096.8594,4.9816666,4.9783335,4.9749999,2.7067399,4.9716668,0.0082081901,1,4.9850001,1,23.649057,0,0.24658628,4.9883332,2.634836,0.5394479
4.9899898,7096.8594,4.9816666,4.9783335,4.9749999,2.7069416,4.9716668,0.0087289456,1,4.9850001,1,23.655642,0,0.24758436,4.9883332,2.634836,0.5394479
4.9899898,7096.8594,4.9816666,4.9783335,4.9749999,2.7069416,4.9716668,0.0087289456,1,4.9850001,1,23.655642,0,0.24758436,4.9883332,2.634836,0.5394479
4.9899974,7096.8594,4.9816666,4.9783335,4.9749999,2.7069123,4.9716668,0.0087496089,1,4.9850001,1,23.655643,0,0.24758667,4.9883332,2.634836,0.5394479
4.9901977,7096.8594,4.9816666,4.9783335,4.9749999,2.7051337,4.9716668,0.0092908675,1,4.9850001,1,23.66181,0,0.2466327,4.9883332,2.634836,0.5394479
4.9903975,7096.8594,4.9816666,4.9783335,4.9749999,2.7014153,4.9716668,0.0098315757,1,4.9850001,1,23.705555,0,0.24372819,4.9883332,2.634836,0.5394479
4.9905977,7096.8594,4.9816666,4.9783335,4.9749999,2.6957767,4.9716668,0.010371349,1,4.9850001,1,23.82439,0,0.23888458,4.9883332,2.634836,0.5394479
4.9907975,7096.8594,4.9816666,4.9783335,4.9749999,2.6882443,4.9716668,0.010909803,1,4.9850001,1,24.054617,0,0.23212092,4.9883332,2.634836,0.5394479
4.9909978,7096.8594,4.9816666,4.9783335,4.9749999,2.6788523,4.9716668,0.011446564,1,4.9850001,1,24.43079,0,0.2234638,4.9883332,2.634836,0.5394479
4.9911976,7096.8594,4.9816666,4.9783335,4.9749999,2.6676424,4.9716668,0.011981266,1,4.9850001,1,24.985132,0,0.21294752,4.9883332,2.634836,0.5394479
4.9913979,7096.8594,4.9816666,4.9783335,4.9749999,2.6546633,4.9716668,0.012513546,1,4.9850001,1,25.747068,0,0.20061356,4.9883332,2.634836,0.5394479
4.9915977,7096.8594,4.9816666,4.9783335,4.9749999,2.6399705,4.9716668,0.013043058,1,4.9850001,1,26.742754,0,0.18651062,4.9883332,2.634836,0.5394479
4.9916668,7096.8594,4.9816666,4.9783335,4.9749999,2.634517,4.9716668,0.013224975,1,4.9850001,1,27.144548,0,0.1812464,4.9883332,2.634836,0.5394479
4.9916668,7096.8594,4.9816666,4.9783335,4.9749999,2.6345167,4.9716668,0.013224976,1,4.9850001,1,27.14455,0,0.18124637,4.9883332,2.634836,0.5394479
4.9916668,7096.8594,4.9816666,4.9783335,4.9749999,2.6345167,4.9916668,0.013224976,1,4.9850001,1,27.14455,0,0.18124637,4.9883332,2.634836,0.5394479
4.9917979,7096.8594,4.9816666,4.9783335,4.9749999,2.6236265,4.9916668,0.013569466,1,4.9850001,1,27.994675,0,0.17069444,4.9883332,2.634836,0.5394479
4.9919977,7096.8594,4.9816666,4.9783335,4.9749999,2.6057003,4.9916668,0.014092445,1,4.9850001,1,29.521183,0,0.15322731,4.9883332,2.634836,0.5394479
4.9921975,7096.8594,4.9816666,4.9783335,4.9749999,2.5862668,4.9916668,0.014611687,1,4.9850001,1,31.336407,0,0.13417827,4.9883332,2.634836,0.5394479
4.9923978,7096.8594,4.9816666,4.9783335,4.9749999,2.565407,4.9916668,0.015126898,1,4.9850001,1,33.449913,0,0.11362243,4.9883332,2.634836,0.5394479
4.9925976,7096.8594,4.9816666,4.9783335,4.9749999,2.5432079,4.9916668,0.015637802,1,4.9850001,1,35.866547,0,0.091640897,4.9883332,2.634836,0.5394479
4.9927979,7096.8594,4.9816666,4.9783335,4.9749999,2.5197611,4.9916668,0.016144138,1,4.9850001,1,38.586342,0,0.06832049,4.9883332,2.634836,0.5394479
4.9929976,7096.8594,4.9816666,4.9783335,4.9749999,2.4951637,4.9916668,0.016645668,1,4.9850001,1,41.604572,0,0.043753244,4.9883332,2.634836,0.5394479
4.9931979,7096.8594,4.9816666,4.9783335,4.9749999,2.4695168,4.9916668,0.017142173,1,4.9850001,1,44.911819,0,0.018036038,4.9883332,2.634836,0.5394479
4.9933267,7096.8594,4.9816666,4.9783335,4.9749999,2.4524798,4.9916668,0.017459424,1,4.9850001,1,47.19022,0,0.0008985739,4.9883332,2.634836,0.5394479
4.9933267,7096.8594,4.9816666,4.9783335,4.9749999,2.4524798,4.9916668,0.017459424,1,4.9850001,0,47.19022,1,0.0008985739,4.9883332,2.634836,0.5394479
4.9933333,7096.8594,4.9816666,4.9783335,4.9749999,2.4533856,4.9916668,0.017475793,1,4.9850001,0,47.311485,1,0.001798162,4.9883332,2.634836,0.5394479
4.9933333,7096.7231,4.9816666,4.9783335,4.9749999,2.4533856,4.9916668,0,1,4.9850001,0,0,1,0,4.9883332,2.6213689,0.26972431
