"Time","dcpm.inertiaRotor.phi","hbridge.vDC1","inductor.i","hbridge.vDC2","hbridge.iDC1","dcpm.inertiaRotor.w","meanCurrent.y","meanVoltage.y","hbridge.iDC2"
4.0471001,59.526833,120,15.154296,-0.00030308592,0.0048000002,115.48885,16.587475,71.999672,-15.154296
4.0471001,59.526833,120,15.154296,119.99969,15.159096,115.48885,16.587475,71.999672,-15.154296
4.0471973,59.538086,120,15.896326,119.99968,15.901126,115.49527,16.587475,71.999672,-15.896326
4.0473976,59.561188,120,17.417591,119.99965,17.422392,115.50941,16.587475,71.999672,-17.417591
4.0474,59.561481,120,17.43709,119.99965,17.441891,115.5096,16.587475,71.999672,-17.43709
4.0474,59.561481,120,17.43709,-0.0003487418,0.0048000002,115.5096,16.587475,71.999672,-17.43709
4.0475001,59.573032,120,16.197437,-0.00032394874,0.0048000002,115.51674,16.587475,71.999672,-16.197437
4.0475001,59.573032,120,16.197437,-0.00032394874,0.0048000002,115.51674,16.587475,71.999672,-16.197437
4.0475974,59.58429,120,14.990396,-0.0002998079,0.0048000002,115.52319,16.587475,71.999672,-14.990396
4.0475998,59.584587,120,14.958744,-0.00029917489,0.0048000002,115.52335,16.587475,71.999672,-14.958744
4.0475998,59.584587,120,14.958744,119.9997,14.963544,115.52335,16.587475,71.999672,-14.958744
4.0477977,59.607399,120,16.461548,119.99967,16.466349,115.53651,16.587475,71.999672,-16.461548
4.0479002,59.619247,120,17.240934,119.99966,17.245733,115.54385,16.587475,71.999672,-17.240934
4.0479002,59.619247,120,17.240934,-0.00034481866,0.0048000002,115.54385,16.587475,71.999672,-17.240934
4.0479975,59.630508,120,16.03252,-0.0003206504,0.0048000002,115.55073,16.587475,71.999672,-16.03252
4.0479999,59.630802,120,16.001081,-0.00032002162,0.0048000002,115.5509,16.587475,71.999672,-16.001081
4.0479999,59.630802,120,16.001081,-0.00032002162,0.0048000002,115.5509,16.197824,71.99968,-16.001081
4.0481,59.642357,120,14.76219,-0.00029524381,0.0048000002,115.55743,16.197824,71.99968,-14.76219
4.0481,59.642357,120,14.76219,119.9997,14.76699,115.55743,16.197824,71.99968,-14.76219
4.0481973,59.653622,120,15.504202,119.99969,15.509002,115.56369,16.197824,71.99968,-15.504202
4.0483975,59.676735,120,17.024673,119.99966,17.029474,115.5775,16.197824,71.99968,-17.024673
4.0483999,59.677025,120,17.043791,119.99966,17.048592,115.57768,16.197824,71.99968,-17.043791
4.0483999,59.677025,120,17.043791,-0.00034087582,0.0048000002,115.57768,16.197824,71.99968,-17.043791
4.0485001,59.688583,120,15.803744,-0.0003160749,0.0048000002,115.58465,16.197824,71.99968,-15.803744
4.0485001,59.688583,120,15.803744,-0.0003160749,0.0048000002,115.58465,16.197824,71.99968,-15.803744
4.0485973,59.699852,120,14.595717,-0.00029191436,0.0048000002,115.59094,16.197824,71.99968,-14.595717
4.0486002,59.700142,120,14.56466,-0.0002912932,0.0048000002,115.59109,16.197824,71.99968,-14.56466
4.0486002,59.700142,120,14.56466,119.99971,14.56946,115.59109,16.197824,71.99968,-14.56466
4.0487976,59.722973,120,16.067068,119.99968,16.071869,115.60394,16.197824,71.99968,-16.067068
4.0489001,59.734825,120,16.845688,119.99966,16.850489,115.61109,16.197824,71.99968,-16.845688
4.0489001,59.734825,120,16.845688,-0.00033691377,0.0048000002,115.61109,16.197824,71.99968,-16.845688
4.0489974,59.746098,120,15.636298,-0.00031272596,0.0048000002,115.61781,16.197824,71.99968,-15.636298
4.0489998,59.746384,120,15.605453,-0.00031210907,0.0048000002,115.61798,16.197824,71.99968,-15.605453
4.0489998,59.746384,120,15.605453,-0.00031210907,0.0048000002,115.61798,15.804144,71.999687,-15.605453
4.0490999,59.757946,120,14.366181,-0.00028732364,0.0048000002,115.62434,15.804144,71.999687,-14.366181
4.0490999,59.757946,120,14.366181,119.99971,14.370981,115.62434,15.804144,71.999687,-14.366181
4.0491977,59.769222,120,15.108195,119.99969,15.112995,115.63044,15.804144,71.999687,-15.108195
4.0493975,59.792351,120,16.627914,119.99966,16.632715,115.64391,15.804144,71.999687,-16.627914
4.0493999,59.792637,120,16.646652,119.99966,16.651453,115.64408,15.804144,71.999687,-16.646652
4.0493999,59.792637,120,16.646652,-0.00033293304,0.0048000002,115.64408,15.804144,71.999687,-16.646652
4.0495,59.804203,120,15.406234,-0.00030812467,0.0048000002,115.65089,15.804144,71.999687,-15.406234
4.0495,59.804203,120,15.406234,-0.00030812467,0.0048000002,115.65089,15.804144,71.999687,-15.406234
4.0495977,59.815483,120,14.197242,-0.00028394483,0.0048000002,115.65701,15.804144,71.999687,-14.197242
4.0496001,59.815769,120,14.16678,-0.00028333557,0.0048000002,115.65716,15.804144,71.999687,-14.16678
4.0496001,59.815769,120,14.16678,119.99972,14.171579,115.65716,15.804144,71.999687,-14.16678
4.0497975,59.838615,120,15.668833,119.99969,15.673634,115.66967,15.804144,71.999687,-15.668833
4.0499001,59.850468,120,16.446709,119.99967,16.451509,115.67665,15.804144,71.999687,-16.446709
4.0499001,59.850468,120,16.446709,-0.00032893417,0.0048000002,115.67665,15.804144,71.999687,-16.446709
4.0499973,59.861755,120,15.236361,-0.0003047272,0.0048000002,115.6832,15.804144,71.999687,-15.236361
4.0500002,59.862038,120,15.206112,-0.00030412222,0.0048000002,115.68336,15.804144,71.999687,-15.206112
4.0500002,59.862038,120,15.206112,-0.00030412222,0.0048000002,115.68336,15.406643,71.999695,-15.206112
4.0500998,59.873604,120,13.96648,-0.0002793296,0.0048000002,115.68955,15.406643,71.999695,-13.96648
4.0500998,59.873604,120,13.96648,119.99972,13.97128,115.68955,15.406643,71.999695,-13.96648
4.0501976,59.884892,120,14.708516,119.9997,14.713316,115.6955,15.406643,71.999695,-14.708516
4.0503974,59.908035,120,16.227526,119.99967,16.232325,115.70863,15.406643,71.999695,-16.227526
4.0503998,59.908314,120,16.245884,119.99967,16.250685,115.70879,15.406643,71.999695,-16.245884
4.0503998,59.908314,120,16.245884,-0.0003249177,0.0048000002,115.70879,15.406643,71.999695,-16.245884
4.0504999,59.919884,120,15.005114,-0.00030010229,0.0048000002,115.71542,15.406643,71.999695,-15.005114
4.0504999,59.919884,120,15.005114,-0.00030010229,0.0048000002,115.71542,15.406643,71.999695,-15.005114
4.0505977,59.931179,120,13.795177,-0.00027590353,0.0048000002,115.72139,15.406643,71.999695,-13.795177
4.0506001,59.931458,120,13.76531,-0.0002753062,0.0048000002,115.72153,15.406643,71.999695,-13.76531
4.0506001,59.931458,120,13.76531,119.99973,13.77011,115.72153,15.406643,71.999695,-13.76531
4.0507975,59.954327,120,15.267051,119.99969,15.271851,115.7337,15.406643,71.999695,-15.267051
4.0509,59.966175,120,16.044205,119.99968,16.049006,115.7405,15.406643,71.999695,-16.044205
4.0509,59.966175,120,16.044205,-0.00032088411,0.0048000002,115.7405,15.406643,71.999695,-16.044205
4.0509977,59.977474,120,14.832918,-0.00029665837,0.0048000002,115.7469,15.406643,71.999695,-14.832918
4.0510001,59.977753,120,14.803267,-0.00029606532,0.0048000002,115.74705,15.406643,71.999695,-14.803267
4.0510001,59.977753,120,14.803267,-0.00029606532,0.0048000002,115.74705,15.005533,71.999702,-14.803267
4.0510998,59.989326,120,13.563296,-0.00027126592,0.0048000002,115.75307,15.005533,71.999702,-13.563296
4.0510998,59.989326,120,13.563296,119.99973,13.568096,115.75307,15.005533,71.999702,-13.563296
4.0511975,60.000626,120,14.305374,119.99971,14.310174,115.75884,15.005533,71.999702,-14.305374
4.0513978,60.023781,120,15.823715,119.99969,15.828515,115.77163,15.005533,71.999702,-15.823715
4.0514002,60.024055,120,15.841697,119.99968,15.846497,115.77179,15.005533,71.999702,-15.841697
4.0514002,60.024055,120,15.841697,-0.00031683393,0.0048000002,115.77179,15.005533,71.999702,-15.841697
4.0514998,60.035633,120,14.600595,-0.00029201192,0.0048000002,115.77825,15.005533,71.999702,-14.600595
4.0514998,60.035633,120,14.600595,-0.00029201192,0.0048000002,115.77825,15.005533,71.999702,-14.600595
4.0515976,60.046936,120,13.389733,-0.00026779465,0.0048000002,115.78405,15.005533,71.999702,-13.389733
4.0516,60.047211,120,13.360463,-0.00026720928,0.0048000002,115.78419,15.005533,71.999702,-13.360463
4.0516,60.047211,120,13.360463,119.99973,13.365263,115.78419,15.005533,71.999702,-13.360463
4.0517979,60.070095,120,14.861932,119.9997,14.866732,115.79602,15.005533,71.999702,-14.861932
4.0518999,60.081947,120,15.638386,119.99969,15.643186,115.80264,15.005533,71.999702,-15.638386
4.0518999,60.081947,120,15.638386,-0.00031276772,0.0048000002,115.80264,15.005533,71.999702,-15.638386
4.0519977,60.093258,120,14.426182,-0.00028852362,0.0048000002,115.80888,15.005533,71.999702,-14.426182
4.052,60.093529,120,14.397127,-0.00028794256,0.0048000002,115.80902,15.005533,71.999702,-14.397127
4.052,60.093529,120,14.397127,-0.00028794256,0.0048000002,115.80902,14.601024,71.99971,-14.397127
4.0521002,60.10511,120,13.156838,-0.00026313678,0.0048000002,115.81487,14.601024,71.99971,-13.156838
4.0521002,60.10511,120,13.156838,119.99974,13.161639,115.81487,14.601024,71.99971,-13.156838
4.0521975,60.116421,120,13.898979,119.99973,13.903779,115.82047,14.601024,71.99971,-13.898979
4.0523977,60.139587,120,15.416695,119.99969,15.421494,115.83292,14.601024,71.99971,-15.416695
4.0524001,60.139858,120,15.434299,119.99969,15.439098,115.83307,14.601024,71.99971,-15.434299
4.0524001,60.139858,120,15.434299,-0.00030868597,0.0048000002,115.83307,14.601024,71.99971,-15.434299
4.0524998,60.15144,120,14.192888,-0.00028385775,0.0048000002,115.83936,14.601024,71.99971,-14.192888
4.0524998,60.15144,120,14.192888,-0.00028385775,0.0048000002,115.83936,14.601024,71.99971,-14.192888
4.0525975,60.162758,120,12.98112,-0.00025962241,0.0048000002,115.84499,14.601024,71.99971,-12.98112
4.0525999,60.163025,120,12.952448,-0.00025904897,0.0048000002,115.84512,14.601024,71.99971,-12.952448
4.0525999,60.163025,120,12.952448,119.99974,12.957249,115.84512,14.601024,71.99971,-12.952448
4.0527978,60.185928,120,14.453685,119.99971,14.458486,115.85661,14.601024,71.99971,-14.453685
4.0528998,60.197781,120,15.229461,119.99969,15.234261,115.86306,14.601024,71.99971,-15.229461
4.0528998,60.197781,120,15.229461,-0.00030458922,0.0048000002,115.86306,14.601024,71.99971,-15.229461
4.0529976,60.209103,120,14.016359,-0.00028032719,0.0048000002,115.86913,14.601024,71.99971,-14.016359
4.053,60.20937,120,13.987904,-0.00027975807,0.0048000002,115.86926,14.601024,71.99971,-13.987904
4.053,60.20937,120,13.987904,-0.00027975807,0.0048000002,115.86926,14.193325,71.999718,-13.987904
4.0531001,60.220955,120,12.747318,-0.00025494635,0.0048000002,115.87493,14.193325,71.999718,-12.747318
4.0531001,60.220955,120,12.747318,119.99975,12.752118,115.87493,14.193325,71.999718,-12.747318
4.0531979,60.232277,120,13.489541,119.99973,13.494341,115.88037,14.193325,71.999718,-13.489541
4.0533977,60.255455,120,15.006672,119.9997,15.011472,115.89246,14.193325,71.999718,-15.006672
4.0534,60.255718,120,15.023899,119.9997,15.028699,115.89261,14.193325,71.999718,-15.023899
4.0534,60.255718,120,15.023899,-0.00030047799,0.0048000002,115.89261,14.193325,71.999718,-15.023899
4.0535002,60.267311,120,13.782201,-0.00027564401,0.0048000002,115.89873,14.193325,71.999718,-13.782201
4.0535002,60.267311,120,13.782201,-0.00027564401,0.0048000002,115.89873,14.193325,71.999718,-13.782201
4.0535979,60.278637,120,12.569548,-0.00025139094,0.0048000002,115.90419,14.193325,71.999718,-12.569548
4.0535998,60.2789,120,12.541474,-0.00025082947,0.0048000002,115.90431,14.193325,71.999718,-12.541474
4.0535998,60.2789,120,12.541474,119.99975,12.546274,115.90431,14.193325,71.999718,-12.541474
4.0537977,60.301819,120,14.042521,119.99972,14.04732,115.91547,14.193325,71.999718,-14.042521
4.0538998,60.313675,120,14.817639,119.9997,14.82244,115.92173,14.193325,71.999718,-14.817639
4.0538998,60.313675,120,14.817639,-0.00029635278,0.0048000002,115.92173,14.193325,71.999718,-14.817639
4.053998,60.325005,120,13.603661,-0.0002720732,0.0048000002,115.92763,14.193325,71.999718,-13.603661
4.0539999,60.325268,120,13.575805,-0.0002715161,0.0048000002,115.92775,14.193325,71.999718,-13.575805
4.0539999,60.325268,120,13.575805,-0.0002715161,0.0048000002,115.92775,13.782648,71.999725,-13.575805
4.0541,60.336861,120,12.334943,-0.00024669885,0.0048000002,115.93325,13.782648,71.999725,-12.334943
4.0541,60.336861,120,12.334943,119.99976,12.339743,115.93325,13.782648,71.999725,-12.334943
4.0541978,60.348194,120,13.077268,119.99974,13.082067,115.93852,13.782648,71.999725,-13.077268
4.0543976,60.371384,120,14.593857,119.99971,14.598657,115.95027,13.782648,71.999725,-14.593857
4.0544,60.371643,120,14.610708,119.99971,14.615508,115.95041,13.782648,71.999725,-14.610708
4.0544,60.371643,120,14.610708,-0.00029221416,0.0048000002,115.95041,13.782648,71.999725,-14.610708
4.0545001,60.383236,120,13.368742,-0.00026737482,0.0048000002,115.95634,13.782648,71.999725,-13.368742
4.0545001,60.383236,120,13.368742,-0.00026737482,0.0048000002,115.95634,13.782648,71.999725,-13.368742
4.0545979,60.394577,120,12.155224,-0.00024310448,0.0048000002,115.96164,13.782648,71.999725,-12.155224
4.0545998,60.394833,120,12.12775,-0.000242555,0.0048000002,115.96175,13.782648,71.999725,-12.12775
4.0545998,60.394833,120,12.12775,119.99976,12.13255,115.96175,13.782648,71.999725,-12.12775
4.0547976,60.41777,120,13.628648,119.99973,13.633448,115.97256,13.782648,71.999725,-13.628648
4.0549002,60.429623,120,14.403131,119.99971,14.407931,115.97865,13.782648,71.999725,-14.403131
4.0549002,60.429623,120,14.403131,-0.00028806261,0.0048000002,115.97865,13.782648,71.999725,-14.403131
4.0549979,60.440968,120,13.188294,-0.00026376589,0.0048000002,115.98438,13.782648,71.999725,-13.188294
4.0549998,60.441223,120,13.161038,-0.00026322078,0.0048000002,115.9845,13.782648,71.999725,-13.161038
4.0549998,60.441223,120,13.161038,-0.00026322078,0.0048000002,115.9845,13.369202,71.999733,-13.161038
4.0551,60.45282,120,11.919922,-0.00023839844,0.0048000002,115.98981,13.369202,71.999733,-11.919922
4.0551,60.45282,120,11.919922,119.99976,11.924722,115.98981,13.369202,71.999733,-11.919922
4.0551977,60.464165,120,12.66237,119.99975,12.66717,115.99492,13.369202,71.999733,-12.66237
4.055398,60.48737,120,14.178457,119.99972,14.183257,116.00631,13.369202,71.999733,-14.178457
4.0553999,60.487621,120,14.194934,119.99972,14.199734,116.00644,13.369202,71.999733,-14.194934
4.0553999,60.487621,120,14.194934,-0.00028389867,0.0048000002,116.00644,13.369202,71.999733,-14.194934
4.0555,60.499222,120,12.952721,-0.00025905442,0.0048000002,116.0122,13.369202,71.999733,-12.952721
4.0555,60.499222,120,12.952721,-0.00025905442,0.0048000002,116.0122,13.369202,71.999733,-12.952721
4.0555978,60.510571,120,11.738358,-0.00023476717,0.0048000002,116.01733,13.369202,71.999733,-11.738358
4.0556002,60.510822,120,11.711484,-0.00023422968,0.0048000002,116.01743,13.369202,71.999733,-11.711484
4.0556002,60.510822,120,11.711484,119.99976,11.716284,116.01743,13.369202,71.999733,-11.711484
4.0557981,60.533775,120,13.212273,119.99973,13.217073,116.0279,13.369202,71.999733,-13.212273
4.0559001,60.545631,120,13.986143,119.99972,13.990943,116.0338,13.369202,71.999733,-13.986143
4.0559001,60.545631,120,13.986143,-0.00027972288,0.0048000002,116.0338,13.369202,71.999733,-13.986143
4.0559978,60.556984,120,12.77047,-0.0002554094,0.0048000002,116.03935,13.369202,71.999733,-12.77047
4.0560002,60.557236,120,12.743814,-0.00025487627,0.0048000002,116.03947,13.369202,71.999733,-12.743814
4.0560002,60.557236,120,12.743814,-0.00025487627,0.0048000002,116.03947,12.953193,71.999741,-12.743814
4.0560999,60.56884,120,11.502463,-0.00023004926,0.0048000002,116.04462,12.953193,71.999741,-11.502463
4.0560999,60.56884,120,11.502463,119.99977,11.507263,116.04462,12.953193,71.999741,-11.502463
4.0561976,60.580196,120,12.245053,119.99976,12.249853,116.04955,12.953193,71.999741,-12.245053
4.0563979,60.603409,120,13.760682,119.99973,13.765482,116.06059,12.953193,71.999741,-13.760682
4.0563998,60.603653,120,13.776785,119.99973,13.781585,116.06071,12.953193,71.999741,-13.776785
4.0563998,60.603653,120,13.776785,-0.00027553568,0.0048000002,116.06071,12.953193,71.999741,-13.776785
4.0565,60.615261,120,12.534345,-0.00025068689,0.0048000002,116.06629,12.953193,71.999741,-12.534345
4.0565,60.615261,120,12.534345,-0.00025068689,0.0048000002,116.06629,12.953193,71.999741,-12.534345
4.0565977,60.626621,120,11.319159,-0.00022638316,0.0048000002,116.07124,12.953193,71.999741,-11.319159
4.0566001,60.626865,120,11.292885,-0.00022585769,0.0048000002,116.07135,12.953193,71.999741,-11.292885
4.0566001,60.626865,120,11.292885,119.99977,11.297685,116.07135,12.953193,71.999741,-11.292885
4.056798,60.649837,120,12.793606,119.99974,12.798406,116.08146,12.953193,71.999741,-12.793606
4.0569,60.66169,120,13.566884,119.99973,13.571684,116.08717,12.953193,71.999741,-13.566884
4.0569,60.66169,120,13.566884,-0.00027133769,0.0048000002,116.08717,12.953193,71.999741,-13.566884
4.0569978,60.673058,120,12.350393,-0.00024700788,0.0048000002,116.09256,12.953193,71.999741,-12.350393
4.0570002,60.673302,120,12.324339,-0.00024648677,0.0048000002,116.09267,12.953193,71.999741,-12.324339
4.0570002,60.673302,120,12.324339,-0.00024648677,0.0048000002,116.09267,12.53483,71.999748,-12.324339
4.0570998,60.68491,120,11.082774,-0.00022165549,0.0048000002,116.09763,12.53483,71.999748,-11.082774
4.0570998,60.68491,120,11.082774,119.99978,11.087574,116.09763,12.53483,71.999748,-11.082774
4.057198,60.696278,120,11.825527,119.99976,11.830327,116.10239,12.53483,71.999748,-11.825527
4.0573978,60.719501,120,13.340737,119.99973,13.345537,116.11308,12.53483,71.999748,-13.340737
4.0574002,60.719742,120,13.356466,119.99973,13.361266,116.1132,12.53483,71.999748,-13.356466
4.0574002,60.719742,120,13.356466,-0.00026712933,0.0048000002,116.1132,12.53483,71.999748,-13.356466
4.0574999,60.731354,120,12.113821,-0.00024227642,0.0048000002,116.1186,12.53483,71.999748,-12.113821
4.0574999,60.731354,120,12.113821,-0.00024227642,0.0048000002,116.1186,12.53483,71.999748,-12.113821
4.0575981,60.742725,120,10.89783,-0.00021795659,0.0048000002,116.12338,12.53483,71.999748,-10.89783
4.0576,60.742966,120,10.872157,-0.00021744314,0.0048000002,116.12347,12.53483,71.999748,-10.872157
4.0576,60.742966,120,10.872157,119.99978,10.876957,116.12347,12.53483,71.999748,-10.872157
4.0577979,60.765953,120,12.372851,119.99976,12.377651,116.13324,12.53483,71.999748,-12.372851
4.0579,60.777805,120,13.145558,119.99974,13.150358,116.13877,12.53483,71.999748,-13.145558
4.0579,60.777805,120,13.145558,-0.00026291117,0.0048000002,116.13877,12.53483,71.999748,-13.145558
4.0579982,60.789181,120,11.92827,-0.00023856541,0.0048000002,116.14398,12.53483,71.999748,-11.92827
4.0580001,60.789417,120,11.902818,-0.00023805637,0.0048000002,116.14408,12.53483,71.999748,-11.902818
4.0580001,60.789417,120,11.902818,-0.00023805637,0.0048000002,116.14408,12.114285,71.999756,-11.902818
4.0581002,60.801033,120,10.66106,-0.0002132212,0.0048000002,116.14887,12.114285,71.999756,-10.66106
4.0581002,60.801033,120,10.66106,119.99979,10.66586,116.14887,12.114285,71.999756,-10.66106
4.058198,60.812412,120,11.403996,119.99977,11.408796,116.15346,12.114285,71.999756,-11.403996
4.0583978,60.835644,120,12.918829,119.99974,12.92363,116.16378,12.114285,71.999756,-12.918829
4.0584002,60.83588,120,12.934185,119.99974,12.938985,116.16389,12.114285,71.999756,-12.934185
4.0584002,60.83588,120,12.934185,-0.00025868369,0.0048000002,116.16389,12.114285,71.999756,-12.934185
4.0584998,60.847496,120,11.691356,-0.0002338271,0.0048000002,116.16912,12.114285,71.999756,-11.691356
4.0584998,60.847496,120,11.691356,-0.0002338271,0.0048000002,116.16912,12.114285,71.999756,-11.691356
4.058598,60.858879,120,10.474579,-0.00020949158,0.0048000002,116.17373,12.114285,71.999756,-10.474579
4.0585999,60.859112,120,10.449509,-0.00020899017,0.0048000002,116.17382,12.114285,71.999756,-10.449509
4.0585999,60.859112,120,10.449509,119.99979,10.454309,116.17382,12.114285,71.999756,-10.449509
4.0587978,60.882114,120,11.950216,119.99976,11.955017,116.18323,12.114285,71.999756,-11.950216
4.0588999,60.893967,120,12.722373,119.99975,12.727173,116.18857,12.114285,71.999756,-12.722373
4.0588999,60.893967,120,12.722373,-0.00025444746,0.0048000002,116.18857,12.114285,71.999756,-12.722373
4.0589981,60.905354,120,11.504309,-0.00023008617,0.0048000002,116.1936,12.114285,71.999756,-11.504309
4.059,60.905586,120,11.479459,-0.00022958918,0.0048000002,116.1937,12.114285,71.999756,-11.479459
4.059,60.905586,120,11.479459,-0.00022958918,0.0048000002,116.1937,11.691819,71.999763,-11.479459
4.0591002,60.917206,120,10.237528,-0.00020475055,0.0048000002,116.19831,11.691819,71.999763,-10.237528
4.0591002,60.917206,120,10.237528,119.99979,10.242328,116.19831,11.691819,71.999763,-10.237528
4.0591979,60.928596,120,10.980666,119.99978,10.985466,116.20273,11.691819,71.999763,-10.980666
4.0593982,60.951839,120,12.495164,119.99975,12.499964,116.21269,11.691819,71.999763,-12.495164
4.0594001,60.952068,120,12.510147,119.99975,12.514948,116.21279,11.691819,71.999763,-12.510147
4.0594001,60.952068,120,12.510147,-0.00025020295,0.0048000002,116.21279,11.691819,71.999763,-12.510147
4.0595002,60.963688,120,11.267153,-0.00022534307,0.0048000002,116.21784,11.691819,71.999763,-11.267153
4.0595002,60.963688,120,11.267153,-0.00022534307,0.0048000002,116.21784,11.691819,71.999763,-11.267153
4.059598,60.975082,120,10.049612,-0.00020099225,0.0048000002,116.22227,11.691819,71.999763,-10.049612
4.0595999,60.975311,120,10.025145,-0.00020050288,0.0048000002,116.22236,11.691819,71.999763,-10.025145
4.0595999,60.975311,120,10.025145,119.9998,10.029944,116.22236,11.691819,71.999763,-10.025145
4.0597982,60.998329,120,11.525907,119.99977,11.530706,116.23141,11.691819,71.999763,-11.525907
4.0598998,61.010181,120,12.297534,119.99976,12.302334,116.23657,11.691819,71.999763,-12.297534
4.0598998,61.010181,120,12.297534,-0.00024595068,0.0048000002,116.23657,11.691819,71.999763,-12.297534
4.059998,61.021576,120,11.078712,-0.00022157424,0.0048000002,116.24143,11.691819,71.999763,-11.078712
4.0599999,61.021805,120,11.054465,-0.0002210893,0.0048000002,116.24152,11.691819,71.999763,-11.054465
4.0599999,61.021805,120,11.054465,-0.0002210893,0.0048000002,116.24152,11.267613,71.999771,-11.054465
4.0601001,61.033428,120,9.8123827,-0.00019624765,0.0048000002,116.24596,11.267613,71.999771,-9.8123827
4.0601001,61.033428,120,9.8123827,119.9998,9.8171825,116.24596,11.267613,71.999771,-9.8123827
4.0601978,61.044827,120,10.555743,119.99979,10.560544,116.25019,11.267613,71.999771,-10.555743
4.0603981,61.068081,120,12.069946,119.99976,12.074746,116.2598,11.267613,71.999771,-12.069946
4.0604,61.068306,120,12.084558,119.99976,12.089358,116.2599,11.267613,71.999771,-12.084558
4.0604,61.068306,120,12.084558,-0.00024169116,0.0048000002,116.2599,11.267613,71.999771,-12.084558
4.0605001,61.079929,120,10.84142,-0.0002168284,0.0048000002,116.26476,11.267613,71.999771,-10.84142
4.0605001,61.079929,120,10.84142,-0.0002168284,0.0048000002,116.26476,11.267613,71.999771,-10.84142
4.0605979,61.091335,120,9.6231346,-0.00019246268,0.0048000002,116.26902,11.267613,71.999771,-9.6231346
4.0605998,61.091557,120,9.5992689,-0.00019198538,0.0048000002,116.2691,11.267613,71.999771,-9.5992689
4.0605998,61.091557,120,9.5992689,119.99981,9.6040688,116.2691,11.267613,71.999771,-9.5992689
4.0607982,61.11459,120,11.100125,119.99978,11.104925,116.2778,11.267613,71.999771,-11.100125
4.0609002,61.126442,120,11.871245,119.99976,11.876045,116.28277,11.267613,71.999771,-11.871245
4.0609002,61.126442,120,11.871245,-0.0002374249,0.0048000002,116.28277,11.267613,71.999771,-11.871245
4.060998,61.137848,120,10.651686,-0.00021303371,0.0048000002,116.28745,11.267613,71.999771,-10.651686
4.0609999,61.138069,120,10.628042,-0.00021256084,0.0048000002,116.28754,11.267613,71.999771,-10.628042
4.0609999,61.138069,120,10.628042,-0.00021256084,0.0048000002,116.28754,10.841879,71.999786,-10.628042
4.0611,61.149696,120,9.385828,-0.00018771656,0.0048000002,116.29179,10.841879,71.999786,-9.385828
4.0611,61.149696,120,9.385828,119.99981,9.3906279,116.29179,10.841879,71.999786,-9.385828
4.0611982,61.161106,120,10.129432,119.99979,10.134232,116.29585,10.841879,71.999786,-10.129432
4.061398,61.184368,120,11.64338,119.99976,11.64818,116.30509,10.841879,71.999786,-11.64338
4.0613999,61.184586,120,11.65762,119.99976,11.66242,116.30518,10.841879,71.999786,-11.65762
4.0613999,61.184586,120,11.65762,-0.0002331524,0.0048000002,116.30518,10.841879,71.999786,-11.65762
4.0615001,61.196217,120,10.414358,-0.00020828717,0.0048000002,116.30987,10.841879,71.999786,-10.414358
4.0615001,61.196217,120,10.414358,-0.00020828717,0.0048000002,116.30987,10.841879,71.999786,-10.414358
4.0615983,61.20763,120,9.1953478,-0.00018390696,0.0048000002,116.31395,10.841879,71.999786,-9.1953478
4.0616002,61.207848,120,9.1720858,-0.00018344172,0.0048000002,116.31403,10.841879,71.999786,-9.1720858
4.0616002,61.207848,120,9.1720858,119.99982,9.1768856,116.31403,10.841879,71.999786,-9.1720858
4.0617981,61.230896,120,10.673077,119.99979,10.677877,116.32237,10.841879,71.999786,-10.673077
4.0619001,61.242744,120,11.443709,119.99977,11.448509,116.32715,10.841879,71.999786,-11.443709
4.0619001,61.242744,120,11.443709,-0.0002288742,0.0048000002,116.32715,10.841879,71.999786,-11.443709
4.0619984,61.254162,120,10.223433,-0.00020446866,0.0048000002,116.33167,10.841879,71.999786,-10.223433
4.0619998,61.254379,120,10.200394,-0.00020400787,0.0048000002,116.33174,10.841879,71.999786,-10.200394
4.0619998,61.254379,120,10.200394,-0.00020400787,0.0048000002,116.33174,10.414823,71.999794,-10.200394
4.0620999,61.26601,120,8.9580679,-0.00017916136,0.0048000002,116.33581,10.414823,71.999794,-8.9580679
4.0620999,61.26601,120,8.9580679,119.99982,8.9628677,116.33581,10.414823,71.999794,-8.9580679
4.0621982,61.277431,120,9.7019329,119.99981,9.7067337,116.33969,10.414823,71.999794,-9.7019329
4.062398,61.300701,120,11.215669,119.99978,11.220469,116.34857,10.414823,71.999794,-11.215669
4.0623999,61.300915,120,11.229538,119.99978,11.234338,116.34866,10.414823,71.999794,-11.229538
4.0623999,61.300915,120,11.229538,-0.00022459075,0.0048000002,116.34866,10.414823,71.999794,-11.229538
4.0625,61.31255,120,9.9861727,-0.00019972345,0.0048000002,116.35316,10.414823,71.999794,-9.9861727
4.0625,61.31255,120,9.9861727,-0.00019972345,0.0048000002,116.35316,10.414823,71.999794,-9.9861727
4.0625982,61.323971,120,8.7664566,-0.00017532913,0.0048000002,116.35707,10.414823,71.999794,-8.7664566
4.0626001,61.324184,120,8.7437983,-0.00017487597,0.0048000002,116.35714,10.414823,71.999794,-8.7437983
4.0626001,61.324184,120,8.7437983,119.99982,8.7485981,116.35714,10.414823,71.999794,-8.7437983
4.062798,61.347244,120,10.244964,119.99979,10.249763,116.36512,10.414823,71.999794,-10.244964
4.0629001,61.359093,120,11.01513,119.99978,11.01993,116.36971,10.414823,71.999794,-11.01513
