"Time","pulse2m.twomPulse.timerNegative[1].entryTime","rectifier.pre_n[2].u","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[3].off","meanCurrent.y","meanVoltage.y","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[3].off","pulse2m.twomPulse.timerNegative[3].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerPositive[1].entryTime","inductor.i","rootMeanSquareVoltage.mean.x","meanVoltage.x","rectifier.pre_n[3].u","rootMeanSquareVoltage.mean.y","rectifier.pre_p[2].u","rectifier.pre_n[1].u","pulse2m.twomPulse.timerPositive[2].entryTime","rectifier.thyristor_p.idealThyristor[2].off","pulse2m.twomPulse.timerPositive[3].entryTime","rectifier.pre_p[1].u","meanCurrent.x","rectifier.pre_p[3].u","rectifier.thyristor_n.idealThyristor[2].off"
5.0007982,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,4.9816666,13.206156,8.9247122,0.083169729,0,6280.1221,0,1,4.9883332,1,4.9949999,0,0.010510473,1,1
5.000998,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,4.9816666,13.21819,9.759243,0.096054316,0,6280.1221,0,1,4.9883332,1,4.9949999,0,0.013153068,1,1
5.0011983,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,4.9816666,13.226872,10.222147,0.10562821,0,6280.1221,0,1,4.9883332,1,4.9949999,0,0.015797734,1,1
5.0013981,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,4.9816666,13.232179,10.420631,0.11185364,0,6280.1221,0,1,4.9883332,1,4.9949999,0,0.018443801,1,1
5.0015979,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,4.9816666,13.234097,10.466072,0.11470602,0,6280.1221,0,1,4.9883332,1,4.9949999,0,0.021090589,1,1
5.0016665,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,4.9816666,13.233975,10.466843,0.11490508,0,6280.1221,0,1,4.9883332,1,4.9949999,0,0.02199821,1,1
5.0016665,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,4.9816666,13.233975,10.466843,0.11490508,0,6280.1221,0,1,4.9883332,1,4.9949999,0,0.02199823,1,1
5.0016665,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,5.0016665,13.233975,10.466843,0.11490508,0,6280.1221,0,0,4.9883332,1,4.9949999,0,0.02199823,1,1
5.0017982,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,5.0016665,13.232631,10.472283,0.11417411,0,6280.1221,0,0,4.9883332,1,4.9949999,0,0.023737425,1,1
5.0019979,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,5.0016665,13.227795,10.553621,0.11026004,0,6280.1221,0,0,4.9883332,1,4.9949999,0,0.026383627,1,1
5.0021982,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,5.0016665,13.219618,10.823344,0.10297922,0,6280.1221,0,0,4.9883332,1,4.9949999,0,0.029028529,1,1
5.002398,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,5.0016665,13.208143,11.391709,0.092360333,0,6280.1221,0,0,4.9883332,1,4.9949999,0,0.031671464,1,1
5.0025983,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,5.0016665,13.193423,12.364252,0.078445345,0,6280.1221,0,0,4.9883332,1,4.9949999,0,0.034311779,1,1
5.0027981,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,5.0016665,13.175529,13.840147,0.061289169,0,6280.1221,0,0,4.9883332,1,4.9949999,0,0.03694883,1,1
5.0029984,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,5.0016665,13.154537,15.910629,0.040959522,0,6280.1221,0,0,4.9883332,1,4.9949999,0,0.039581992,1,1
5.0031981,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,5.0016665,13.130544,18.657557,0.017536636,0,6280.1221,0,0,4.9883332,1,4.9949999,0,0.042210653,1,1
5.0033336,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,5.0016665,13.112677,20.933779,-7.9642331e-07,0,6280.1221,0,0,4.9883332,1,4.9949999,0,0.04398454,1,1
5.0033336,4.9916668,0,0,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.112677,0,0,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0,1,1
5.0033369,4.9916668,0,0,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.11222,0.060670853,-0.00044993183,0,6280.1333,0,0,4.9883332,1,4.9949999,0,4.3751945e-05,1,1
5.0033369,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.11222,0.060670853,-0.00044993183,0,6280.1333,0,0,4.9883332,1,4.9949999,0,4.3751945e-05,1,0
5.0033979,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.120206,1.1355567,0.0076791365,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.00085019553,1,0
5.0035982,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.144166,4.137949,0.032168802,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.0034767885,1,0
5.003798,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.164974,6.437582,0.053596374,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.0061078598,1,0
5.0039983,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.182558,8.1127005,0.071877286,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.008742772,1,0
5.0041981,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.19686,9.2513914,0.086939394,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.011380874,1,0
5.0043983,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.207834,9.9502068,0.09872324,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.014021503,1,0
5.0045981,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.215446,10.312632,0.10718232,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.016663993,1,0
5.0047984,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.219675,10.447456,0.11228325,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.019307666,1,0
5.0049982,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.220516,10.467065,0.1140059,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.021951845,1,0
5.0050001,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.220509,10.467065,0.11400604,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.021975387,1,0
5.0050001,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.220509,10.467065,0.11400604,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.021975387,1,0
5.0050001,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,4.9850001,4.9983335,5.0016665,13.220509,10.467065,0.11400604,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.021975407,1,0
5.0050001,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,5.0050001,4.9983335,5.0016665,13.220509,10.467065,0.11400604,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.021975407,0,0
5.005198,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,5.0050001,4.9983335,5.0016665,13.217976,10.48567,0.11234346,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.024595855,0,0
5.0053983,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,5.0050001,4.9983335,5.0016665,13.212073,10.617446,0.10730256,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.027239021,0,0
5.0055981,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,5.0050001,4.9983335,5.0016665,13.202843,10.974849,0.098902993,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.029880673,0,0
5.0057983,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,5.0050001,4.9983335,5.0016665,13.190331,11.666749,0.087177917,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.032520149,0,0
5.0059981,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,5.0050001,4.9983335,5.0016665,13.174595,12.79674,0.072173648,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.035156798,0,0
5.0061984,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,5.0050001,4.9983335,5.0016665,13.155709,14.461512,0.053949397,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.037789986,0,0
5.0063982,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,5.0050001,4.9983335,5.0016665,13.133757,16.749321,0.032577094,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.040419087,0,0
5.0065985,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,5.0050001,4.9983335,5.0016665,13.108834,19.738594,0.008141092,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.043043498,0,0
5.0066667,4.9916668,1,1,1,13.195361,-0.00023892699,1,0,5.0050001,4.9983335,5.0016665,13.099651,20.934,-0.00089984271,0,6280.1333,0,0,4.9883332,1,4.9949999,0,0.043939639,0,0
5.0066667,4.9916668,1,1,1,13.181892,-0.26995283,1,0,5.0050001,4.9983335,5.0016665,13.099651,0,0,0,6280.2002,0,0,4.9883332,1,4.9949999,0,0,0,0
5.0066733,4.9916668,1,1,1,13.181892,-0.26995283,1,0,5.0050001,4.9983335,5.0016665,13.098737,0.12156189,-0.00090067886,0,6280.2002,0,0,4.9883332,1,4.9949999,0,8.7415407e-05,0,0
5.0066733,4.9916668,1,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.098737,0.12156189,-0.00090067886,0,6280.2002,0,0,4.9883332,1,4.9949999,1,8.7415407e-05,0,0
5.0067983,4.9916668,1,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.114665,2.2215455,0.015294319,0,6280.2002,0,0,4.9883332,1,4.9949999,1,0.0017250974,0,0
5.0069981,4.9916668,1,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.137636,4.9811831,0.038771428,0,6280.2002,0,0,4.9883332,1,4.9949999,1,0.0043504839,0,0
5.0071983,4.9916668,1,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.157431,7.0630155,0.059156835,0,6280.2002,0,0,4.9883332,1,4.9949999,1,0.0069801486,0,0
5.0073981,4.9916668,1,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.17398,8.5487251,0.07637009,0,6280.2002,0,0,4.9883332,1,4.9949999,1,0.0096134488,0,0
5.0075984,4.9916668,1,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.18723,9.5293856,0.090343259,0,6280.2002,0,0,4.9883332,1,4.9949999,1,0.012249729,0,0
5.0077982,4.9916668,1,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.197138,10.104041,0.10102119,0,6280.2002,0,0,4.9883332,1,4.9949999,1,0.014888327,0,0
5.0079985,4.9916668,1,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.203675,10.378136,0.10836172,0,6280.2002,0,0,4.9883332,1,4.9949999,1,0.017528569,0,0
5.0081983,4.9916668,1,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.206827,10.461853,0.11233591,0,6280.2002,0,0,4.9883332,1,4.9949999,1,0.02016978,0,0
5.0083332,4.9916668,1,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.20704,10.467725,0.11310699,0,6280.2002,0,0,4.9883332,1,4.9949999,1,0.021952566,0,0
5.0083332,4.9916668,1,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.20704,10.467725,0.11310699,0,6280.2002,0,0,4.9883332,1,4.9949999,1,0.021952586,0,0
5.0083332,4.9916668,0,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.20704,10.467725,0.11310699,0,6280.2002,0,0,5.0083332,1,4.9949999,1,0.021952586,0,0
5.0083985,4.9916668,0,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.206592,10.468394,0.11292805,0,6280.2002,0,0,5.0083332,1,4.9949999,1,0.022811282,0,0
5.0085983,4.9916668,0,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.202979,10.512128,0.11013586,0,6280.2002,0,0,5.0083332,1,4.9949999,1,0.025452401,0,0
5.0087986,4.9916668,0,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.196014,10.706888,0.10397036,0,6280.2002,0,0,5.0083332,1,4.9949999,1,0.028092461,0,0
5.0089984,4.9916668,0,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.185736,11.164112,0.094455816,0,6280.2002,0,0,5.0083332,1,4.9949999,1,0.030730795,0,0
5.0091982,4.9916668,0,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.172193,11.991122,0.081629723,0,6280.2002,0,0,5.0083332,1,4.9949999,1,0.033366747,0,0
5.0093985,4.9916668,0,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.155449,13.289361,0.06554278,0,6280.2002,0,0,5.0083332,1,4.9949999,1,0.035999667,0,0
5.0095983,4.9916668,0,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.135582,15.152868,0.046258483,0,6280.2002,0,0,5.0083332,1,4.9949999,1,0.038628925,0,0
5.0097985,4.9916668,0,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.112679,17.666758,0.023852939,0,6280.2002,0,0,5.0083332,1,4.9949999,1,0.041253906,0,0
5.0099983,4.9916668,0,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.086841,20.905893,-0.0015854192,0,6280.2002,0,0,5.0083332,1,4.9949999,1,0.04387401,0,0
5.0100002,4.9916668,0,1,1,13.181892,-0.26995283,0,1,5.0050001,4.9983335,5.0016665,13.086624,20.934622,-0.0017987569,0,6280.2002,0,0,5.0083332,1,4.9949999,1,0.043894742,0,0
5.0100002,4.9916668,0,1,1,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.086624,0,0,0,6280.3867,0,0,5.0083332,1,4.9949999,1,0,0,0
5.0100102,4.9916668,0,1,1,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.085255,0.18267335,-0.0013522407,0,6280.3867,0,0,5.0083332,1,4.9949999,1,0.00013099039,0,0
5.0100102,4.9916668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.085255,0.18267335,-0.0013522407,1,6280.3867,0,0,5.0083332,1,4.9949999,1,0.00013099039,0,1
5.0101986,4.9916668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.108815,3.2243507,0.022574862,1,6280.3867,0,0,5.0083332,1,4.9949999,1,0.0025986941,0,1
5.0103984,4.9916668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.130789,5.7491584,0.045029074,1,6280.3867,0,0,5.0083332,1,4.9949999,1,0.0052228109,0,1
5.0105987,4.9916668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.149562,7.6223121,0.064363338,1,6280.3867,0,0,5.0083332,1,4.9949999,1,0.0078510046,0,1
5.0107985,4.9916668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.16507,8.9287844,0.080501355,1,6280.3867,0,0,5.0083332,1,4.9949999,1,0.010482626,0,1
5.0109982,4.9916668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.177261,9.762476,0.093379423,1,6280.3867,0,0,5.0083332,1,4.9949999,1,0.013117019,0,1
5.0111985,4.9916668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.186101,10.224749,0.10294673,1,6280.3867,0,0,5.0083332,1,4.9949999,1,0.015753517,0,1
5.0113983,4.9916668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.191564,10.422818,0.1091655,1,6280.3867,0,0,5.0083332,1,4.9949999,1,0.018391443,0,1
5.0115986,4.9916668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.193637,10.468068,0.11201119,1,6280.3867,0,0,5.0083332,1,4.9949999,1,0.021030124,0,1
5.0116668,4.9916668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.19357,10.468825,0.11220795,1,6280.3867,0,0,5.0083332,1,4.9949999,1,0.021929745,0,1
5.0116668,4.9916668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.19357,10.468825,0.11220795,1,6280.3867,0,0,5.0083332,1,4.9949999,1,0.021929745,0,1
5.0116668,4.9916668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.19357,10.468825,0.11220795,1,6280.3867,0,0,5.0083332,1,4.9949999,1,0.021929765,0,1
5.0116668,5.0116668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.19357,10.468825,0.11220795,1,6280.3867,0,0,5.0083332,1,4.9949999,0,0.021929765,0,1
5.0117984,5.0116668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.192326,10.474315,0.11147256,1,6280.3867,0,0,5.0083332,1,4.9949999,0,0.023668882,0,1
5.0119987,5.0116668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.187644,10.555915,0.10755181,1,6280.3867,0,0,5.0083332,1,4.9949999,0,0.026307039,0,1
5.0121984,5.0116668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.179621,10.826121,0.10026435,1,6280.3867,0,0,5.0083332,1,4.9949999,0,0.028943926,0,1
5.0123987,5.0116668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.168299,11.395185,0.089638889,1,6280.3867,0,0,5.0083332,1,4.9949999,0,0.031578876,0,1
5.0125985,5.0116668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.153731,12.368629,0.075717427,1,6280.3867,0,0,5.0083332,1,4.9949999,0,0.034211237,0,1
5.0127983,5.0116668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.135988,13.845613,0.058554891,1,6280.3867,0,0,5.0083332,1,4.9949999,0,0.036840364,0,1
5.0129986,5.0116668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.115149,15.917356,0.038219035,1,6280.3867,0,0,5.0083332,1,4.9949999,0,0.039465632,0,1
5.0131984,5.0116668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.091307,18.665697,0.014790115,1,6280.3867,0,0,5.0083332,1,4.9949999,0,0.042086434,0,1
5.0133333,5.0116668,0,1,0,13.168423,-0.53962708,0,1,5.0050001,4.9983335,5.0016665,13.073596,20.93576,-0.0026979274,1,6280.3867,0,0,5.0083332,1,4.9949999,0,0.043849841,0,1
5.0133333,5.0116668,0,1,0,13.154952,-0.80937821,0,1,5.0050001,4.9983335,5.0016665,13.073596,0,0,1,6280.728,0,0,5.0083332,1,4.9949999,0,0,0,1
5.0133467,5.0116668,0,1,0,13.154952,-0.80937821,0,1,5.0050001,4.9983335,5.0016665,13.071772,0.24400572,-0.0018046172,1,6280.728,0,0,5.0083332,1,4.9949999,0,0.00017447694,0,1
5.0133467,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.071772,0.24400572,-0.0018046172,1,6280.728,1,0,5.0083332,0,4.9949999,0,0.00017447694,0,1
5.0133986,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.078532,1.145539,0.0050334781,1,6280.728,1,0,5.0083332,0,4.9949999,0,0.00085269148,0,1
5.0135984,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.102653,4.1464753,0.029517176,1,6280.728,1,0,5.0083332,0,4.9949999,0,0.0034709654,0,1
5.0137987,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.12362,6.4447932,0.050938599,1,6280.728,1,0,5.0083332,0,4.9949999,0,0.0060937498,0,1
5.0139985,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.141364,8.1187592,0.069213204,1,6280.728,1,0,5.0083332,0,4.9949999,0,0.0087204063,0,1
5.0141988,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.155824,9.2564821,0.084268875,1,6280.728,1,0,5.0083332,0,4.9949999,0,0.011350284,0,1
5.0143986,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.166954,9.954524,0.09604618,1,6280.728,1,0,5.0083332,0,4.9949999,0,0.013982723,0,1
5.0145984,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.174723,10.316389,0.10449865,1,6280.728,1,0,5.0083332,0,4.9949999,0,0.01661705,0,1
5.0147986,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.179108,10.450874,0.1095929,1,6280.728,1,0,5.0083332,0,4.9949999,0,0.019252595,0,1
5.0149984,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.180104,10.470366,0.11130884,1,6280.728,1,0,5.0083332,0,4.9949999,0,0.021888677,0,1
5.0149999,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.180099,10.470366,0.11130892,1,6280.728,1,0,5.0083332,0,4.9949999,0,0.021906927,0,1
5.0149999,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.180099,10.470366,0.11130892,1,6280.728,1,0,5.0083332,0,4.9949999,0,0.021906948,0,1
5.0149999,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.180099,10.470366,0.11130892,0,6280.728,1,0,5.0083332,0,5.0149999,0,0.021906948,0,1
5.0151987,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.177718,10.489084,0.1096397,0,6280.728,1,0,5.0083332,0,5.0149999,0,0.02452462,0,1
5.0153985,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.17197,10.621196,0.10459213,0,6280.728,1,0,5.0083332,0,5.0149999,0,0.027159749,0,1
5.0155988,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.162893,10.979155,0.096185938,0,6280.728,1,0,5.0083332,0,5.0149999,0,0.029793395,0,1
5.0157986,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.150534,11.671823,0.08445432,0,6280.728,1,0,5.0083332,0,5.0149999,0,0.032424897,0,1
5.0159988,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.134951,12.802778,0.069443613,0,6280.728,1,0,5.0083332,0,5.0149999,0,0.0350536,0,1
5.0161986,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.116217,14.468699,0.051213052,0,6280.728,1,0,5.0083332,0,5.0149999,0,0.037678875,0,1
5.0163989,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.094416,16.757824,0.029834595,0,6280.728,1,0,5.0083332,0,5.0149999,0,0.04030009,0,1
5.0165987,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.069645,19.748556,0.0053926185,0,6280.728,1,0,5.0083332,0,5.0149999,0,0.042916648,0,1
5.0166669,5.0116668,0,1,0,13.154952,-0.80937821,1,1,5.0050001,4.9983335,5.0016665,13.060567,20.937302,-0.0035969508,0,6280.728,1,0,5.0083332,0,5.0149999,0,0.04380494,0,1
5.0166669,5.0116668,0,1,0,13.141482,-1.0790852,1,1,5.0050001,4.9983335,5.0016665,13.060567,0,0,0,6281.1904,1,0,5.0083332,0,5.0149999,0,0,0,1
5.0166836,5.0116668,0,1,0,13.141482,-1.0790852,1,1,5.0050001,4.9983335,5.0016665,13.05829,0.30555913,-0.0022578079,0,6281.1904,1,0,5.0083332,0,5.0149999,0,0.00021787503,0,1
5.0166836,5.0116668,0,0,1,13.141482,-1.0790852,1,1,5.0050001,4.9983335,5.0016665,13.05829,0.30555913,-0.0022578079,0,6281.1904,1,1,5.0083332,0,5.0149999,0,0.00021787503,0,1
5.0167985,5.0116668,0,0,1,13.141482,-1.0790852,1,1,5.0050001,4.9983335,5.0016665,13.073042,2.2323451,0.012646699,0,6281.1904,1,1,5.0083332,0,5.0149999,0,0.0017248144,0,1
5.0169988,5.0116668,0,0,1,13.141482,-1.0790852,1,1,5.0050001,4.9983335,5.0016665,13.096173,4.9905739,0.036117781,0,6281.1904,1,1,5.0083332,0,5.0149999,0,0.004341892,0,1
5.0171986,5.0116668,0,0,1,13.141482,-1.0790852,1,1,5.0050001,4.9983335,5.0016665,13.116127,7.0711422,0.056496982,0,6281.1904,1,1,5.0083332,0,5.0149999,0,0.0069632796,0,1
5.0173988,5.0116668,0,0,1,13.141482,-1.0790852,1,1,5.0050001,4.9983335,5.0016665,13.132835,8.5557594,0.073703885,0,6281.1904,1,1,5.0083332,0,5.0149999,0,0.0095883338,0,1
5.0175986,5.0116668,0,0,1,13.141482,-1.0790852,1,1,5.0050001,4.9983335,5.0016665,13.146242,9.5355148,0.087670572,0,6281.1904,1,1,5.0083332,0,5.0149999,0,0.012216401,0,1
5.0177989,5.0116668,0,0,1,13.141482,-1.0790852,1,1,5.0050001,4.9983335,5.0016665,13.156307,10.109468,0.098341927,0,6281.1904,1,1,5.0083332,0,5.0149999,0,0.014846817,0,1
5.0179987,5.0116668,0,0,1,13.141482,-1.0790852,1,1,5.0050001,4.9983335,5.0016665,13.163002,10.383075,0.10567583,0,6281.1904,1,1,5.0083332,0,5.0149999,0,0.017478907,0,1
5.018199,5.0116668,0,0,1,13.141482,-1.0790852,1,1,5.0050001,4.9983335,5.0016665,13.166309,10.466527,0.10964333,0,6281.1904,1,1,5.0083332,0,5.0149999,0,0.020112,0,1
5.0183334,5.0116668,0,0,1,13.141482,-1.0790852,1,1,5.0050001,4.9983335,5.0016665,13.166628,10.472347,0.11040989,0,6281.1904,1,1,5.0083332,0,5.0149999,0,0.021884108,0,1
5.0183334,5.0116668,0,0,1,13.141482,-1.0790852,1,1,5.0050001,4.9983335,5.0016665,13.166628,10.472347,0.11040989,0,6281.1904,1,1,5.0083332,0,5.0149999,0,0.021884108,0,1
