"time","PIQS.x","imcQS.rotorCage.port_p.reference.gamma","loadInertiaQS.w","powerSensorQS.flange_a.phi"
9.9085999999999999,14295.442495482777,26.085335681197137,152.36423481645235,1543.3965805273938
9.9086499999999997,14295.579980418202,26.085807223783309,152.36418160560214,1543.4041987377345
9.9086999999999996,14295.717465478067,26.086278771690516,152.36412839445694,1543.411816945415
9.9087500000000013,14295.854950662379,26.08675032491881,152.36407518301678,1543.419435150435
9.9088000000000012,14295.992435971126,26.087221883468196,152.36402197128166,1543.4270533527942
9.908850000000001,14296.129921404319,26.087693447338705,152.36396875925152,1543.434671552493
9.9089000000000009,14296.267406961957,26.088165016530375,152.36391554692642,1543.4422897495308
9.9089500000000008,14296.404892644046,26.088636591043233,152.36386233430639,1543.4499079439086
9.9090000000000007,14296.542378450578,26.08910817087731,152.36380912139128,1543.4575261356254
9.9090500000000006,14296.67986438156,26.089579756032631,152.36375590818125,1543.4651443246819
9.9091000000000005,14296.817350436999,26.090051346509235,152.36370269467616,1543.4727625110772
9.9091500000000003,14296.954836616884,26.090522942307143,152.36364948087606,1543.4803806948125
9.9092000000000002,14297.092322921224,26.09099454342639,152.36359626678097,1543.4879988758869
9.9092500000000001,14297.229809350023,26.091466149866992,152.3635430523909,1543.4956170543005
9.9093,14297.367295903277,26.091937761629008,152.36348983770571,1543.5032352300536
9.9093499999999999,14297.504782580989,26.092409378712428,152.36343662272554,1543.5108534031456
9.9093999999999998,14297.642269383161,26.092881001117316,152.36338340745033,1543.518471573577
9.9094499999999996,14297.779756309792,26.093352628843679,152.36333019188015,1543.526089741348
9.9095000000000013,14297.917243360893,26.093824261891573,152.36327697601484,1543.5337079064582
9.9095500000000012,14298.054730536453,26.094295900260999,152.36322375985452,1543.5413260689074
9.9096000000000011,14298.192217836478,26.094767543951992,152.36317054339912,1543.5489442286957
9.909650000000001,14298.329705260969,26.095239192964588,152.36311732664868,1543.5565623858236
9.9097000000000008,14298.467192809929,26.095710847298811,152.36306410960316,1543.5641805402906
9.9097500000000007,14298.604680483362,26.096182506954694,152.36301089226257,1543.5717986920963
9.9098000000000006,14298.742168281258,26.096654171932268,152.36295767462695,1543.5794168412415
9.9098500000000005,14298.879656203633,26.097125842231559,152.36290445669624,1543.5870349877257
9.9099000000000004,14299.01714425048,26.097597517852606,152.36285123847043,1543.5946531315496
9.9099500000000003,14299.154632421802,26.098069198795425,152.36279801994954,1543.6022712727117
9.9100000000000001,14299.2921207176,26.098540885060054,152.36274480113352,1543.6098894112133
