"time","loadInertiaE.phi","loadInertiaE.w","loadInertiaM.phi","loadInertiaM.w","smpmE.is[1]","smpmE.is[2]","smpmE.idq_dr[1]","smpmE.idq_rr[2]","smpmE.idq_sr[1]","smpmE.idq_sr[2]","smpmM.is[1]","smpmM.is[2]","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","vfController.x"
0.30995,6.6953222755974497,64.393799003129828,6.6953249876896601,64.393731029868732,113.14576795394672,-2.6393247182584525,-215.15495199353782,195.66126608277091,122.55099107719326,-40.76343718297651,113.14764909417271,-2.6411091094175339,-0.38285594487592789,-0.17905570973529247,-0.21068366064557517,-0.42644509558264659,15.090483624591453
0.31,6.6985417377547627,64.384673848028569,6.6985444464428143,64.384605603998509,113.38824114888756,-2.5542967261855729,-214.83274224349884,196.00114950708505,122.62536191712591,-41.570116036556087,113.39012350352451,-2.556071277335775,-0.38328593045474818,-0.17866404469648298,-0.20872356659020633,-0.42761619178839549,15.095352700505437
0.31004999999999999,6.7017607416597906,64.375468921529801,6.7017634469301512,64.375400406984966,113.63046483948814,-2.4649368226303312,-214.50953350839441,196.33964950175169,122.69789139280779,-42.3758912911781,113.6323483107693,-2.4667014933642251,-0.38371527060651583,-0.1782717012841597,-0.20675668213521542,-0.42877839742295815,15.100222561817581
0.31010000000000004,6.7049792833251916,64.366184274228061,6.704981985164336,64.366115489426079,113.87238729640806,-2.3712187462548804,-214.18533075821171,196.67676117575579,122.76858321577284,-43.18075433773091,113.87427181779628,-2.3729735117689388,-0.38414396333853479,-0.17787868227045833,-0.20478304735653147,-0.42993167117649839,15.105093208527895
0.31015000000000004,6.7081973587661565,64.356819957569599,6.7082000571605755,64.356750902771722,114.11395678911086,-2.2731166547657464,-213.86013898240321,197.01247965907123,122.83744113075494,-43.98469658128716,114.11584233233229,-2.27486150912554,-0.38457200666812691,-0.17748499043735322,-0.20280270259644298,-0.43107597191768138,15.109964640636367
0.31020000000000003,6.7114149640004692,64.347376023853187,6.711417658936667,64.347306699324136,114.35512159031948,-2.1706051271030411,-213.53396318977505,197.34680010280579,122.90446891560708,-44.787709441312153,114.35700817305815,-2.1723400867828815,-0.38499939862267857,-0.17709062857661997,-0.20081568846313871,-0.43221125869547944,15.114836858143004
0.31025000000000003,6.7146320950485388,64.337852526230606,6.7146347865130327,64.337782932238767,114.59582998046857,-2.0636591655915937,-213.20680840837858,197.67971767934264,122.96967038121967,-45.589784351863386,114.59771767478928,-2.0653842733392285,-0.38542613723968377,-0.17669559948980229,-0.19882204583027058,-0.43333749074096334,15.119709861047802
0.31030000000000002,6.7178487479334406,64.328249518707423,6.7178514359127588,64.328179655524735,114.83603025215901,-1.952254198057062,-212.87867968540047,198.01122758248374,123.03304937143947,-46.390912761794567,114.83791919366151,-1.9539695270657411,-0.38585222056678886,-0.17629990598817705,-0.19682181583650565,-0.43445462746910196,15.124583649350765
0.31035000000000001,6.7210649186809581,64.318567056143621,6.7210676031616456,64.318496924045675,115.07567071461095,-1.8363660799030745,-212.54958208705312,198.34132502759257,123.09460976298823,-47.191086134958539,115.07756111236804,-1.8380717383275029,-0.3862776466618375,-0.1759035508927195,-0.19481503988507995,-0.43556262848055866,15.129458223051889
0.31040000000000001,6.7242806033196301,64.308805194254234,6.7242832842882425,64.308734793520301,115.31469969811538,-1.7159710961501502,-212.21952069846498,198.67000525173694,123.15435546538154,-47.99029595041052,115.31659184539741,-1.7176672319505695,-0.38670241359291446,-0.17550653703406846,-0.19280175964335269,-0.43666145356348912,15.13433358215118
0.31045,6.7274957978807848,64.298963989610058,6.7274984753238929,64.298893320523106,115.55306555848536,-1.5910459634391483,-211.88850062357093,198.99726351383214,123.2122904208474,-48.788533702611076,115.55495984431414,-1.5927327695785705,-0.38712651943839105,-0.17510886725249167,-0.19078201704236017,-0.43775106269533909,15.13920972664863
0.3105,6.7307104983985848,64.28904349963824,6.7307131723027744,64.288972562484958,115.79071668150428,-1.4615678319947949,-211.55652698500259,199.32309509478358,123.26841860424504,-49.585790901629224,115.79261360305912,-1.4632455519905443,-0.38754996228696875,-0.17471054439785122,-0.18875585427637021,-0.43883141604464104,15.144086656544248
0.31054999999999999,6.7339247009128149,64.279043781066648,6.733927371264687,64.278972576128794,116.02760137020319,-1.3275143021422648,-211.22360482537832,199.64749523965128,123.32274388374383,-50.382059034559219,116.02949896006602,-1.3291820528918787,-0.38797274021466543,-0.17431157130190353,-0.18672331257729122,-0.43990247384719189,15.148964371838025
0.31059999999999999,6.737138401462019,64.268964893839367,6.7371410682481905,64.268893421406986,116.26366814539206,-1.1888633917807203,-210.88973935521298,199.97045930363208,123.37527037098589,-51.177329663287068,116.26556590223534,-1.1905209600510751,-0.3883948513428625,-0.17391195084785319,-0.18468443529595369,-0.44096419672383552,15.153842872529967
0.31065000000000004,6.7403515960888907,64.258806898086604,6.7403542592959926,64.258735158454286,116.49886551993634,-1.0455935632478806,-210.55493576080119,200.2919826392995,123.42600214985966,-51.971594349163823,116.50076330781897,-1.047240902649367,-0.38881629379344546,-0.1735116859164455,-0.18263926551591167,-0.44201654543763647,15.15872215862008
0.31070000000000003,6.7435642808395011,64.24856985458041,6.7435669404541745,64.2484978480461,116.73314203813489,-0.8976837220481968,-210.21919923292916,200.61206061369214,123.47494331711731,-52.764844664543205,116.7350397414089,-0.89932079482358307,-0.38923706569558808,-0.17311077939401945,-0.18058784641110423,-0.44305948093239261,15.163602230108349
0.31075000000000003,6.7467764517629796,64.238253824945744,6.7467791077718848,64.238181551810783,116.96644629610456,-0.74511321679340858,-209.8825349801111,200.93068861630775,123.52209800114375,-53.557072198240355,116.96834382525608,-0.74673999600706698,-0.38965716518892013,-0.17270923417621553,-0.17853022141125269,-0.44409296435144446,15.168483086994781
0.31080000000000002,6.7499881049115569,64.227858871661212,6.7499907573013687,64.227786332230266,117.19872694620304,-0.58786184095079763,-209.54494822846729,201.24786205923647,123.56747036185553,-54.348268555726008,117.20062424433299,-0.58947831290639241,-0.39007659042356774,-0.17230705316793901,-0.17646643420125305,-0.44511695703945064,15.173364729279378
0.31085000000000002,6.753199236340599,64.217385058059307,6.7532018850980062,64.21731225264044,117.42993270145224,-0.42590983455956533,-209.20644422160038,201.56357637729607,123.61106459060029,-55.138425359324998,117.43182975140671,-0.42751600143543167,-0.39049533956019472,-0.17190423928332096,-0.17439652872055689,-0.44613142054416899,15.178247156962136
0.31090000000000001,6.7564098421086554,64.206832448326963,6.7564124872203619,64.20675937723162,117.66001233995448,-0.25923788590359537,-208.86702822047198,201.87782702816671,123.65288491005614,-55.927534248413963,117.66190917215528,-0.26083376863564084,-0.39091341077004366,-0.17150079544567956,-0.17232054916255438,-0.44713631661823611,15.18313037004306
0.31095,6.7596199182774965,64.196201107505985,6.759622559730226,64.196127771048921,117.88891470930447,-0.087827133146925376,-208.5267055032792,202.19060949252571,123.69293557413081,-56.715586879618975,117.89081141029737,-0.089412774555760868,-0.39133080223497801,-0.1710967245874816,-0.17023853997395788,-0.44813160722094741,15.188014368522147
0.311,6.7628294609121626,64.185491101493412,6.76283209869265,64.185417499992809,118.11658873099449,0.088340834072550486,-208.18548136533138,202.50191927418243,123.73122086786118,-57.502574927013235,118.11848545273044,0.086765365911796621,-0.39174751214752235,-0.17069202965030389,-0.16815054585418512,-0.44911725452003698,15.192899152399397
0.31104999999999999,6.7660384660810005,64.174702497042134,6.7660411001759995,64.174628630819427,118.34298340481482,0.26928397308625113,-207.84336111892665,202.81175190021295,123.76774510731241,-58.288490082314731,118.34488037471759,0.26771858120172976,-0.3921635387109047,-0.17028671358479472,-0.16605661175474207,-0.45009322089345744,15.197784721674809
0.31109999999999999,6.769246929855707,64.163835361761116,6.7692495602519847,64.16376123114118,118.56804781324674,0.45501978667992155,-207.50035009322863,203.12010292109517,123.80251263947731,-59.073324055083859,118.56994534506025,0.45346434131174884,-0.39257888013909709,-0.16988077935063522,-0.16395678287860654,-0.45105946893115961,15.202671076348386
0.31115000000000004,6.7724548483113747,64.152889764116011,6.7724574749957176,64.152815369426989,118.79173112584905,0.64556532161820046,-207.15645363414248,203.42696791084347,123.83552784217576,-59.85706857292201,118.79362963133009,0.64401965603854294,-0.39299353465685788,-0.1694742299165003,-0.16185110467960895,-0.4520159614368735,15.207558216420132
0.31120000000000003,6.7756622175265866,64.141865773365112,6.7756648404857973,64.141791114938457,119.01398259885784,0.84093716667306984,-206.81167710044897,203.73234246440322,123.86679511848958,-60.639715379568301,119.01588249524055,0.8394011110460573,-0.39340750049872525,-0.1690670682589715,-0.15973962281207577,-0.45296266141964681,15.212446141890034
0.31125000000000003,6.7788690335851927,64.130763457925966,6.7788716528060871,64.130688536093544,119.23475145902366,1.0411514365026462,-206.46602576869955,204.03622212830422,123.89631875805868,-61.421256181907232,119.23665041116512,1.0396258243734842,-0.39382077588254516,-0.16865929733584448,-0.15762238186825511,-0.45389953183596349,15.2173348527581
0.31130000000000002,6.7820752925713936,64.119582890096424,6.7820779080408062,64.119507705195517,119.45398725783616,1.2462238101278615,-206.11950510751339,204.33860260154984,123.92410333744171,-62.201682803859235,119.4558851217617,1.2447086767612709,-0.39423335908612422,-0.16825092016309343,-0.1554994290237896,-0.45482653634176812,15.222224349024332
0.31135000000000002,6.7852809905743579,64.108324141689494,6.785283602279141,64.108248694060563,119.67163955135553,1.4561694944613246,-205.77212052366912,204.63947955009144,123.95015334966531,-62.980987044439139,119.67353619900796,1.4546648696548667,-0.39464524837641862,-0.16784193974362119,-0.15337081066517344,-0.45574363860041006,15.227114630688726
0.31140000000000001,6.7884861236868623,64.096987285370417,6.7884887316138851,64.096911575357069,119.88765800417858,1.6710032333641125,-205.42387743968888,204.938848663812,123.97447331752305,-63.759160721476533,119.88955332869409,1.6695091399662656,-0.39505644203127016,-0.16743235908902471,-0.15123657342160346,-0.45665080249687301,15.232005697751282
