"time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.stator.zeroInductor.i0","imcQS.rotorCage.port_p.reference.gamma","loadInertia.phi","loadInertia.w","loadInertiaQS.phi","loadInertiaQS.w","transformer.l2sigma.inductor[1].i","transformer.l2sigma.inductor[3].i"
0.00050000000000000001,-8.9458157739226832e-09,1.29461250235502e-08,-3.3591118428088094e-07,4.1667424342742847e-07,-5.7588419105807156e-16,1.7278759594743849,1.3549319927839787e-19,8.7888363958746976e-16,-0.78539816339744828,2.0484246319531275e-13,-0.00022114881531818512,-0.0010990832375803571
0.00055000000000000003,-9.9460280534416504e-09,1.4160815953832292e-08,-3.4318768388179989e-07,4.1265561692954203e-07,-5.7354256168179207e-16,1.743583922742334,1.8976882772978764e-19,1.1570933866072432e-15,-0.78539816339744828,2.2532670941915226e-13,-0.00024306895338938676,-0.0010849647345928112
0.00060000000000000006,-1.0964502247601555e-08,1.535849333403217e-08,-3.5039524443969853e-07,4.085255127658758e-07,-5.7139243394803047e-16,1.7592918860102831,2.6687386806656071e-19,1.5036749874901867e-15,-0.78539816339744828,2.4581095738518446e-13,-0.00026491442418245689,-0.0010705877789987165
0.00065000000000000008,-1.2001635448776366e-08,1.6540162427656529e-08,-3.5753880773195243e-07,4.0428129605838228e-07,-5.6904528844117349e-16,1.774999849278232,3.6006038469815404e-19,1.9046876787120676e-15,-0.78539816339744828,2.6629520614523917e-13,-0.00028670086687333671,-0.0010559425638562909
0.00069999999999999999,-1.3057331271569295e-08,1.77056918008243e-08,-3.6461762701467449e-07,3.9992341065401625e-07,-5.6652047661829805e-16,1.7907078125461811,4.7066262514543744e-19,2.3622374236720343e-15,-0.78539816339744828,2.8677945550204718e-13,-0.00030842596601425007,-0.0010410306413711713
0.00075000000000000002,-1.4130311334688112e-08,1.8853338216278453e-08,-3.7162179805499261e-07,3.9545774339520888e-07,-5.6407466122635622e-16,1.8064157758141299,6.1637701570102486e-19,2.9042560906966477e-15,-0.78539816339744828,3.0726370283918341e-13,-0.00033005901129826951,-0.0010258725987973868
0.00080000000000000004,-1.5221259910293935e-08,1.9984034767089478e-08,-3.7855662223745679e-07,3.9088114326401496e-07,-5.6157045980081734e-16,1.8221237390820788,7.8773128706859196e-19,3.5157927414233372e-15,-0.78539816339744828,3.2774794955712735e-13,-0.00035161644086338949,-0.0010104574165080919
0.00085000000000000006,-1.6330174772497814e-08,2.1097779253643785e-08,-3.8542208466869906e-07,3.8619362061462187e-07,-5.5900950388823296e-16,1.8378317023500279,9.8475936088602785e-19,4.1968864933754278e-15,-0.78539816339744828,3.4823219565838582e-13,-0.00037309820773449945,-0.00099478512843634704
0.00090000000000000008,-1.7455830569390307e-08,2.2193360788625011e-08,-3.9220998654937233e-07,3.8140087542725375e-07,-5.5728995989167592e-16,1.8535396656179768,1.2261350993621272e-18,4.9690715437785552e-15,-0.78539816339744828,3.6871644252288562e-13,-0.00039447845211280816,-0.00097887441473221105
0.00095,-1.8598427211964267e-08,2.327097692318869e-08,-3.9892166547898996e-07,3.7650197777419202e-07,-5.5626529575288621e-16,1.8692476288859257,1.5088119406841189e-18,5.8288346792330091e-15,-0.78539816339744828,3.8920068992549751e-13,-0.00041576139291535629,-0.00096272222780803519
0.001,-1.9757713312823636e-08,2.4330379237426202e-08,-4.0555543943069678e-07,3.714980970363917e-07,-5.5611977503856908e-16,1.8849555921538745,1.8366209260076051e-18,6.7805937536836161e-15,-0.78539816339744828,4.0968493814932088e-13,-0.000436941724868263,-0.00094633239999495993
0.0010500000000000002,-2.0933437484572342e-08,2.5371319311428893e-08,-4.1210962637763764e-07,3.6639040259480789e-07,-5.5703766131542921e-16,1.9006635554218236,2.2133930964881847e-18,7.8287666210752011e-15,-0.78539816339744817,4.3016918747745495e-13,-0.00045801414269764615,-0.00092970876362412705
0.0011000000000000001,-2.2125348339814325e-08,2.639354872528814e-08,-4.185825442929573e-07,3.6118006383039576e-07,-5.5920321815017167e-16,1.9163715186897725,2.6429594932814568e-18,8.9777711353525811e-15,-0.78539816339744817,4.506534381929988e-13,-0.00047897334112962384,-0.00091285515102667745
0.00115,-2.3333194491153524e-08,2.7396819059095307e-08,-4.2497251114980061e-07,3.5586825012411042e-07,-5.6280070910950153e-16,1.9320794819577214,3.1291511575430223e-18,1.0232025150460585e-14,-0.78539816339744817,4.7113769057905202e-13,-0.00049981401489031555,-0.00089577539453375248
0.0012000000000000001,-2.4556311604697868e-08,2.8380723057397168e-08,-4.3127856641163024e-07,3.5045704395491577e-07,-5.6494170694691202e-16,1.9477874452256703,3.6875225395775218e-18,1.1600451175210942e-14,-0.78539816339744817,4.9162194144100811e-13,-0.00052053204147281085,-0.00087847622894323232
0.00125,-2.5794545304563575e-08,2.9345049614747199e-08,-4.3749885855537878e-07,3.4494740019409185e-07,-5.6653232754038015e-16,1.9634954084936191,4.3191505570362115e-18,1.3086408806885229e-14,-0.78539816339744817,5.1210619187896638e-13,-0.00054112183774153585,-0.00086096080472386092
0.0013000000000000002,-2.7047666275814314e-08,3.0289558801177237e-08,-4.436316669897136e-07,3.3934043941646691e-07,-5.6792107327421262e-16,1.979203371761568,5.0272396215262216e-18,1.4694075120503868e-14,-0.78539816339744817,5.32590442361914e-13,-0.00056157803520236887,-0.00084323279906663238
0.0013500000000000001,-2.8315380996535574e-08,3.1213985990177422e-08,-4.4967538330420989e-07,3.3363742416989622e-07,-5.689786892593361e-16,1.9949113350295169,5.8168169587060096e-18,1.6428327597264638e-14,-0.78539816339744817,5.5307469281810609e-13,-0.00058189544926368899,-0.00082529634045252695
0.0014,-2.9597395944812846e-08,3.211806655523791e-08,-4.5562839908844334e-07,3.2783961700223489e-07,-5.6957592060667705e-16,2.010619298297466,6.6929097942340482e-18,1.8294043718365333e-14,-0.78539816339744806,5.7355894317579845e-13,-0.00060206889533387657,-0.00080715555736252478
0.0014500000000000001,-3.0893417598731626e-08,3.3001535869848859e-08,-4.6148910593198953e-07,3.2194828046133787e-07,-5.6958351242716204e-16,2.0263272615654149,7.6605453537688065e-18,2.0296100965003755e-14,-0.78539816339744806,5.940431933632467e-13,-0.0006220931888213108,-0.00078881457827760602
0.0015,-3.2202900095848053e-08,3.386440470644193e-08,-4.6725695605590691e-07,3.1596597540429661e-07,-5.7059093971327272e-16,2.0420352248333637,8.7377004711523519e-18,2.2437738649473462e-14,-0.78539816339744806,6.1452744363530588e-13,-0.00064196481630237321,-0.00077028033726939203
0.0015500000000000002,-3.3525524849249982e-08,3.470643579389817e-08,-4.7293044640235062e-07,3.0989409334008887e-07,-5.726396691026462e-16,2.0577431881013126,9.9306886572838662e-18,2.4723671533571537e-14,-0.78539816339744795,6.3501169395267289e-13,-0.00066167875918264683,-0.00075155724149832419
0.0016000000000000001,-3.4861074111505767e-08,3.5527281807092384e-08,-4.7850765006746031e-07,3.0373350695168646e-07,-5.7508433413153167e-16,2.0734511513692615,1.1240648543841551e-17,2.7159269018687408e-14,-0.78539816339744795,6.5549594414552962e-13,-0.000681229331041132,-0.00073264857696407203
0.00165,-3.6209228617498913e-08,3.6326706215082997e-08,-4.839870668440024e-07,2.9748561123747491e-07,-5.7797102079088179e-16,2.0891591146372104,1.2673928445806457e-17,2.9749241463784955e-14,-0.78539816339744795,6.7598019417545076e-13,-0.00070061151777493379,-0.00071355875836753748
0.0017000000000000001,-3.756966910211296e-08,3.7104472486928474e-08,-4.8936719652474373e-07,2.9115180119583934e-07,-5.8134581507164951e-16,2.1048670779051593,1.4236876678159624e-17,3.2498299227828076e-14,-0.78539816339744783,6.9646444400401067e-13,-0.00071982030528115824,-0.00069429220040962238
0.00175,-3.8942076300231401e-08,3.7860344091687247e-08,-4.9464653890245054e-07,2.8473347182516507e-07,-5.852548029647873e-16,2.1205750411731081,1.5935841555882076e-17,3.5411152669780614e-14,-0.78539816339744783,7.1694869359278393e-13,-0.00073885067945691043,-0.00067485331779122899
