"time","smee.is[1]","smee.is[2]","smee.idq_dr[1]","smee.idq_rr[2]","smee.idq_sr[1]","smee.idq_sr[2]","smee.inertiaRotor.phi","smee.inertiaRotor.w","smee.lesigma.i"
0.0011000000000000001,66.10965206629767,-291.60856387907938,27.751077812848621,-287.58957059846517,-66.10889925467535,298.55230698790166,-1.5707950660244809,0.0057383204420448451,3.9611283813875326
0.00115,72.056357475750758,-304.86678669713615,30.219566662088244,-298.96358881847601,-72.05537963998438,310.4283123206414,-1.5707947518159322,0.0068550692807531309,4.3200102323034049
0.0012000000000000001,78.238068938377637,-318.09801210484517,32.782015104942936,-310.17157477232109,-78.236813351940214,322.1374806164618,-1.5707943779576654,0.0081266102258268722,4.6934027647907577
0.00125,84.651857370308662,-331.2988466972912,35.436941114725954,-321.2114447402667,-84.650262108479154,333.67758870973194,-1.5707939363694519,0.0095663588944917902,5.0811526179099218
0.0013000000000000002,91.294744472346864,-344.46590411116756,38.182846989496575,-332.08115188200128,-91.29273734725588,345.04645068717707,-1.5707934183073127,0.011188188035643818,5.4831028815227008
0.0013500000000000001,98.163702614555064,-357.59580576350584,41.018219317871917,-342.77868721640419,-98.161200021896278,356.24191889812693,-1.5707928143010714,0.013006467671622784,5.8990930799209886
0.0014,105.25565606197233,-370.68518172683605,43.941529451884989,-353.30207996928215,-105.25256178483271,367.26188434246126,-1.5707921141594352,0.015036013083937212,6.328959245584052
0.0014500000000000001,112.56748165821212,-383.73067154753943,46.951233776310438,-363.64939818158172,-112.56368561254112,378.1042773152526,-1.570791306947765,0.01729207036872352,6.772533956660431
0.0015,120.09600896820967,-396.7289249440409,50.045773769103889,-373.81874950805195,-120.09138587050467,388.7670682368302,-1.5707903809386579,0.019790332653428624,7.2296463383758693
0.0015500000000000002,127.83802179697646,-409.67660277438307,53.223576594764999,-383.80828151050838,-127.83242980902125,399.24826798936732,-1.5707893236330266,0.022546879175343766,7.7001221566068185
0.0016000000000000001,135.79025815644286,-422.57037768126736,56.483055096869002,-393.61618251085395,-135.78353744902716,409.54592880025706,-1.5707881217008814,0.025578197175508272,8.1837838078585037
0.00165,143.94941128359721,-435.40693494416541,59.822608200005135,-403.24068206086099,-143.94138256377039,419.65814475051235,-1.5707867609777306,0.028901149739588152,8.6804503797102779
0.0017000000000000001,152.31213075160417,-448.18297333245528,63.240621350281984,-412.68005136117114,-152.30259376412542,429.58305223227507,-1.5707852264675415,0.032532939978438452,9.1899377179280481
0.00175,160.87502236683704,-460.89520575232388,66.735466482112969,-421.93260417440541,-160.86375431492044,439.31883089409496,-1.5707835022765295,0.036491132063168091,9.7120584119830049
0.0018000000000000002,169.63464976071288,-473.54036015069192,70.30550265014503,-430.99669702517281,-169.62140373291311,448.86370388069082,-1.5707815716459004,0.040793594844056744,10.246621895106614
0.0018500000000000001,178.58753475567266,-486.11518023719236,73.949076182270801,-439.87072992752366,-178.57203810208134,458.21593859566326,-1.5707794169120095,0.045458499417766689,10.793434461902908
0.0019,187.73015793270071,-498.61642622917145,77.664520912761688,-448.55314702419417,-187.71211060333354,467.37384737670499,-1.5707770194786865,0.050504307886522298,11.352299299736332
0.0019500000000000001,197.05896022841424,-511.04087571413049,81.450158825170789,-457.04243674573223,-197.03803313906019,476.33578769189296,-1.570774359854703,0.055949722705613721,11.923016590371024
0.002,206.57034263610629,-523.38532428802091,85.304299945103409,-465.3371328543098,-206.54617595545224,485.10016321940975,-1.5707714175711864,0.061813704897014717,12.5053834832108
0.0020500000000000002,216.26066782710112,-535.64658640304697,89.225242997806149,-473.43581457878315,-216.23286930427383,493.66542401882015,-1.5707681712219919,0.068115425543101751,13.099194199252208
0.0021000000000000003,226.12626089865878,-547.82149611426121,93.211275721308766,-481.33710715949917,-226.09440418629435,502.03006711203011,-1.5707645984486425,0.07487424706517129,13.704240076185087
0.00215,236.16340957000159,-559.90690776664837,97.260674960091578,-489.03968266210296,-236.12703251153775,510.19263733422832,-1.5707606758896686,0.08210971971426731,14.320309576190079
0.0022000000000000001,246.36836607271417,-571.89969682758726,101.37170743985681,-496.54225993780256,-246.32696907057144,518.15172732744486,-1.57075637924075,0.089841531742932731,14.947188409615629
0.0022500000000000003,256.73734695998354,-583.79676055337143,105.54262971051872,-503.84360565071177,-256.69039129424266,525.905978607409,-1.5707516831790147,0.098089512580094143,15.584659517160704
0.0023,267.2665344880723,-595.59501875537774,109.77168872200126,-510.94253447322671,-267.21344069618567,533.45408179255548,-1.5707465613911389,0.10687359807613674,16.232503159723198
0.0023500000000000001,277.95207782647765,-607.29141453909187,114.05712233478751,-517.83790935197135,-277.89222414238014,540.79477690343469,-1.5707409865911013,0.11621380094697439,16.890496997197584
0.0024000000000000002,288.79009297796131,-618.8829150074896,118.39715931370692,-524.52864251694939,-288.72281374438768,547.92685441342758,-1.5707349304516729,0.12613020649807152,17.558416079159294
0.0024499999999999999,299.7766646894184,-630.36651198512027,122.79002012535511,-531.01369530741908,-299.7012488941628,554.84915510224505,-1.5707283636706619,0.13664293118103307,18.236032972689344
0.0025000000000000001,310.90784678346176,-641.73922274320796,127.23391710303657,-537.29207895558466,-310.82353661224153,561.56057087951581,-1.570721255930519,0.14777210831253698,18.923117782159547
0.0025500000000000002,322.17966294782849,-652.99809071189839,131.72705479805217,-543.36285507950026,-322.08565239325929,568.06004531355927,-1.5707135758895359,0.15953786645067816,19.619438200887199
0.0026000000000000003,333.58810849803899,-664.1401861355223,136.26763072645852,-549.2251355141143,-333.48354210911458,574.34657348759947,-1.5707052912409296,0.17196029561075346,20.324759630629767
0.00265,345.12915009931419,-675.16260686380031,140.85383529614262,-554.87808354173387,-345.01312171856387,580.41920327887749,-1.5706963686307305,0.1850594366082598,21.038845160334965
0.0027000000000000001,356.79872764218464,-686.06247895949514,145.48385260415282,-560.32091359649496,-356.67027930809246,586.27703508501179,-1.5706867737262478,0.19885524860545409,21.761455694546001
0.0027500000000000003,368.59275503143681,-696.83695740373014,150.1558607996125,-565.55289173911115,-368.4508759685358,591.91922233437867,-1.5706764712092307,0.21336758696706817,22.492350007051837
