"Time","aimc3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc3.is[2]","aimcM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaM.phi","aimcM.is[3]","aimc3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.is[2]","aimcM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimcM.is[1]","aimc3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertia3.w","loadInertiaM.w","aimc3.is[1]","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertia3.phi","aimcM.is[4]"
0.13298866,0.082516022,-0.40419763,401.04416,0.082516022,-0.45075876,0.17119044,96.811829,-0.40419763,385.76358,-0.30074087,141.60316,-0.30074087,9.1595564,9.1595564,236.00528,-0.45075876,0.17119044,-325.93057
0.13308872,0.080583073,-0.41056713,416.03323,0.080583073,-0.43853173,0.17211156,108.62347,-0.41056713,385.2117,-0.30222085,129.45045,-0.30222085,9.2504187,9.2504187,215.75075,-0.43853173,0.17211156,-318.0787
0.1331888,0.078608043,-0.41655365,430.55234,0.078608043,-0.42611438,0.17304181,120.29165,-0.41655365,384.26251,-0.30363664,117.19564,-0.30363664,9.3422546,9.3422546,195.32607,-0.42611438,0.17304181,-309.91818
0.13328886,0.076592863,-0.42215148,444.58685,0.076592863,-0.41351897,0.17398128,131.80475,-0.42215148,382.91687,-0.30498701,104.8509,-0.30498701,9.4350004,9.4350004,174.7515,-0.41351897,0.17398128,-301.45706
0.13338892,0.074539505,-0.4273552,458.12277,0.074539505,-0.40075776,0.1749301,143.15131,-0.4273552,381.17599,-0.3062709,92.428421,-0.3062709,9.5285912,9.5285912,154.04736,-0.40075776,0.1749301,-292.70361
0.133489,0.07244996,-0.43215984,471.14648,0.07244996,-0.38784328,0.1758883,154.31999,-0.43215984,379.04147,-0.30748716,79.940514,-0.30748716,9.622961,9.622961,133.23419,-0.38784328,0.1758883,-283.66647
0.13358906,0.070326246,-0.43656066,483.64478,0.070326246,-0.37478805,0.176856,165.29968,-0.43656066,376.51514,-0.30863482,67.399452,-0.30863482,9.7180433,9.7180433,112.33243,-0.37478805,0.176856,-274.35431
0.13368912,0.068170428,-0.44055352,495.60516,0.068170428,-0.36160493,0.17783323,176.07945,-0.44055352,373.59943,-0.30971286,54.817696,-0.30971286,9.8137732,9.8137732,91.362831,-0.36160493,0.17783323,-264.77634
0.1337892,0.065984569,-0.44413459,507.01562,0.065984569,-0.34830678,0.17882007,186.64853,-0.44413459,370.29715,-0.31072041,42.207691,-0.31072041,9.9100819,9.9100819,70.346153,-0.34830678,0.17882007,-254.94202
0.13388926,0.063770786,-0.44730055,517.86475,0.063770786,-0.33490667,0.17981659,196.99641,-0.44730055,366.61148,-0.31165665,29.581932,-0.31165665,10.006902,10.006902,49.303219,-0.33490667,0.17981659,-244.86099
0.13398932,0.06153119,-0.45004833,528.14154,0.06153119,-0.32141766,0.1808228,207.11278,-0.45004833,362.54587,-0.3125208,16.952896,-0.3125208,10.104165,10.104165,28.254827,-0.32141766,0.1808228,-234.54314
0.1340894,0.059267916,-0.45237526,537.83563,0.059267916,-0.30785292,0.18183878,216.9875,-0.45237526,358.10419,-0.31331217,4.3330641,-0.31331217,10.201803,10.201803,7.2217731,-0.30785292,0.18183878,-223.99855
0.13418946,0.056983124,-0.4542793,546.93726,0.056983124,-0.29422578,0.18286455,226.61078,-0.4542793,353.2908,-0.31403008,-8.2650499,-0.31403008,10.299748,10.299748,-13.775084,-0.29422578,0.18286455,-213.23764
0.13428953,0.054678995,-0.45575872,555.43732,0.054678995,-0.28054959,0.18390012,235.97301,-0.45575872,348.11035,-0.31467399,-20.828968,-0.31467399,10.39793,10.39793,-34.714947,-0.28054959,0.18390012,-202.27103
0.13438959,0.052357707,-0.4568122,563.32727,0.052357707,-0.26683769,0.18494552,245.06488,-0.4568122,342.56796,-0.31524336,-33.346245,-0.31524336,10.496282,10.496282,-55.577072,-0.26683769,0.18494552,-191.10953
0.13448966,0.050021451,-0.45743871,570.599,0.050021451,-0.25310352,0.18600078,253.87729,-0.45743871,336.66882,-0.31573772,-45.804512,-0.31573772,10.594732,10.594732,-76.340851,-0.25310352,0.18600078,-179.76402
0.13458973,0.047672443,-0.45763785,577.24518,0.047672443,-0.2393605,0.18706588,262.40143,-0.45763785,330.41876,-0.31615674,-58.191422,-0.31615674,10.693214,10.693214,-96.985703,-0.2393605,0.18706588,-168.24574
0.13468979,0.045312889,-0.45740953,583.25922,0.045312889,-0.2256221,0.18814085,270.62888,-0.45740953,323.82388,-0.31650007,-70.494705,-0.31650007,10.791657,10.791657,-117.49118,-0.2256221,0.18814085,-156.56604
0.13478985,0.042945009,-0.45675421,588.63501,0.042945009,-0.21190177,0.18922566,278.55142,-0.45675421,316.89069,-0.31676745,-82.702187,-0.31676745,10.889995,10.889995,-137.83698,-0.21190177,0.18922566,-144.73647
0.13488993,0.040571023,-0.45567265,593.36707,0.040571023,-0.19821294,0.1903203,286.16113,-0.45567265,309.62595,-0.3169587,-94.801765,-0.3169587,10.988156,10.988156,-158.00294,-0.19821294,0.1903203,-132.76865
0.13498999,0.038193155,-0.45416594,597.4505,0.038193155,-0.18456897,0.19142474,293.45038,-0.45416594,302.03665,-0.3170737,-106.78148,-0.3170737,11.086074,11.086074,-177.96913,-0.18456897,0.19142474,-120.67432
0.13509005,0.035813626,-0.45223576,600.88116,0.035813626,-0.17098325,0.19253898,300.41199,-0.45223576,294.13028,-0.31711239,-118.62946,-0.31711239,11.183681,11.183681,-197.71576,-0.17098325,0.19253898,-108.46548
0.13519013,0.033434656,-0.44988421,603.65564,0.033434656,-0.15746906,0.19366297,307.03897,-0.44988421,285.91467,-0.31707475,-130.33398,-0.31707475,11.280908,11.280908,-217.2233,-0.15746906,0.19366297,-96.154152
0.13529019,0.031058453,-0.44711381,605.77112,0.031058453,-0.14403963,0.19479665,313.32477,-0.44711381,277.39786,-0.3169609,-141.88345,-0.3169609,11.377689,11.377689,-236.47243,-0.14403963,0.19479665,-83.75251
0.13539027,0.028687233,-0.44392732,607.22528,0.028687233,-0.1307081,0.19594,319.26306,-0.44392732,268.58817,-0.31677094,-153.26645,-0.31677094,11.473958,11.473958,-255.44409,-0.1307081,0.19594,-71.272736
0.13549033,0.026323196,-0.440328,608.01654,0.026323196,-0.1174875,0.19709297,324.84793,-0.440328,259.4942,-0.31650504,-164.47171,-0.31650504,11.569649,11.569649,-274.11951,-0.1174875,0.19709297,-58.727127
0.13559039,0.023968527,-0.43631965,608.1441,0.023968527,-0.10439076,0.19825546,330.07385,-0.43631965,250.12495,-0.31616354,-175.48813,-0.31616354,11.664696,11.664696,-292.48022,-0.10439076,0.19825546,-46.128094
0.13569047,0.021625403,-0.43190637,607.60785,0.021625403,-0.091430709,0.19942744,334.93561,-0.43190637,240.48967,-0.31574669,-186.30482,-0.31574669,11.759035,11.759035,-310.50806,-0.091430709,0.19942744,-33.488075
0.13579053,0.019295992,-0.4270927,606.4082,0.019295992,-0.078620009,0.20060882,339.42844,-0.4270927,230.59784,-0.3152549,-196.91112,-0.3152549,11.852601,11.852601,-328.18521,-0.078620009,0.20060882,-20.819542
0.13589059,0.016982445,-0.42188337,604.54602,0.016982445,-0.065971203,0.20179951,343.54767,-0.42188337,220.45908,-0.31468862,-207.29648,-0.31468862,11.945333,11.945333,-345.49414,-0.065971203,0.20179951,-8.1349316
0.13599066,0.01468689,-0.41628376,602.02325,0.01468689,-0.053496648,0.20299944,347.28934,-0.41628376,210.0834,-0.31404835,-217.45065,-0.31404835,12.037167,12.037167,-362.41776,-0.053496648,0.20299944,4.5532079
0.13609073,0.012411439,-0.4102996,598.84241,0.012411439,-0.041208539,0.20420852,350.64972,-0.4102996,199.48108,-0.31333467,-227.36362,-0.31333467,12.128042,12.128042,-378.93936,-0.041208539,0.20420852,17.232357
0.13619079,0.010158182,-0.40393695,595.00653,0.010158182,-0.029118873,0.20542663,353.62546,-0.40393695,188.66255,-0.31254822,-237.0256,-0.31254822,12.217899,12.217899,-395.04266,-0.029118873,0.20542663,29.890007
0.13629086,0.0079291929,-0.39720219,590.51935,0.0079291929,-0.017239485,0.2066537,356.21362,-0.39720219,177.63843,-0.31168967,-246.42702,-0.31168967,12.306678,12.306678,-410.7117,-0.017239485,0.2066537,42.513687
0.13639092,0.0057265186,-0.39010209,585.38507,0.0057265186,-0.0055819964,0.20788959,358.4115,-0.39010209,166.41953,-0.31075975,-255.55858,-0.31075975,12.39432,12.39432,-425.93097,-0.0055819964,0.20788959,55.090969
0.136491,0.003552177,-0.38264382,579.60889,0.003552177,0.0058422256,0.20913418,360.21704,-0.38264382,155.01692,-0.30975932,-264.41132,-0.30975932,12.480769,12.480769,-440.68552,0.0058422256,0.20913418,67.609436
0.13659106,0.0014081588,-0.37483498,573.19647,0.0014081588,0.017022032,0.21038736,361.62842,-0.37483498,143.44189,-0.30868918,-272.97644,-0.30868918,12.565969,12.565969,-454.96075,0.017022032,0.21038736,80.056755
0.13669112,-0.00070357416,-0.36668342,566.15424,-0.00070357416,0.027946522,0.211649,362.64429,-0.36668342,131.70584,-0.30755025,-281.24561,-0.30755025,12.649864,12.649864,-468.74268,0.027946522,0.211649,92.420647
0.1367912,-0.0027810761,-0.35819724,558.48883,-0.0027810761,0.038604967,0.21291898,363.26349,-0.35819724,119.82023,-0.30634356,-289.21051,-0.30634356,12.732402,12.732402,-482.01755,0.038604967,0.21291898,104.68896
0.13689126,-0.0048224502,-0.34938499,550.20789,-0.0048224502,0.048986994,0.21419714,363.4855,-0.34938499,107.7968,-0.30507007,-296.8634,-0.30507007,12.81353,12.81353,-494.77237,0.048986994,0.21419714,116.84959
0.13699132,-0.0068258285,-0.34025556,541.31964,-0.0068258285,0.059082497,0.21548335,363.31012,-0.34025556,95.647423,-0.30373088,-304.19675,-0.30373088,12.893198,12.893198,-506.99457,0.059082497,0.21548335,128.89058
0.1370914,-0.0087893782,-0.33081818,531.83282,-0.0087893782,0.068881638,0.21677744,362.73752,-0.33081818,83.384064,-0.3023271,-311.20334,-0.3023271,12.971356,12.971356,-518.67218,0.068881638,0.21677744,140.80005
0.13719146,-0.010711297,-0.32108226,521.7569,-0.010711297,0.078374855,0.2180793,361.76828,-0.32108226,71.018799,-0.30085996,-317.87625,-0.30085996,13.047956,13.047956,-529.79376,0.078374855,0.2180793,152.5663
0.13729152,-0.012589817,-0.31105748,511.10147,-0.012589817,0.087552845,0.21938874,360.40326,-0.31105748,58.563732,-0.29933065,-324.20889,-0.29933065,13.122952,13.122952,-540.34814,0.087552845,0.21938874,164.17773
0.1373916,-0.014423218,-0.30075401,499.87729,-0.014423218,0.096406706,0.22070558,358.64392,-0.30075401,46.03117,-0.29774043,-330.19507,-0.29774043,13.196297,13.196297,-550.32513,0.096406706,0.22070558,175.62296
0.13749166,-0.016209818,-0.29018214,488.0954,-0.016209818,0.10492785,0.2220297,356.49197,-0.29018214,33.433456,-0.29609066,-335.82898,-0.29609066,13.26795,13.26795,-559.71497,0.10492785,0.2220297,186.8907
0.13759173,-0.017947977,-0.27935252,475.76752,-0.017947977,0.11310799,0.2233609,353.94968,-0.27935252,20.78301,-0.29438269,-341.10507,-0.29438269,13.337868,13.337868,-568.50842,0.11310799,0.2233609,197.96991
0.1376918,-0.019636085,-0.26827589,462.90561,-0.019636085,0.12093911,0.22469899,351.01938,-0.26827589,8.0922232,-0.29261795,-346.0181,-0.29261795,13.40601,13.40601,-576.69684,0.12093911,0.22469899,208.84967
0.13779186,-0.021272583,-0.25696337,449.52237,-0.021272583,0.12841362,0.22604382,347.70401,-0.25696337,-4.6264167,-0.29079786,-350.56329,-0.29079786,13.472337,13.472337,-584.27216,0.12841362,0.22604382,219.51932
0.13789193,-0.02285596,-0.24542633,435.6311,-0.02285596,0.13552426,0.22739519,344.00696,-0.24542633,-17.360382,-0.28892398,-354.73627,-0.28892398,13.536812,13.536812,-591.22711,0.13552426,0.22739519,229.96837
0.13799199,-0.024384754,-0.23367631,421.24554,-0.024384754,0.14226419,0.22875293,339.93185,-0.23367631,-30.097141,-0.2869978,-358.53293,-0.2869978,13.599401,13.599401,-597.55487,0.14226419,0.22875293,240.18658
0.13809206,-0.02585754,-0.22172511,406.37991,-0.02585754,0.14862688,0.23011683,335.48282,-0.22172511,-42.824169,-0.28502092,-361.94962,-0.28502092,13.660069,13.660069,-603.24933,0.14862688,0.23011683,250.16396
0.13819213,-0.027272929,-0.20958456,391.04865,-0.027272929,0.15460606,0.23148669,330.66409,-0.20958456,-55.529007,-0.28299496,-364.98291,-0.28299496,13.718783,13.718783,-608.30481,0.15460606,0.23148669,259.89066
0.13829219,-0.028629605,-0.19726688,375.267,-0.028629605,0.16019601,0.23286235,325.48053,-0.19726688,-68.199142,-0.28092158,-367.62991,-0.28092158,13.775516,13.775516,-612.71655,0.16019601,0.23286235,269.35718
0.13839225,-0.029926291,-0.1847844,359.0506,-0.029926291,0.16539134,0.23424357,319.93732,-0.1847844,-80.822128,-0.27880245,-369.88815,-0.27880245,13.830235,13.830235,-616.48022,0.16539134,0.23424357,278.55426
0.13849233,-0.031161763,-0.17214963,342.41544,-0.031161763,0.17018712,0.23563017,314.03998,-0.17214963,-93.385559,-0.27663931,-371.75543,-0.27663931,13.882916,13.882916,-619.59235,0.17018712,0.23563017,287.47293
0.13859239,-0.032334838,-0.15937515,325.37784,-0.032334838,0.17457864,0.23702194,307.79428,-0.15937515,-105.87711,-0.27443394,-373.22995,-0.27443394,13.933535,13.933535,-622.04987,0.17457864,0.23702194,296.10443
0.13869247,-0.033444386,-0.14647372,307.95453,-0.033444386,0.17856166,0.23841867,301.20636,-0.14647372,-118.28455,-0.27218807,-374.31024,-0.27218807,13.982065,13.982065,-623.8504,0.17856166,0.23841867,304.44034
0.13879253,-0.034489337,-0.13345827,290.16278,-0.034489337,0.18213242,0.23982015,294.28284,-0.13345827,-130.59567,-0.26990357,-374.99542,-0.26990357,14.028488,14.028488,-624.99237,0.18213242,0.23982015,312.47247
0.13889259,-0.035468679,-0.12034183,272.02017,-0.035468679,0.18528755,0.24122617,287.03058,-0.12034183,-142.79843,-0.26758227,-375.28485,-0.26758227,14.072783,14.072783,-625.47473,0.18528755,0.24122617,320.19308
0.13899267,-0.03638145,-0.10713752,253.5446,-0.03638145,0.1880241,0.24263652,279.45679,-0.10713752,-154.88083,-0.26522604,-375.17841,-0.26522604,14.114934,14.114934,-625.2973,0.1880241,0.24263652,327.5946
0.13909273,-0.037226714,-0.093858466,234.75407,-0.037226714,0.19033933,0.24405096,271.56879,-0.093858466,-166.83105,-0.26283678,-374.67606,-0.26283678,14.154923,14.154923,-624.46008,0.19033933,0.24405096,334.6698
0.13919279,-0.038003631,-0.080517977,215.66721,-0.038003631,0.19223115,0.24546932,263.37448,-0.080517977,-178.63737,-0.26041642,-373.77847,-0.26041642,14.192739,14.192739,-622.96411,0.19223115,0.24546932,341.41177
0.13929287,-0.038711395,-0.067129403,196.30283,-0.038711395,0.19369784,0.24689133,254.88202,-0.067129403,-190.28827,-0.25796691,-372.48663,-0.25796691,14.228367,14.228367,-620.81104,0.19369784,0.24689133,347.81403
0.13939293,-0.039349273,-0.053706139,176.68001,-0.039349273,0.19473812,0.24831681,246.09979,-0.053706139,-201.77229,-0.25549018,-370.80194,-0.25549018,14.261799,14.261799,-618.00323,0.19473812,0.24831681,353.87033
0.13949299,-0.039916564,-0.040261585,156.81807,-0.039916564,0.19535105,0.24974553,237.03648,-0.040261585,-213.07823,-0.25298828,-368.72607,-0.25298828,14.293026,14.293026,-614.54346,0.19535105,0.24974553,359.57483
0.13959306,-0.040412631,-0.026809152,136.73642,-0.040412631,0.19553605,0.25117725,227.70093,-0.026809152,-224.19502,-0.25046316,-366.26108,-0.25046316,14.322042,14.322042,-610.43512,0.19553605,0.25117725,364.92194
0.13969313,-0.040836908,-0.013362309,116.4549,-0.040836908,0.19529313,0.25261179,218.10243,-0.013362309,-235.11179,-0.24791686,-363.40952,-0.24791686,14.348843,14.348843,-605.68256,0.19529313,0.25261179,369.90652
0.1397932,-0.041188877,6.5495529e-05,95.993507,-0.041188877,0.19462271,0.25404885,208.25052,6.5495529e-05,-245.81789,-0.24535142,-360.17432,-0.24535142,14.373425,14.373425,-600.29053,0.19462271,0.25404885,374.52377
0.13989326,-0.041468088,0.01346083,75.372375,-0.041468088,0.19352558,0.25548831,198.15491,0.01346083,-256.30286,-0.24276888,-356.55878,-0.24276888,14.395789,14.395789,-594.26465,0.19352558,0.25548831,378.76932
0.13999332,-0.041674118,0.026810326,54.611671,-0.041674118,0.19200285,0.25692987,187.82549,0.026810326,-266.55643,-0.2401713,-352.56644,-0.2401713,14.415936,14.415936,-587.61072,0.19200285,0.25692987,382.63898
0.1400934,-0.041806638,0.04010063,33.731819,-0.041806638,0.19005615,0.25837335,177.27246,0.04010063,-276.56863,-0.23756073,-348.20126,-0.23756073,14.433869,14.433869,-580.33545,0.19005615,0.25837335,386.12903
0.14019346,-0.041865364,0.053318452,12.75337,-0.041865364,0.18768758,0.25981849,166.50629,0.053318452,-286.32968,-0.23493928,-343.46774,-0.23493928,14.449594,14.449594,-572.44629,0.18768758,0.25981849,389.23624
0.14029352,-0.041850075,0.066450566,-8.3030415,-0.041850075,0.18489963,0.26126513,155.53758,0.066450566,-295.83011,-0.23230903,-338.37064,-0.23230903,14.463118,14.463118,-563.95105,0.18489963,0.26126513,391.95761
0.1403936,-0.041760605,0.079483837,-29.416731,-0.041760605,0.18169518,0.26271299,144.37718,0.079483837,-305.06064,-0.22967206,-332.91501,-0.22967206,14.474448,14.474448,-554.85834,0.18169518,0.26271299,394.29062
0.14049366,-0.04159683,0.092405245,-50.567078,-0.04159683,0.17807738,0.26416185,133.03596,0.092405245,-314.01224,-0.22703046,-327.1062,-0.22703046,14.483597,14.483597,-545.177,0.17807738,0.26416185,396.23297
0.14059372,-0.041358717,0.10520184,-71.733253,-0.041358717,0.17405002,0.26561156,121.52519,0.10520184,-322.67624,-0.22438632,-320.95007,-0.22438632,14.490576,14.490576,-534.91681,0.17405002,0.26561156,397.78293
0.1406938,-0.041046273,0.11786084,-92.89447,-0.041046273,0.16961722,0.26706183,109.85622,0.11786084,-331.04422,-0.22174177,-314.45279,-0.22174177,14.495401,14.495401,-524.08801,0.16961722,0.26706183,398.93909
0.14079386,-0.040659577,0.13036956,-114.02996,-0.040659577,0.16478351,0.26851249,98.040535,0.13036956,-339.10809,-0.21909888,-307.62085,-0.21909888,14.498088,14.498088,-512.70142,0.16478351,0.26851249,399.70047
0.14089394,-0.040198747,0.14271548,-135.11903,-0.040198747,0.15955374,0.26996332,86.089752,0.14271548,-346.85995,-0.21645975,-300.461,-0.21645975,14.498654,14.498654,-500.76834,0.15955374,0.26996332,400.06635
0.140994,-0.03966397,0.15488625,-156.14102,-0.03966397,0.15393311,0.2714141,74.015594,0.15488625,-354.2923,-0.21382646,-292.98029,-0.21382646,14.497121,14.497121,-488.30048,0.15393311,0.2714141,400.03647
0.14109406,-0.039055496,0.16686967,-177.07529,-0.039055496,0.14792739,0.27286461,61.829987,0.16686967,-361.39798,-0.21120112,-285.18622,-0.21120112,14.493509,14.493509,-475.31036,0.14792739,0.27286461,399.61099
0.14119413,-0.038373634,0.17865373,-197.90132,-0.038373634,0.14154266,0.27431467,49.544926,0.17865373,-368.17007,-0.20858577,-277.08655,-0.20858577,14.487843,14.487843,-461.81091,0.14154266,0.27431467,398.79053
0.1412942,-0.037618753,0.19022667,-218.59869,-0.037618753,0.13478538,0.27576405,37.172523,0.19022667,-374.60211,-0.20598251,-268.68936,-0.20598251,14.480147,14.480147,-447.81558,0.13478538,0.27576405,397.57599
0.14139426,-0.036791254,0.20157681,-239.1472,-0.036791254,0.12766217,0.27721256,24.724842,0.20157681,-380.68771,-0.20339337,-260.00278,-0.20339337,14.470448,14.470448,-433.33798,0.12766217,0.27721256,395.96851
0.14149433,-0.035891626,0.21269281,-259.5267,-0.035891626,0.12018029,0.27866,12.214174,0.21269281,-386.42111,-0.20082042,-251.03557,-0.20082042,14.458777,14.458777,-418.39261,0.12018029,0.27866,393.96991
0.1415944,-0.034920406,0.22356352,-279.71719,-0.034920406,0.11234728,0.28010619,-0.34717402,0.22356352,-391.79681,-0.19826569,-241.79657,-0.19826569,14.445162,14.445162,-402.99429,0.11234728,0.28010619,391.58224
0.14169446,-0.033878192,0.23417807,-299.69897,-0.033878192,0.10417101,0.28155088,-12.946848,0.23417807,-396.80963,-0.19573118,-232.295,-0.19573118,14.429636,14.429636,-387.15833,0.10417101,0.28155088,388.80804
0.14179453,-0.032765634,0.24452576,-319.45248,-0.032765634,0.095659666,0.28299397,-25.572483,0.24452576,-401.45474,-0.1932189,-222.54019,-0.1932189,14.412232,14.412232,-370.90033,0.095659666,0.28299397,385.65009
0.14189459,-0.031583425,0.25459617,-338.95837,-0.031583425,0.086821683,0.28443521,-38.211723,0.25459617,-405.72763,-0.19073083,-212.54175,-0.19073083,14.392987,14.392987,-354.23624,0.086821683,0.28443521,382.11148
0.14199467,-0.030332331,0.2643792,-358.1976,-0.030332331,0.077665985,0.28587443,-50.852123,0.2643792,-409.62427,-0.18826894,-202.3096,-0.18826894,14.371936,14.371936,-337.18268,0.077665985,0.28587443,378.19592
0.14209473,-0.029013176,0.27386507,-377.15134,-0.029013176,0.068201765,0.28731143,-63.481266,0.27386507,-413.14096,-0.18583517,-191.8539,-0.18583517,14.349119,14.349119,-319.7565,0.068201765,0.28731143,373.90738
0.14219479,-0.027626831,0.28304422,-395.80109,-0.027626831,0.058438532,0.28874609,-76.086746,0.28304422,-416.27441,-0.18343145,-181.18498,-0.18343145,14.324575,14.324575,-301.97498,0.058438532,0.28874609,369.25021
0.14229487,-0.026174212,0.29190734,-414.1286,-0.026174212,0.048385926,0.29017821,-88.656235,0.29190734,-419.02151,-0.18105964,-170.31331,-0.18105964,14.298347,14.298347,-283.8555,0.048385926,0.29017821,364.22894
0.14239493,-0.024656296,0.30044553,-432.116,-0.024656296,0.038054038,0.29160762,-101.17739,0.30044553,-421.37973,-0.17872165,-159.24962,-0.17872165,14.270476,14.270476,-265.41602,0.038054038,0.29160762,358.84866
0.14249499,-0.023074118,0.3086502,-449.7457,-0.023074118,0.027453225,0.29303417,-113.63792,0.3086502,-423.34692,-0.17641932,-148.00487,-0.17641932,14.241007,14.241007,-246.67477,0.027453225,0.29303417,353.11484
0.14259507,-0.021428764,0.31651309,-467.00052,-0.021428764,0.016594114,0.29445767,-126.0256,0.31651309,-424.92126,-0.17415443,-136.59018,-0.17415443,14.209987,14.209987,-227.65028,0.016594114,0.29445767,347.03314
0.14269513,-0.019721368,0.32402626,-483.86359,-0.019721368,0.0054875547,0.29587799,-138.32829,0.32402626,-426.10132,-0.17192879,-125.01681,-0.17192879,14.177461,14.177461,-208.36134,0.0054875547,0.29587799,340.60974
0.14279519,-0.0179531,0.33118203,-500.31848,-0.0179531,-0.0058554728,0.297295,-150.53395,0.33118203,-426.88596,-0.16974416,-113.29607,-0.16974416,14.143478,14.143478,-188.82678,-0.0058554728,0.297295,333.85083
0.14289527,-0.016125198,0.33797318,-516.34912,-0.016125198,-0.017423563,0.29870853,-162.6306,0.33797318,-427.27454,-0.16760227,-101.43959,-0.16760227,14.108089,14.108089,-169.06598,-0.017423563,0.29870853,326.76331
0.14299533,-0.01423895,0.3443929,-531.93988,-0.01423895,-0.029205151,0.30011845,-174.60638,0.3443929,-427.26688,-0.16550477,-89.459061,-0.16550477,14.071344,14.071344,-149.09843,-0.029205151,0.30011845,319.35419
0.1430954,-0.012295685,0.35043466,-547.07562,-0.012295685,-0.041188449,0.30152464,-186.44958,0.35043466,-426.8631,-0.16345334,-77.366318,-0.16345334,14.033296,14.033296,-128.94386,-0.041188449,0.30152464,311.63092
0.14319547,-0.01029677,0.35609224,-561.74152,-0.01029677,-0.053361546,0.30292696,-198.14857,0.35609224,-426.06363,-0.16144958,-65.173225,-0.16144958,13.993996,13.993996,-108.62204,-0.053361546,0.30292696,303.60107
0.14329553,-0.0082436241,0.36135989,-575.92334,-0.0082436241,-0.065712325,0.30432525,-209.69191,0.36135989,-424.86932,-0.15949509,-52.891762,-0.15949509,13.9535,13.9535,-88.152939,-0.065712325,0.30432525,295.27258
0.1433956,-0.0061377184,0.36623222,-589.60724,-0.0061377184,-0.078228422,0.30571947,-221.0683,0.36623222,-423.28152,-0.15759139,-40.534069,-0.15759139,13.911863,13.911863,-67.556778,-0.078228422,0.30571947,286.65381
0.14349566,-0.0039805635,0.37070432,-602.77991,-0.0039805635,-0.090897314,0.30710945,-232.2666,0.37070432,-421.30194,-0.15573999,-28.112324,-0.15573999,13.869142,13.869142,-46.853874,-0.090897314,0.30710945,277.7533
0.14359573,-0.001773715,0.37477157,-615.42865,-0.001773715,-0.10370636,0.3084951,-243.27585,0.37477157,-418.93265,-0.15394232,-15.638775,-0.15394232,13.825394,13.825394,-26.064625,-0.10370636,0.3084951,268.57993
0.1436958,0.00048125233,0.37842965,-627.54089,0.00048125233,-0.11664287,0.30987635,-254.08525,0.37842965,-416.1759,-0.15219982,-3.1256113,-0.15219982,13.780677,13.780677,-5.209352,-0.11664287,0.30987635,259.14258
0.14379586,0.0027826957,0.38167486,-639.1051,0.0027826957,-0.1296939,0.31125307,-264.68423,0.38167486,-413.03461,-0.15051386,9.4148016,-0.15051386,13.735049,13.735049,15.691336,-0.1296939,0.31125307,249.45076
0.14389592,0.005128942,0.38450381,-650.10992,0.005128942,-0.14284639,0.31262517,-275.06244,0.38450381,-409.51199,-0.14888574,21.970118,-0.14888574,13.688573,13.688573,36.616863,-0.14284639,0.31262517,239.51405
0.143996,0.0075182789,0.38691357,-660.54474,0.0075182789,-0.15608723,0.31399256,-285.20975,0.38691357,-405.6116,-0.14731675,34.527969,-0.14731675,13.641308,13.641308,57.546619,-0.15608723,0.31399256,229.3423
0.14409606,0.0099489652,0.38890153,-670.39948,0.0099489652,-0.16940323,0.31535521,-295.11615,0.38890153,-401.33737,-0.14580813,47.076019,-0.14580813,13.593315,13.593315,78.460037,-0.16940323,0.31535521,218.94556
0.14419614,0.012419228,0.3904655,-679.66437,0.012419228,-0.18278113,0.31671304,-304.77203,0.3904655,-396.69348,-0.14436103,59.601955,-0.14436103,13.544657,13.544657,99.336594,-0.18278113,0.31671304,208.33403
0.1442962,0.014927246,0.39160377,-688.33057,0.014927246,-0.19620758,0.31806594,-314.16788,0.39160377,-391.68469,-0.14297663,72.09343,-0.14297663,13.495396,13.495396,120.15572,-0.19620758,0.31806594,197.51826
0.14439626,0.01747117,0.39231506,-696.38971,0.01747117,-0.20966917,0.31941387,-323.29459,0.39231506,-386.31601,-0.14165595,84.538155,-0.14165595,13.445596,13.445596,140.89693,-0.20966917,0.31941387,186.50897
0.14449634,0.020049121,0.39259857,-703.83405,0.020049121,-0.22315246,0.32075682,-332.14319,0.39259857,-380.59286,-0.14040005,96.923874,-0.14040005,13.395321,13.395321,161.53979,-0.22315246,0.32075682,175.31708
0.1445964,0.022659203,0.39245367,-710.65619,0.022659203,-0.23664404,0.32209471,-340.70502,0.39245367,-374.52078,-0.13920991,109.23845,-0.13920991,13.344635,13.344635,182.06409,-0.23664404,0.32209471,163.95351
