"Time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.airGap.V_mrr.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.airGap.V_msr.im","loadInertia.w","imc.airGap.V_mrr.im","loadInertiaQS.w","imc.airGap.V_msr.re","loadInertiaQS.phi","imc.stator.port_p.V_m.im","loadInertia.phi","imc.stator.port_p.V_m.re","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imcQS.rotorCage.port_p.reference.gamma","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.57139522,0.34763536,76.194214,-0.19155468,136.62685,150.42064,-109.20367,151.17833,-42.885593,88.664001,143.11447,89.366096,4.9311442,0.22788046,2.1811032,-0.39318743
0.57149523,0.34731591,76.317467,-0.2038157,136.58214,150.42279,-109.11475,151.17702,-43.046238,88.679123,143.20422,89.381142,0.45670319,0.22833775,2.1822836,-0.3869755
0.57159525,0.34699592,76.440506,-0.21587548,136.53693,150.42493,-109.02538,151.1757,-43.206722,88.694244,143.15378,89.396187,-4.0185676,0.22879465,2.1834645,-0.38038138
0.57169527,0.34667543,76.563339,-0.22772214,136.49121,150.42706,-108.93557,151.17441,-43.367046,88.709366,142.96317,89.411232,-8.4902658,0.22925119,2.1846457,-0.37341154
0.57179528,0.3463544,76.685966,-0.23934397,136.44501,150.4292,-108.84531,151.17311,-43.52721,88.72448,142.63258,89.426277,-12.953993,0.22970736,2.185827,-0.36607292
0.5718953,0.34603286,76.808388,-0.2507295,136.39832,150.43134,-108.75462,151.17181,-43.68721,88.739601,142.16232,89.441322,-17.405359,0.23016316,2.1870086,-0.35837272
0.57199532,0.34571081,76.930595,-0.26186749,136.35114,150.43346,-108.66349,151.17052,-43.84705,88.754723,141.55284,89.456367,-21.839983,0.23061858,2.1881907,-0.35031855
0.57209533,0.34538826,77.052605,-0.27274695,136.30345,150.43559,-108.57193,151.16924,-44.006725,88.769844,140.80475,89.471413,-26.253504,0.23107363,2.1893728,-0.34191841
0.57219535,0.34506521,77.1744,-0.28335708,136.25529,150.43771,-108.47994,151.16795,-44.166237,88.784958,139.91875,89.486458,-30.641579,0.23152828,2.1905551,-0.33318052
0.57229537,0.34474164,77.295982,-0.29368746,136.20665,150.43985,-108.38752,151.16669,-44.325584,88.800079,138.89571,89.501503,-34.999893,0.23198256,2.1917379,-0.32411355
0.57239538,0.34441754,77.417358,-0.30372784,136.15752,150.44197,-108.29467,151.16542,-44.484772,88.815201,137.73662,89.516548,-39.324154,0.23243643,2.1929207,-0.31472644
0.5724954,0.34409291,77.538528,-0.31346834,136.10791,150.44409,-108.2014,151.16415,-44.643799,88.830315,136.44263,89.531601,-43.610115,0.23288992,2.194104,-0.30502847
0.57259542,0.34376776,77.659485,-0.32289934,136.05785,150.44621,-108.10771,151.16289,-44.802662,88.845436,135.015,89.546646,-47.853558,0.23334305,2.1952872,-0.29502916
0.57269543,0.34344211,77.780243,-0.33201152,136.00729,150.44832,-108.0136,151.16164,-44.961365,88.860558,133.45514,89.561691,-52.050304,0.23379576,2.196471,-0.28473848
0.57279545,0.34311596,77.900795,-0.34079584,135.95628,150.45044,-107.91909,151.16039,-45.119911,88.875671,131.76456,89.576736,-56.196236,0.23424807,2.197655,-0.27416652
0.57289547,0.34278935,78.021141,-0.34924373,135.90482,150.45255,-107.82418,151.15915,-45.278294,88.890793,129.94495,89.591789,-60.28727,0.23470001,2.1988389,-0.26332375
0.57299548,0.34246221,78.141281,-0.35734674,135.85289,150.45467,-107.72886,151.15791,-45.436516,88.905914,127.99805,89.606834,-64.319382,0.23515153,2.2000234,-0.2522209
0.5730955,0.34213459,78.261215,-0.36509693,135.80051,150.45677,-107.63314,151.15668,-45.594574,88.921028,125.9258,89.62188,-68.288605,0.23560265,2.2012081,-0.24086893
0.57319552,0.3418065,78.380943,-0.37248659,135.74767,150.45888,-107.53702,151.15544,-45.752468,88.93615,123.73023,89.636932,-72.191032,0.23605335,2.2023931,-0.229279
0.57329553,0.3414779,78.500465,-0.37950844,135.69437,150.46098,-107.44051,151.15422,-45.910198,88.951263,121.41349,89.651978,-76.022835,0.23650363,2.2035782,-0.21746261
0.57339555,0.34114879,78.619781,-0.38615558,135.64061,150.46307,-107.3436,151.153,-46.067768,88.966385,118.97785,89.66703,-79.780243,0.2369535,2.2047637,-0.20543139
0.57349557,0.34081918,78.738884,-0.39242142,135.58643,150.46518,-107.24629,151.15178,-46.225178,88.981499,116.42571,89.682076,-83.459557,0.23740298,2.2059493,-0.19319721
0.57359558,0.34048909,78.857788,-0.39829972,135.53177,150.46727,-107.1486,151.15057,-46.382427,88.99662,113.75958,89.697128,-87.057159,0.23785201,2.2071352,-0.18077217
0.5736956,0.34015846,78.976486,-0.40378478,135.47668,150.46936,-107.05051,151.14937,-46.53952,89.011734,110.98207,89.712173,-90.569527,0.23830065,2.2083213,-0.16816851
0.57379562,0.33982733,79.094986,-0.40887114,135.42116,150.47145,-106.95205,151.14816,-46.696449,89.026855,108.09592,89.727226,-93.993195,0.23874889,2.2095077,-0.1553987
0.57389563,0.33949572,79.21328,-0.41355374,135.36519,150.47354,-106.8532,151.14697,-46.853226,89.041969,105.10396,89.742279,-97.324806,0.2391967,2.2106943,-0.14247532
0.57399565,0.3391636,79.331367,-0.41782799,135.30879,150.47562,-106.75397,151.14578,-47.009838,89.057091,102.00913,89.757324,-100.56108,0.23964413,2.2118812,-0.12941118
0.57409567,0.33883101,79.449257,-0.42168969,135.25197,150.47771,-106.65437,151.14459,-47.166294,89.072205,98.814491,89.772377,-103.69885,0.24009115,2.2130682,-0.11621912
0.57419568,0.33849791,79.566933,-0.42513499,135.19472,150.47978,-106.5544,151.14342,-47.322586,89.087318,95.523163,89.78743,-106.73502,0.24053773,2.2142556,-0.10291222
0.5742957,0.3381643,79.684418,-0.42816049,135.13704,150.48186,-106.45406,151.14224,-47.478722,89.10244,92.13839,89.802475,-109.66661,0.2409839,2.2154431,-0.089503586
0.57439572,0.33783025,79.801689,-0.43076321,135.07893,150.48393,-106.35336,151.14107,-47.634693,89.117554,88.663498,89.817528,-112.49075,0.24142967,2.2166309,-0.07600648
0.57449573,0.33749568,79.918755,-0.43294057,135.02042,150.48599,-106.25229,151.13991,-47.790504,89.132675,85.101906,89.832581,-115.20464,0.24187499,2.217819,-0.06243423
0.57459575,0.33716065,80.035622,-0.43469045,134.96149,150.48805,-106.15086,151.13873,-47.946152,89.147789,81.457123,89.847633,-117.80566,0.24231991,2.2190073,-0.048800219
0.57469577,0.3368251,80.152283,-0.43601105,134.90213,150.49013,-106.04907,151.13757,-48.101643,89.162903,77.732719,89.862679,-120.29121,0.2427644,2.2201958,-0.035117909
0.57479578,0.33648908,80.268738,-0.43690109,134.84236,150.49217,-105.94692,151.13643,-48.256969,89.178024,73.932358,89.877731,-122.65889,0.24320845,2.2213843,-0.021400832
0.5748958,0.33615255,80.384987,-0.43735975,134.78218,150.49423,-105.84443,151.13528,-48.412136,89.193138,70.059784,89.892784,-124.90636,0.24365209,2.2225733,-0.0076624923
0.57499582,0.33581555,80.50103,-0.43738648,134.7216,150.49629,-105.74158,151.13414,-48.567142,89.208252,66.118805,89.907837,-127.03141,0.24409531,2.2237625,0.0060835285
0.57509583,0.33547804,80.616875,-0.43698129,134.66061,150.49834,-105.63837,151.133,-48.721985,89.223366,62.113289,89.92289,-129.03197,0.24453807,2.224952,0.019823633
0.57519585,0.33514005,80.732506,-0.43614462,134.59921,150.50038,-105.53483,151.13185,-48.876667,89.238487,58.04718,89.937943,-130.90608,0.24498039,2.2261415,0.03354428
0.57529587,0.33480155,80.847939,-0.43487722,134.53741,150.50243,-105.43095,151.13072,-49.031185,89.253601,53.924473,89.952995,-132.6519,0.24542229,2.2273314,0.047231901
0.57539588,0.33446261,80.963158,-0.43318039,134.47523,150.50446,-105.32672,151.12959,-49.185543,89.268715,49.749229,89.968048,-134.26772,0.24586375,2.2285216,0.060872983
0.5754959,0.33412319,81.078186,-0.43105581,134.41266,150.5065,-105.22217,151.12848,-49.339737,89.283829,45.525551,89.983101,-135.75197,0.2463048,2.2297118,0.074454077
0.57559592,0.3337833,81.193001,-0.42850554,134.34969,150.50853,-105.11727,151.12737,-49.493771,89.29895,41.257584,89.998154,-137.1032,0.24674538,2.2309024,0.087961748
0.57569593,0.3334429,81.30761,-0.42553213,134.28633,150.51054,-105.01205,151.12625,-49.64764,89.314064,36.949524,90.013206,-138.32005,0.24718551,2.2320931,0.10138266
0.57579595,0.33310199,81.42202,-0.42213845,134.22256,150.51257,-104.90649,151.12514,-49.80135,89.329178,32.60561,90.028259,-139.40138,0.24762523,2.2332842,0.1147036
0.57589597,0.33276063,81.536217,-0.4183279,134.15843,150.51459,-104.80059,151.12404,-49.954899,89.344292,28.230104,90.043312,-140.34613,0.24806447,2.2344754,0.12791136
0.57599598,0.33241877,81.650215,-0.41410419,134.0939,150.51662,-104.69438,151.12294,-50.108288,89.359406,23.827314,90.058365,-141.15338,0.24850325,2.2356668,0.14099291
0.576096,0.33207646,81.764015,-0.4094716,134.02901,150.51862,-104.58785,151.12184,-50.261517,89.374519,19.401566,90.073425,-141.82234,0.24894163,2.2368584,0.15393536
0.57619601,0.33173364,81.877609,-0.40443459,133.96373,150.52063,-104.481,151.12074,-50.414585,89.389633,14.957206,90.088478,-142.35236,0.24937952,2.2380502,0.16672589
0.57629603,0.33139038,81.991005,-0.39899817,133.89809,150.52263,-104.37383,151.11966,-50.567493,89.404747,10.498602,90.103531,-142.74295,0.24981695,2.2392423,0.1793519
0.57639605,0.33104664,82.104195,-0.39316773,133.83208,150.52463,-104.26636,151.11858,-50.720242,89.419868,6.0301375,90.118584,-142.99371,0.25025398,2.2404346,0.19180092
0.57649606,0.33070245,82.217186,-0.386949,133.76569,150.52663,-104.15857,151.11751,-50.872829,89.434982,1.5561992,90.133644,-143.10445,0.25069052,2.2416272,0.20406064
0.57659608,0.33035779,82.329979,-0.38034815,133.69893,150.52863,-104.05048,151.11642,-51.025253,89.450096,-2.918817,90.148697,-143.07503,0.25112662,2.24282,0.21611898
0.5766961,0.33001262,82.442558,-0.37337166,133.63182,150.53061,-103.94207,151.11536,-51.177517,89.46521,-7.3905153,90.16375,-142.9055,0.2515623,2.2440128,0.22796403
0.57679611,0.32966703,82.554939,-0.3660264,133.56435,150.53259,-103.83336,151.11429,-51.329617,89.480324,-11.854505,90.17881,-142.59605,0.25199747,2.2452061,0.23958406
0.57689613,0.32932094,82.667114,-0.35831967,133.49651,150.53458,-103.72435,151.11324,-51.481556,89.495438,-16.306402,90.193863,-142.14699,0.2524322,2.2463994,0.25096762
0.57699615,0.3289744,82.779083,-0.35025904,133.4283,150.53654,-103.61504,151.11217,-51.633331,89.510551,-20.741837,90.208923,-141.55878,0.25286651,2.2475929,0.26210347
0.57709616,0.32862738,82.890854,-0.34185246,133.35974,150.53853,-103.50542,151.11111,-51.784943,89.525665,-25.156452,90.223976,-140.832,0.25330031,2.2487867,0.2729806
0.57719618,0.32827988,83.002419,-0.33310825,133.29083,150.5405,-103.39551,151.11008,-51.936394,89.540779,-29.545919,90.239029,-139.96741,0.25373366,2.2499807,0.28358826
0.5772962,0.32793191,83.113777,-0.32403502,133.22157,150.54245,-103.28531,151.10902,-52.087681,89.555893,-33.905926,90.254089,-138.96584,0.25416657,2.2511749,0.29391602
0.57739621,0.32758346,83.22493,-0.31464174,133.15196,150.54442,-103.17481,151.10799,-52.238808,89.571007,-38.232193,90.26915,-137.82828,0.254599,2.2523694,0.30395365
0.57749623,0.32723457,83.335884,-0.30493769,133.082,150.54637,-103.06403,151.10695,-52.389771,89.586113,-42.520481,90.284203,-136.55591,0.25503099,2.2535641,0.3136912
0.57759625,0.32688519,83.446632,-0.29493245,133.01169,150.54832,-102.95296,151.10591,-52.540573,89.601227,-46.766579,90.299263,-135.14995,0.2554625,2.2547588,0.32311913
0.57769626,0.32653537,83.557175,-0.2846359,132.94106,150.55026,-102.84161,151.10489,-52.691212,89.616341,-50.966324,90.314316,-133.61183,0.25589356,2.255954,0.33222809
0.57779628,0.32618511,83.667519,-0.27405816,132.87006,150.5522,-102.72997,151.10387,-52.841686,89.631454,-55.115593,90.329376,-131.94305,0.25632414,2.2571492,0.34100908
0.5778963,0.32583436,83.777657,-0.26320973,132.79874,150.55414,-102.61806,151.10284,-52.991997,89.646568,-59.210323,90.344437,-130.14528,0.25675425,2.2583447,0.34945345
0.57799631,0.32548314,83.887589,-0.2521013,132.72708,150.55608,-102.50587,151.10182,-53.142143,89.661682,-63.246498,90.359489,-128.22031,0.25718391,2.2595403,0.3575528
0.57809633,0.32513148,83.997314,-0.24074382,132.65509,150.558,-102.39339,151.10081,-53.292126,89.676796,-67.220161,90.37455,-126.17001,0.25761309,2.2607362,0.3652992
0.57819635,0.32477936,84.106834,-0.22914851,132.58276,150.55992,-102.28065,151.09981,-53.441944,89.69191,-71.127426,90.38961,-123.99645,0.25804183,2.2619321,0.37268499
0.57829636,0.3244268,84.216156,-0.21732683,132.5101,150.56184,-102.16763,151.0988,-53.591599,89.707016,-74.964447,90.404663,-121.70177,0.25847006,2.2631285,0.37970284
0.57839638,0.32407373,84.325272,-0.20529042,132.43712,150.56377,-102.05435,151.09781,-53.741085,89.72213,-78.727486,90.419724,-119.28822,0.25889784,2.2643249,0.38634583
0.5784964,0.32372025,84.434174,-0.19305119,132.36382,150.56567,-101.9408,151.0968,-53.890411,89.737244,-82.412849,90.434784,-116.7582,0.25932515,2.2655215,0.39260739
0.57859641,0.32336628,84.542877,-0.18062121,132.29018,150.56758,-101.82697,151.09581,-54.03957,89.752357,-86.016922,90.449844,-114.11422,0.25975198,2.2667184,0.39848137
0.57869643,0.32301185,84.651375,-0.16801274,132.21622,150.56947,-101.71289,151.09483,-54.18856,89.767471,-89.536194,90.464905,-111.35888,0.26017833,2.2679155,0.40396196
0.57879645,0.32265699,84.759666,-0.15523824,132.14194,150.57137,-101.59854,151.09384,-54.337391,89.782578,-92.967209,90.479965,-108.4949,0.26060423,2.2691128,0.4090437
0.57889646,0.32230169,84.867752,-0.14231034,132.06735,150.57326,-101.48394,151.09286,-54.48605,89.797691,-96.306618,90.495026,-105.52512,0.26102963,2.2703102,0.41372159
0.57899648,0.32194591,84.975632,-0.12924178,131.99245,150.57515,-101.36908,151.09189,-54.634544,89.812805,-99.551147,90.510078,-102.45246,0.26145458,2.271508,0.41799107
0.5790965,0.32158971,85.083305,-0.11604548,131.91722,150.57703,-101.25396,151.09091,-54.782875,89.827911,-102.69763,90.525139,-99.279968,0.26187906,2.2727058,0.42184785
0.57919651,0.32123306,85.190781,-0.10273446,131.84169,150.5789,-101.1386,151.08995,-54.931034,89.843025,-105.743,90.540199,-96.010757,0.26230302,2.2739038,0.42528814
0.57929653,0.32087594,85.298042,-0.089321844,131.76584,150.58078,-101.02297,151.08897,-55.079025,89.858139,-108.68428,90.55526,-92.648064,0.26272655,2.2751021,0.42830855
0.57939655,0.3205184,85.40509,-0.075820915,131.68968,150.58264,-100.9071,151.08801,-55.226849,89.873253,-111.51859,90.57032,-89.195198,0.26314956,2.2763004,0.43090606
0.57949656,0.32016042,85.511932,-0.062244974,131.6132,150.5845,-100.79096,151.08707,-55.3745,89.888359,-114.24315,90.585388,-85.655563,0.26357207,2.2774992,0.43307808
0.57959658,0.31980193,85.618561,-0.048607409,131.53642,150.58636,-100.67458,151.08611,-55.52198,89.903473,-116.85532,90.600449,-82.032639,0.26399407,2.278698,0.4348225
0.5796966,0.31944302,85.724991,-0.034921728,131.45934,150.58821,-100.55796,151.08516,-55.669292,89.918587,-119.35257,90.615509,-78.330017,0.26441556,2.279897,0.43613756
0.57979661,0.31908366,85.831207,-0.021201419,131.38194,150.59006,-100.44109,151.08421,-55.816441,89.933693,-121.73245,90.630569,-74.551331,0.26483658,2.281096,0.437022
0.57989663,0.31872386,85.937225,-0.0074600163,131.30426,150.5919,-100.32398,151.08327,-55.963428,89.948807,-123.99265,90.64563,-70.70031,0.26525715,2.2822955,0.437475
0.57999665,0.31836364,86.043045,0.0062888768,131.22626,150.59375,-100.20663,151.08234,-56.110245,89.963913,-126.13097,90.66069,-66.780746,0.26567715,2.2834949,0.43749598
0.58009666,0.31800294,86.148651,0.020031713,131.14796,150.59558,-100.08904,151.08139,-56.256901,89.979027,-128.14534,90.675751,-62.796494,0.26609668,2.2846947,0.43708497
0.58019668,0.31764182,86.254059,0.033754934,131.06938,150.5974,-99.971214,151.08046,-56.403389,89.994141,-130.03378,90.690819,-58.75148,0.26651573,2.2858946,0.4362424
0.5802967,0.31728026,86.359261,0.047444951,130.99049,150.59923,-99.853149,151.07954,-56.549709,90.009247,-131.79449,90.705879,-54.649685,0.26693428,2.2870948,0.4349691
0.58039671,0.31691828,86.464264,0.061088283,130.9113,150.60104,-99.734848,151.07861,-56.695869,90.024361,-133.42575,90.72094,-50.495148,0.26735231,2.2882953,0.43326628
0.58049673,0.31655583,86.569054,0.074671462,130.83183,150.60286,-99.61631,151.0777,-56.841862,90.039467,-134.92598,90.736,-46.291954,0.26776987,2.2894957,0.43113562
0.58059675,0.31619295,86.673645,0.088181049,130.75206,150.60466,-99.497551,151.07678,-56.987686,90.054581,-136.29373,90.751068,-42.044239,0.26818693,2.2906964,0.42857927
0.58069676,0.31582963,86.778038,0.10160372,130.67201,150.60646,-99.378555,151.07587,-57.13335,90.069687,-137.52769,90.766129,-37.756184,0.26860347,2.2918973,0.42559969
0.58079678,0.31546587,86.882217,0.11492624,130.59167,150.60826,-99.259331,151.07495,-57.278847,90.084801,-138.62666,90.781189,-33.431999,0.26901954,2.2930982,0.42219988
0.58089679,0.31510165,86.986198,0.12813541,130.51105,150.61005,-99.139885,151.07405,-57.424175,90.099907,-139.5896,90.796257,-29.075945,0.26943508,2.2942994,0.41838312
0.58099681,0.31473702,87.089981,0.14121823,130.43013,150.61183,-99.02021,151.07315,-57.569344,90.115021,-140.41559,90.811317,-24.692297,0.26985016,2.295501,0.41415322
0.58109683,0.31437194,87.19355,0.15416178,130.34894,150.61362,-98.900322,151.07225,-57.714344,90.130127,-141.10385,90.826385,-20.285368,0.27026471,2.2967024,0.40951437
0.58119684,0.31400642,87.296921,0.16695324,130.26747,150.61539,-98.780205,151.07135,-57.85918,90.145241,-141.65372,90.841446,-15.859484,0.27067876,2.2979043,0.40447113
0.58129686,0.31364051,87.400093,0.17958002,130.18571,150.61716,-98.659874,151.07047,-58.003853,90.160347,-142.06468,90.856514,-11.418998,0.27109233,2.2991061,0.39902845
0.58139688,0.31327412,87.503059,0.19202963,130.10368,150.61893,-98.539322,151.06958,-58.148357,90.175461,-142.33638,90.871574,-6.9682679,0.27150539,2.3003082,0.39319173
0.58149689,0.31290734,87.605827,0.20428976,130.02138,150.62068,-98.418556,151.0687,-58.292698,90.190567,-142.46857,90.886642,-2.5116665,0.27191794,2.3015106,0.38696671
0.58159691,0.31254011,87.708389,0.21634835,129.9388,150.62244,-98.297569,151.06781,-58.436874,90.205673,-142.46112,90.901703,1.9464309,0.27232996,2.3027132,0.38035956
0.58169693,0.31217247,87.810745,0.22819345,129.85594,150.62419,-98.176376,151.06693,-58.580883,90.220787,-142.31412,90.916771,6.4016485,0.2727415,2.3039157,0.37337676
0.58179694,0.31180438,87.912903,0.23981337,129.77283,150.62593,-98.05497,151.06606,-58.724728,90.235893,-142.02769,90.931831,10.849614,0.2731525,2.3051186,0.36602521
0.58189696,0.31143588,88.014854,0.25119665,129.68942,150.62767,-97.93335,151.06519,-58.868408,90.251007,-141.60217,90.946899,15.285963,0.27356303,2.3063216,0.35831219
0.58199698,0.31106693,88.116608,0.26233205,129.60576,150.62939,-97.811516,151.06432,-59.011925,90.266113,-141.03801,90.961967,19.706345,0.27397299,2.3075247,0.35024527
0.58209699,0.31069756,88.218163,0.27320856,129.52182,150.63112,-97.689476,151.06345,-59.155277,90.281219,-140.33577,90.977028,24.106421,0.27438247,2.308728,0.34183246
0.58219701,0.31032777,88.319519,0.28381544,129.43761,150.63284,-97.56723,151.06259,-59.298466,90.296333,-139.49619,90.992096,28.481878,0.27479145,2.3099315,0.33308202
0.58229703,0.30995753,88.42067,0.29414222,129.35313,150.63457,-97.444786,151.06174,-59.441494,90.31144,-138.52011,91.007164,32.82843,0.27519992,2.3111353,0.32400262
0.58239704,0.30958691,88.521614,0.30417871,129.2684,150.63628,-97.322128,151.06088,-59.584354,90.326546,-137.40852,91.022232,37.141811,0.27560785,2.3123391,0.31460321
0.58249706,0.30921584,88.622368,0.31391501,129.18341,150.63797,-97.19928,151.06003,-59.727051,90.34166,-136.16255,91.037292,41.417801,0.27601531,2.3135433,0.30489305
0.58259708,0.30884436,88.722916,0.32334149,129.09816,150.63968,-97.076225,151.05919,-59.869587,90.356766,-134.78345,91.052361,45.652203,0.27642223,2.3147473,0.29488176
0.58269709,0.30847245,88.823273,0.33244881,129.01265,150.64137,-96.952965,151.05833,-60.011959,90.371872,-133.2726,91.067429,49.840878,0.27682865,2.3159518,0.28457916
0.58279711,0.30810013,88.923424,0.34122804,128.92688,150.64305,-96.829514,151.0575,-60.154167,90.386978,-131.6315,91.082497,53.979717,0.27723455,2.3171563,0.27399549
0.58289713,0.3077274,89.023369,0.34967044,128.84085,150.64474,-96.705864,151.05667,-60.296207,90.402092,-129.8618,91.097565,58.064674,0.27763993,2.318361,0.26314116
0.58299714,0.30735424,89.123123,0.3577677,128.75456,150.64642,-96.582016,151.05583,-60.438087,90.417198,-127.96528,91.112625,62.091751,0.27804479,2.319566,0.25202689
0.58309716,0.30698067,89.222672,0.36551186,128.66801,150.64809,-96.457977,151.05501,-60.579807,90.432304,-125.94381,91.127693,66.057007,0.27844918,2.320771,0.2406636
0.58319718,0.30660665,89.322021,0.37289521,128.58122,150.64975,-96.333748,151.05417,-60.721359,90.447411,-123.79941,91.142761,69.956566,0.278853,2.3219762,0.2290626
0.58329719,0.30623224,89.421181,0.3799105,128.49417,150.65141,-96.20932,151.05334,-60.862751,90.462524,-121.5342,91.157829,73.786613,0.27925631,2.3231816,0.21723527
0.58339721,0.30585742,89.520134,0.38655078,128.40688,150.65306,-96.084702,151.05254,-61.003979,90.477631,-119.15046,91.172897,77.543411,0.27965912,2.3243871,0.20519331
0.58349723,0.30548218,89.618889,0.39280948,128.31934,150.65471,-95.9599,151.05171,-61.145042,90.492737,-116.65054,91.187965,81.223282,0.28006142,2.3255928,0.19294861
0.58359724,0.30510652,89.717445,0.39868042,128.23154,150.65636,-95.834908,151.0509,-61.285946,90.507843,-114.03691,91.203033,84.822632,0.28046319,2.3267987,0.18051323
0.58369726,0.30473045,89.815804,0.40415785,128.14351,150.65799,-95.709732,151.05008,-61.426685,90.522949,-111.31218,91.218102,88.337952,0.28086445,2.3280046,0.16789949
0.58379728,0.30435398,89.913963,0.40923631,128.05522,150.65962,-95.584366,151.04929,-61.567265,90.538063,-108.47904,91.23317,91.765808,0.28126517,2.329211,0.15511981
0.58389729,0.3039771,90.011925,0.41391078,127.96669,150.66125,-95.458817,151.04848,-61.707676,90.553169,-105.54031,91.248238,95.102859,0.28166541,2.3304172,0.14218682
0.58399731,0.30359983,90.109688,0.41817668,127.87791,150.66287,-95.333084,151.04767,-61.847927,90.568275,-102.49888,91.263306,98.345848,0.28206512,2.3316238,0.12911327
0.58409733,0.30322212,90.207253,0.42202973,127.78889,150.66449,-95.207169,151.04688,-61.98801,90.583382,-99.357773,91.278374,101.49162,0.28246427,2.3328304,0.11591209
0.58419734,0.30284402,90.304611,0.42546612,127.69962,150.66609,-95.08107,151.04608,-62.12793,90.598488,-96.120087,91.293449,104.53709,0.28286287,2.3340373,0.1025963
0.58429736,0.30246547,90.401772,0.42848247,127.61011,150.66769,-94.954788,151.04529,-62.267685,90.613594,-92.789024,91.308517,107.47931,0.28326094,2.3352442,0.089179032
0.58439738,0.30208653,90.498734,0.43107578,127.52036,150.6693,-94.828323,151.04449,-62.40728,90.6287,-89.367882,91.323586,110.31541,0.28365844,2.3364513,0.075673565
0.58449739,0.30170721,90.595512,0.43324354,127.43037,150.67088,-94.701691,151.04372,-62.546719,90.643806,-85.860046,91.338654,113.04266,0.28405544,2.3376586,0.062093206
0.58459741,0.30132747,90.692093,0.43498361,127.34015,150.67247,-94.574875,151.04294,-62.686001,90.65892,-82.268974,91.353722,115.65839,0.28445193,2.3388662,0.048451375
0.58469743,0.30094734,90.788483,0.43629423,127.24968,150.67404,-94.447891,151.04214,-62.825119,90.674026,-78.598206,91.368797,118.16006,0.28484783,2.3400738,0.034761544
0.58479744,0.30056682,90.884674,0.43717408,127.15897,150.67563,-94.320724,151.04138,-62.964085,90.689133,-74.851364,91.383865,120.54524,0.28524324,2.3412817,0.021037206
0.58489746,0.30018586,90.980682,0.43762234,127.06804,150.67719,-94.19339,151.0406,-63.10289,90.704239,-71.03215,91.398933,122.81162,0.28563809,2.3424895,0.0072919289
0.58499748,0.29980454,91.076492,0.43763852,126.97687,150.67876,-94.065872,151.03983,-63.241539,90.719345,-67.144325,91.414001,124.95702,0.28603241,2.3436975,-0.0064607183
0.58509749,0.2994228,91.172112,0.43722266,126.88546,150.68031,-93.938194,151.03906,-63.380032,90.734451,-63.19173,91.429077,126.97934,0.28642619,2.3449059,-0.020207187
0.58519751,0.29904065,91.26754,0.43637508,126.79382,150.68185,-93.810333,151.0383,-63.518368,90.749557,-59.178257,91.444145,128.87665,0.28681943,2.3461142,-0.03393387
0.58529752,0.2986581,91.362778,0.43509665,126.70194,150.6834,-93.682304,151.03754,-63.656548,90.764664,-55.107857,91.459213,130.64709,0.28721213,2.3473227,-0.047627233
0.58539754,0.29827514,91.457832,0.43338868,126.60985,150.68494,-93.554115,151.03677,-63.794575,90.77977,-50.984547,91.474289,132.28899,0.28760433,2.3485315,-0.061273772
0.58549756,0.2978918,91.552689,0.43125278,126.51752,150.68646,-93.425751,151.03603,-63.932449,90.794876,-46.812378,91.489357,133.80075,0.28799596,2.3497403,-0.074859977
0.58559757,0.29750803,91.647362,0.42869106,126.42496,150.68799,-93.297226,151.03528,-64.070168,90.809982,-42.595467,91.504433,135.18092,0.28838706,2.3509493,-0.088372454
0.58569759,0.29712388,91.741844,0.42570609,126.33218,150.68951,-93.168533,151.03453,-64.207733,90.825089,-38.337959,91.519501,136.42819,0.28877765,2.3521585,-0.10179788
0.58579761,0.29673934,91.836136,0.42230079,126.23917,150.69102,-93.03968,151.03378,-64.345146,90.840195,-34.044044,91.534569,137.54137,0.28916764,2.3533678,-0.11512296
0.58589762,0.29635441,91.930244,0.41847849,126.14594,150.69254,-92.91066,151.03304,-64.482399,90.855301,-29.717949,91.549644,138.51939,0.28955713,2.3545771,-0.12833455
0.58599764,0.2959691,92.02417,0.41424301,126.05248,150.69405,-92.781487,151.03229,-64.619507,90.870407,-25.363926,91.564713,139.36133,0.28994611,2.3557868,-0.14141965
0.58609766,0.29558337,92.117905,0.4095985,125.95881,150.69554,-92.652153,151.03156,-64.756462,90.885513,-20.986256,91.579788,140.06641,0.29033452,2.3569965,-0.15436527
0.58619767,0.29519728,92.211456,0.40454954,125.86492,150.69702,-92.522652,151.03082,-64.893265,90.90062,-16.589239,91.594856,140.63396,0.29072237,2.3582065,-0.16715866
0.58629769,0.29481077,92.304825,0.39910114,125.77081,150.69852,-92.392998,151.03009,-65.029915,90.915718,-12.1772,91.609932,141.06346,0.29110974,2.3594165,-0.17978723
0.58639771,0.29442388,92.398003,0.3932586,125.67647,150.69998,-92.263184,151.02936,-65.16642,90.930824,-7.7544718,91.625008,141.35454,0.29149652,2.3606267,-0.19223844
